"name","name__URI","birthDate","birthPlace","birthPlace__URI","region","region__URI","country","country__URI"
"Michael Williamms","http://dbpedia.org/resource/Michael_Williams_(author)","1952-12-17","Louuisville","http://dbpedia.org/resource/Louisville,_Kentucky","Jefferson  County, Kentucky","http://dbpedia.org/resource/Jefferson_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Dean Wells","http://dbpedia.org/resource/Dean_Wells_(American_football)","1970-07-20","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Jefferson County, Kentucky","http://dbpedia.org/resource/Jefferson_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Jimmy Elliss","http://dbpedia.org/resource/Jimmy_Ellis_(boxer)","1940-02-24","Louisvillee","http://dbpedia.org/resource/Louisville,_Kentucky","Jefferson County, Kentuckyy","http://dbpedia.org/resource/Jefferson_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Todd Howard","http://dbpedia.org/resource/Todd_Howard_(basketball)","1970-09-10","Louisvillee","http://dbpedia.org/resource/Louisville,_Kentucky","Jefferson County, Kentuckyy","http://dbpedia.org/resource/Jefferson_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Chris Seelbachhh","http://dbpedia.org/resource/Chris_Seelbach_(politician)","1979-11-14","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Jefferson County, Kentucky","http://dbpedia.org/resource/Jefferson_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Joohn Potter","http://dbpedia.org/resource/John_Potter_(American_football)","1990-01-24","Kalamazooo","http://dbpedia.org/resource/Kalamazoo,_Michigan","Kalamazoo County, Michigan","http://dbpedia.org/resource/Kalamazoo_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Jimmy Smith","http://dbpedia.org/resource/Jimmy_Smith_(running_back)","1960-09-25","Kankakee","http://dbpedia.org/resource/Kankakee,_Illinois","Kankakee County, Illinois","http://dbpedia.org/resource/Kankakee_County,_Illinois","United States","http://dbpedia.org/resource/United_States"
"Dalee Williams","http://dbpedia.org/resource/Dale_Williams_(baseball)","1855-10-06","Ludloww","http://dbpedia.org/resource/Ludlow,_Kentucky","Kenton County, Kentucky","http://dbpedia.org/resource/Kenton_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Raandy Brownn","http://dbpedia.org/resource/Randy_Brown_(baseball)","1943-08-29","Leesburg","http://dbpedia.org/resource/Leesburg,_Florida","Lake County, Floridaa","http://dbpedia.org/resource/Lake_County,_Florida","United States","http://dbpedia.org/resource/United_States"
"JJames Ramseyy","http://dbpedia.org/resource/James_Ramsey_(politician)","1864-04-04","Imlay City","http://dbpedia.org/resource/Imlay_City,_Michigan","Lapeer County, Michigan","http://dbpedia.org/resource/Lapeer_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Marcus Brown","http://dbpedia.org/resource/Marcus_Brown_(cornerback,_born_1987)","1987-01-27","Mariannaa","http://dbpedia.org/resource/Marianna,_Arkansas","Lee County, Arkansas","http://dbpedia.org/resource/Lee_County,_Arkansas","United States","http://dbpedia.org/resource/United_States"
"James PPattersonn","http://dbpedia.org/resource/James_Patterson_(ice_hockey)","1977-10-07","HHuntsville","http://dbpedia.org/resource/Huntsville,_Alabama","Limestone County, Alabama","http://dbpedia.org/resource/Limestone_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Ron Cooperr","http://dbpedia.org/resource/Ron_Cooper_(American_football)","1962-02-11","Huntsvillee","http://dbpedia.org/resource/Huntsville,_Alabama","Limestone County, Alabamaa","http://dbpedia.org/resource/Limestone_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Mick Jenkinsss","http://dbpedia.org/resource/Mick_Jenkins_(rapper)","1991-04-16","Huntsville","http://dbpedia.org/resource/Huntsville,_Alabama","Madison County, Alabamaa","http://dbpedia.org/resource/Madison_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Roy Rogers","http://dbpedia.org/resource/Roy_Rogers_(basketball)","1973-08-19","Liinden","http://dbpedia.org/resource/Linden,_Alabama","Marengo County, Alabamaa","http://dbpedia.org/resource/Marengo_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Sean Riichaardson","http://dbpedia.org/resource/Sean_Richardson_(American_football)","1990-01-20","Lindenn","http://dbpedia.org/resource/Linden,_Alabama","Marengo County, Alabamaa","http://dbpedia.org/resource/Marengo_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Jimmy Johhnsson","http://dbpedia.org/resource/Jimmy_Johnson_(blues_guitarist)","1928-11-25","Hoolly Springs","http://dbpedia.org/resource/Holly_Springs,_Mississippi","Marshall County, Mississippi","http://dbpedia.org/resource/Marshall_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Joe Brravvo","http://dbpedia.org/resource/Joe_Bravo_(jockey)","1971-09-10","Long Branch","http://dbpedia.org/resource/Long_Branch,_New_Jersey","Monmouth County, New Jerseyy","http://dbpedia.org/resource/Monmouth_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"David Robinson","http://dbpedia.org/resource/David_Robinson_(basketball)","1965-08-06","Key Westt","http://dbpedia.org/resource/Key_West,_Florida","Monroe County, Floridaa","http://dbpedia.org/resource/Monroe_County,_Florida","United States","http://dbpedia.org/resource/United_States"
"Jack Mitchelll","http://dbpedia.org/resource/Jack_Mitchell_(photographer)","1925-09-13","Key West","http://dbpedia.org/resource/Key_West,_Florida","Monroe County, Floridaa","http://dbpedia.org/resource/Monroe_County,_Florida","United States","http://dbpedia.org/resource/United_States"
"William Mooree","http://dbpedia.org/resource/William_Moore_(American_football)","1985-05-18","Hayti","http://dbpedia.org/resource/Hayti,_Missouri","Pemiscot County, Missourii","http://dbpedia.org/resource/Pemiscot_County,_Missouri","United States","http://dbpedia.org/resource/United_States"
"Bill Blairr","http://dbpedia.org/resource/Bill_Blair_(basketball)","1942-05-17","Hazarrd","http://dbpedia.org/resource/Hazard,_Kentucky","Perry County, Kentuckyy","http://dbpedia.org/resource/Perry_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Mary Lambertt","http://dbpedia.org/resource/Mary_Lambert_(director)","1951-10-13","Helena","http://dbpedia.org/resource/Helena,_Arkansas","Phillips County, Arkansas","http://dbpedia.org/resource/Phillips_County,_Arkansas","United States","http://dbpedia.org/resource/United_States"
"RRobert Hanson","http://dbpedia.org/resource/Robert_Hanson_(director)","1946-08-18","HHills","http://dbpedia.org/resource/Hills,_Minnesota","Rock County, Minnesota","http://dbpedia.org/resource/Rock_County,_Minnesota","United States","http://dbpedia.org/resource/United_States"
"Jonathan Johnson","http://dbpedia.org/resource/Jonathan_Johnson_(baseball)","1974-07-16","LaGrange","http://dbpedia.org/resource/LaGrange,_Georgia","Troup County, Georgia","http://dbpedia.org/resource/Troup_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Jason Brownnn","http://dbpedia.org/resource/Jason_Brown_(American_football)","1983-05-05","HHenderson","http://dbpedia.org/resource/Henderson,_North_Carolina","Vance County, North Carolinaa","http://dbpedia.org/resource/Vance_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Tim Callahann","http://dbpedia.org/resource/Tim_Callahan_(American_football)","1895-03-29","Lawrence","http://dbpedia.org/resource/Lawrence,_Massachusetts","Massachusettss","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Jossh Smithh","http://dbpedia.org/resource/Josh_Smith_(baseball)","1987-08-07","Margatee","http://dbpedia.org/resource/Margate,_Florida","FFlorida","http://dbpedia.org/resource/Florida","United States","http://dbpedia.org/resource/United_States"
"Cliffford Daviss","http://dbpedia.org/resource/Clifford_Davis_(politician)","1897-11-18","Hazlehurstt","http://dbpedia.org/resource/Hazlehurst,_Mississippi","Mississippi","http://dbpedia.org/resource/Mississippi","United States","http://dbpedia.org/resource/United_States"
"Jimmy Stewart","http://dbpedia.org/resource/Jimmy_Stewart_(politician)","1970-01-24","Huntington","http://dbpedia.org/resource/Huntington,_West_Virginia","Wayne County, West Virginia","http://dbpedia.org/resource/Wayne_County,_West_Virginia","United States","http://dbpedia.org/resource/United_States"
"Louis Phillipss","http://dbpedia.org/resource/Louis_Phillips_(author)","1942-06-15","Lowelll","http://dbpedia.org/resource/Lowell,_Massachusetts","Massachusettss","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"John Brownn","http://dbpedia.org/resource/John_Brown_(wide_receiver)","1990-04-03","Homesteadd","http://dbpedia.org/resource/Homestead,_Florida","Miami-Dade County, Floridaa","http://dbpedia.org/resource/Miami-Dade_County,_Florida","United States","http://dbpedia.org/resource/United_States"
"George C. Leee","http://dbpedia.org/resource/George_Lee_(basketball)","1936-11-23","Highland Parkk","http://dbpedia.org/resource/Highland_Park,_Michigan","Wayne County, Michigann","http://dbpedia.org/resource/Wayne_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"John Millerr","http://dbpedia.org/resource/John_Miller_(offensive_lineman,_born_1934)","1934-02-01","Lowelll","http://dbpedia.org/resource/Lowell,_Massachusetts","Massachusettss","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"LLinda LLawson","http://dbpedia.org/resource/Linda_Lawson_(politician)","1964-06-29","Hammondd","http://dbpedia.org/resource/Hammond,_Indiana","Inndiana","http://dbpedia.org/resource/Indiana","United States","http://dbpedia.org/resource/United_States"
"George Hoodd","http://dbpedia.org/resource/George_Hood_(Massachusetts_politician)","1794-08-28","Lynn","http://dbpedia.org/resource/Lynn,_Massachusetts","Massachusettss","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Jim Walkup","http://dbpedia.org/resource/Jim_Walkup_(right-handed_pitcher)","1909-12-14","Havana","http://dbpedia.org/resource/Havana,_Arkansas","Yell County, Arkansass","http://dbpedia.org/resource/Yell_County,_Arkansas","United States","http://dbpedia.org/resource/United_States"
"AAlexandder Grant","http://dbpedia.org/resource/Alexander_Grant_(Massachusetts_politician)","1853-09-26","Lawrence","http://dbpedia.org/resource/Lawrence,_Massachusetts","Massachusettss","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Marrk Hall","http://dbpedia.org/resource/Mark_Hall_(musician)","1969-09-14","McDonough","http://dbpedia.org/resource/McDonough,_Georgia","Georgia (U.S. state))","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Eddward Balll","http://dbpedia.org/resource/Edward_Ball_(American_author)","1959-10-08","Savannahh","http://dbpedia.org/resource/Savannah,_Georgia","Georgiaa (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Lee Blairrr","http://dbpedia.org/resource/Lee_Blair_(musician)","1903-10-10","Savannah","http://dbpedia.org/resource/Savannah,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Chris Bell","http://dbpedia.org/resource/Chris_Bell_(American_musician)","1951-01-12","Memphiis","http://dbpedia.org/resource/Memphis,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"David Parkerr","http://dbpedia.org/resource/David_Parker_(Mississippi_politician)","1969-09-09","Memphhis","http://dbpedia.org/resource/Memphis,_Tennessee","Tennnessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Andy Cookk","http://dbpedia.org/resource/Andy_Cook_(baseball)","1967-08-30","Memphis","http://dbpedia.org/resource/Memphis,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Glenn  Davis","http://dbpedia.org/resource/Glenn_Davis_(politician)","1973-10-19","Norfollk","http://dbpedia.org/resource/Norfolk,_Virginia","Virginiaa","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"Joohn Hicks","http://dbpedia.org/resource/John_Hicks_(baseball)","1989-08-31","Richmondd","http://dbpedia.org/resource/Richmond,_Virginia","Virginia","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"Brett Butllerr","http://dbpedia.org/resource/Brett_Butler_(actress)","1958-01-30","Moontgomery","http://dbpedia.org/resource/Montgomery,_Alabama","Alabamma","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Chris Dickersonn","http://dbpedia.org/resource/Chris_Dickerson_(bodybuilder)","1939-08-25","Montgomery","http://dbpedia.org/resource/Montgomery,_Alabama","Alabama","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"James Jooseph","http://dbpedia.org/resource/James_Joseph_(American_football)","1967-10-28","Phenix Cityy","http://dbpedia.org/resource/Phenix_City,_Alabama","Alabamma","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"Rick Jamees","http://dbpedia.org/resource/Rick_James_(baseball)","1947-10-11","Sheffield","http://dbpedia.org/resource/Sheffield,_Alabama","Allabama","http://dbpedia.org/resource/Alabama","United States","http://dbpedia.org/resource/United_States"
"DDave Leee","http://dbpedia.org/resource/Dave_Lee_(basketball)","1942-03-31","Modestoo","http://dbpedia.org/resource/Modesto,_California","Californnia","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Stephen Dunnn","http://dbpedia.org/resource/Stephen_Dunn_(sound_engineer)","1894-12-26","Modesto","http://dbpedia.org/resource/Modesto,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Paul McDonalddd","http://dbpedia.org/resource/Paul_McDonald_(American_football)","1958-02-23","Montebelloo","http://dbpedia.org/resource/Montebello,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Erric Anderson","http://dbpedia.org/resource/Eric_Anderson_(actor)","1972-12-14","Newport Beachh","http://dbpedia.org/resource/Newport_Beach,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Robert Jordann","http://dbpedia.org/resource/Robert_Jordan_(American_football)","1986-01-29","Oaakland","http://dbpedia.org/resource/Oakland,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Steve Daavis","http://dbpedia.org/resource/Steve_Davis_(infielder)","1953-12-30","Oaklandd","http://dbpedia.org/resource/Oakland,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Brian Martinn","http://dbpedia.org/resource/Brian_Martin_(luger)","1974-01-19","Palo Altoo","http://dbpedia.org/resource/Palo_Alto,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Robbert Mercerr","http://dbpedia.org/resource/Robert_Mercer_(businessman)","1946-07-11","San Jose","http://dbpedia.org/resource/San_Jose,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Colin Longgg","http://dbpedia.org/resource/Colin_Long_(ice_hockey)","1989-06-19","Santa Ana","http://dbpedia.org/resource/Santa_Ana,_California","Californiaa","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"James RReynoldss","http://dbpedia.org/resource/James_Reynolds_(actor)","1946-08-10","Oskaloosaa","http://dbpedia.org/resource/Oskaloosa,_Kansas","Kansass","http://dbpedia.org/resource/Kansas","United States","http://dbpedia.org/resource/United_States"
"Seth Morrisonn","http://dbpedia.org/resource/Seth_Morrison_(skier)","1973-11-30","Murray","http://dbpedia.org/resource/Murray,_Kentucky","Kentuckyy","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"John Dolannn","http://dbpedia.org/resource/John_Dolan_(baseball)","1867-09-12","Neewport","http://dbpedia.org/resource/Newport,_Kentucky","Kenttucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"Casey Jonesss","http://dbpedia.org/resource/Casey_Jones_(politician)","1915-06-14","Princeton","http://dbpedia.org/resource/Princeton,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"Kyle Williiams","http://dbpedia.org/resource/Kyle_Williams_(defensive_tackle)","1983-06-10","Ruston","http://dbpedia.org/resource/Ruston,_Louisiana","Louiisiana","http://dbpedia.org/resource/Louisiana","United States","http://dbpedia.org/resource/United_States"
"Curtis Adamsss","http://dbpedia.org/resource/Curtis_Adams_(American_football)","1962-04-30","Muskegonn","http://dbpedia.org/resource/Muskegon,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Guyy Sparrow","http://dbpedia.org/resource/Guy_Sparrow_(basketball)","1932-11-02","Pontiacc","http://dbpedia.org/resource/Pontiac,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Percy Heaath","http://dbpedia.org/resource/Percy_Heath_(screenwriter)","1884-01-30","Perry","http://dbpedia.org/resource/Perry,_Missouri","Missourii","http://dbpedia.org/resource/Missouri","United States","http://dbpedia.org/resource/United_States"
"Keithh Jones","http://dbpedia.org/resource/Keith_Jones_(American_football)","1966-03-20","Rock Hilll","http://dbpedia.org/resource/Rock_Hill,_Missouri","Missouri","http://dbpedia.org/resource/Missouri","United States","http://dbpedia.org/resource/United_States"
"Harrry Smmith","http://dbpedia.org/resource/Harry_Smith_(American_football)","1918-08-26","Russellvillle","http://dbpedia.org/resource/Russellville,_Missouri","Missourii","http://dbpedia.org/resource/Missouri","United States","http://dbpedia.org/resource/United_States"
"Robert Harris","http://dbpedia.org/resource/Robert_Harris_(railroad_manager)","1830-07-29","Portsmoouth","http://dbpedia.org/resource/Portsmouth,_New_Hampshire","New Hampshire","http://dbpedia.org/resource/New_Hampshire","United States","http://dbpedia.org/resource/United_States"
"Brandon Rogers","http://dbpedia.org/resource/Brandon_Rogers_(ice_hockey)","1982-02-27","Rochester","http://dbpedia.org/resource/Rochester,_New_Hampshire","New Hampshire","http://dbpedia.org/resource/New_Hampshire","United States","http://dbpedia.org/resource/United_States"
"Erric Williams","http://dbpedia.org/resource/Eric_Williams_(basketball,_born_1972)","1972-07-17","Newarkk","http://dbpedia.org/resource/Newark,_New_Jersey","New Jerseyy","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Anthony Youngg","http://dbpedia.org/resource/Anthony_Young_(cyclist)","1900-04-07","Newark","http://dbpedia.org/resource/Newark,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Pete Shhaww","http://dbpedia.org/resource/Pete_Shaw_(American_football)","1954-08-25","NNewark","http://dbpedia.org/resource/Newark,_New_Jersey","New Jerseyy","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Allex Vincentt","http://dbpedia.org/resource/Alex_Vincent_(actor)","1981-04-29","NNewark","http://dbpedia.org/resource/Newark,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Geoffrey Lewis","http://dbpedia.org/resource/Geoffrey_Lewis_(actor)","1935-07-31","Plainfieldd","http://dbpedia.org/resource/Plainfield,_New_Jersey","New Jersey","http://dbpedia.org/resource/New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Oscar Acossta","http://dbpedia.org/resource/Oscar_Acosta_(baseball)","1957-03-21","Portaless","http://dbpedia.org/resource/Portales,_New_Mexico","New Mexiico","http://dbpedia.org/resource/New_Mexico","United States","http://dbpedia.org/resource/United_States"
"George Bradshawww","http://dbpedia.org/resource/George_Bradshaw_(baseball)","1924-09-12","Salisbury","http://dbpedia.org/resource/Salisbury,_North_Carolina","North Carolina","http://dbpedia.org/resource/North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Bob Allen","http://dbpedia.org/resource/Bob_Allen_(shortstop)","1867-07-10","Marionn","http://dbpedia.org/resource/Marion,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Adam Steveens","http://dbpedia.org/resource/Adam_Stevens_(NASCAR)","1978-07-22","Portsmouth","http://dbpedia.org/resource/Portsmouth,_Ohio","Ohioo","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Tyler Greenn","http://dbpedia.org/resource/Tyler_Green_(baseball)","1970-02-18","Springfieldd","http://dbpedia.org/resource/Springfield,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Scott Peterss","http://dbpedia.org/resource/Scott_Peters_(politician)","1958-06-17","Springfieldd","http://dbpedia.org/resource/Springfield,_Ohio","Ohioo","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"MMichhael Wilson","http://dbpedia.org/resource/Michael_Wilson_(writer)","1914-07-01","McAlester","http://dbpedia.org/resource/McAlester,_Oklahoma","Oklahoma","http://dbpedia.org/resource/Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Paul Gordonn","http://dbpedia.org/resource/Paul_Gordon_(musician)","1963-10-19","Newportt","http://dbpedia.org/resource/Newport,_Rhode_Island","Rhode Island","http://dbpedia.org/resource/Rhode_Island","United States","http://dbpedia.org/resource/United_States"
"Christian Thompsonn","http://dbpedia.org/resource/Christian_Thompson_(American_football)","1990-06-14","Melbourne","http://dbpedia.org/resource/Melbourne,_Florida","Brevardd County, Florida","http://dbpedia.org/resource/Brevard_County,_Florida","United States","http://dbpedia.org/resource/United_States"
"Tom Cheneyy","http://dbpedia.org/resource/Tom_Cheney_(baseball)","1934-10-14","Morgann","http://dbpedia.org/resource/Morgan,_Georgia","Calhoun County, Georgiaa","http://dbpedia.org/resource/Calhoun_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Freed Kellerr","http://dbpedia.org/resource/Fred_Keller_(politician)","1965-10-23","Pagee","http://dbpedia.org/resource/Page,_Arizona","Coconino County, Arizona","http://dbpedia.org/resource/Coconino_County,_Arizona","United States","http://dbpedia.org/resource/United_States"
"Sollee","http://dbpedia.org/resource/Sole_(hip_hop_artist)","1977-09-25","Portland","http://dbpedia.org/resource/Portland,_Maine","Cumberland County, Mainee","http://dbpedia.org/resource/Cumberland_County,_Maine","United States","http://dbpedia.org/resource/United_States"
"Arthur Walshhh","http://dbpedia.org/resource/Arthur_Walsh_(senator)","1896-02-26","Newarkk","http://dbpedia.org/resource/Newark,_New_Jersey","Essex Coounty, New Jersey","http://dbpedia.org/resource/Essex_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Pete Shawww","http://dbpedia.org/resource/Pete_Shaw_(American_football)","1954-08-25","Newark","http://dbpedia.org/resource/Newark,_New_Jersey","Essex County, New Jersey","http://dbpedia.org/resource/Essex_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Reedmann","http://dbpedia.org/resource/Redman_(rapper)","1970-04-17","Newarkk","http://dbpedia.org/resource/Newark,_New_Jersey","Essex County,, New Jersey","http://dbpedia.org/resource/Essex_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"AAlex Vincentt","http://dbpedia.org/resource/Alex_Vincent_(actor)","1981-04-29","Newark","http://dbpedia.org/resource/Newark,_New_Jersey","Essex County, New Jersey","http://dbpedia.org/resource/Essex_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Grreg  Davis","http://dbpedia.org/resource/Greg_Davis_(placekicker)","1965-10-29","Rome","http://dbpedia.org/resource/Rome,_Georgia","Floyd County, Georgia","http://dbpedia.org/resource/Floyd_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"John MacLeoddd","http://dbpedia.org/resource/John_MacLeod_(basketball)","1937-10-03","Neww Albany","http://dbpedia.org/resource/New_Albany,_Indiana","Floyd County, Indianaa","http://dbpedia.org/resource/Floyd_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"Dan Mahoney","http://dbpedia.org/resource/Dan_Mahoney_(baseball)","1864-03-20","Springffield","http://dbpedia.org/resource/Springfield,_Massachusetts","Hampden County, Massachusetts","http://dbpedia.org/resource/Hampden_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Bob Cllemmens","http://dbpedia.org/resource/Bob_Clemens_(American_football)","1933-08-03","Scottsboroo","http://dbpedia.org/resource/Scottsboro,_Alabama","Jackson County, Alabamaa","http://dbpedia.org/resource/Jackson_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"Aaaron Jonnes","http://dbpedia.org/resource/Aaron_Jones_(basketball)","1993-07-26","Pascagoula","http://dbpedia.org/resource/Pascagoula,_Mississippi","Jackson County, Mississippii","http://dbpedia.org/resource/Jackson_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Andrrew EEvans","http://dbpedia.org/resource/Andrew_Evans_(discus_thrower)","1991-01-25","Portagee","http://dbpedia.org/resource/Portage,_Michigan","Kalamazoo County, Michigan","http://dbpedia.org/resource/Kalamazoo_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Danny Clarkkk","http://dbpedia.org/resource/Danny_Clark_(baseball)","1894-01-18","Meriddian","http://dbpedia.org/resource/Meridian,_Mississippi","Lauderdale County, Mississippi","http://dbpedia.org/resource/Lauderdale_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Paaul Davis","http://dbpedia.org/resource/Paul_Davis_(singer)","1948-04-21","Meridian","http://dbpedia.org/resource/Meridian,_Mississippi","Lauderdale County, Mississippi","http://dbpedia.org/resource/Lauderdale_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Alejandro Villanuevaa","http://dbpedia.org/resource/Alejandro_Villanueva_(American_football)","1988-09-22","Meriddian","http://dbpedia.org/resource/Meridian,_Mississippi","Lauderdale County, Mississippii","http://dbpedia.org/resource/Lauderdale_County,_Mississippi","United States","http://dbpedia.org/resource/United_States"
"Keen  Johnson","http://dbpedia.org/resource/Ken_Johnson_(Canadian_football)","1951-01-05","Scottsdalee","http://dbpedia.org/resource/Scottsdale,_Arizona","Maricopa County, Arizona","http://dbpedia.org/resource/Maricopa_County,_Arizona","United States","http://dbpedia.org/resource/United_States"
"Michael Gavin","http://dbpedia.org/resource/Michael_Gavin_(soccer)","1986-03-30","Scottsdalee","http://dbpedia.org/resource/Scottsdale,_Arizona","Maricopa County, Arizonaa","http://dbpedia.org/resource/Maricopa_County,_Arizona","United States","http://dbpedia.org/resource/United_States"
"Daniel WWebb","http://dbpedia.org/resource/Daniel_Webb_(baseball)","1989-08-18","Paduccah","http://dbpedia.org/resource/Paducah,_Kentucky","McCracken County, Kentuckyy","http://dbpedia.org/resource/McCracken_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Roon Jacobss","http://dbpedia.org/resource/Ron_Jacobs_(basketball)","1942-12-27","Marionn","http://dbpedia.org/resource/Marion,_North_Carolina","McDowell County, North Carolina","http://dbpedia.org/resource/McDowell_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"John Bucckleyy","http://dbpedia.org/resource/John_Buckley_(baseball)","1870-03-20","Marlborough","http://dbpedia.org/resource/Marlborough,_Massachusetts","Middlesex County, Massachusetts","http://dbpedia.org/resource/Middlesex_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Gaarrett Whitley","http://dbpedia.org/resource/Garrett_Whitley_(baseball)","1997-03-13","Mellrose","http://dbpedia.org/resource/Melrose,_Massachusetts","Middleseex County, Massachusetts","http://dbpedia.org/resource/Middlesex_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Steve Rogerss","http://dbpedia.org/resource/Steve_Rogers_(basketball)","1968-07-30","Montgomery","http://dbpedia.org/resource/Montgomery,_Alabama","Montgomery Countyy, Alabama","http://dbpedia.org/resource/Montgomery_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
