"driver","driver__URI","team","team__URI","gp","gp__URI","year"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2014 Monaco Grand Prix","http://dbpedia.org/resource/2014_Monaco_Grand_Prix","2014"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2015 Abu Dhabi Grand Prix","http://dbpedia.org/resource/2015_Abu_Dhabi_Grand_Prix","2015"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2015 Austrian Grand Prix","http://dbpedia.org/resource/2015_Austrian_Grand_Prix","2015"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2015 Brazilian Grand Prix","http://dbpedia.org/resource/2015_Brazilian_Grand_Prix","2015"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2015 Mexican Grand Prix","http://dbpedia.org/resource/2015_Mexican_Grand_Prix","2015"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2015 Spanish Grand Prix","http://dbpedia.org/resource/2015_Spanish_Grand_Prix","2015"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2013 British Grand Prix","http://dbpedia.org/resource/2013_British_Grand_Prix","2013"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2014 Australian Grand Prix","http://dbpedia.org/resource/2014_Australian_Grand_Prix","2014"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2016 Belgian Grand Prix","http://dbpedia.org/resource/2016_Belgian_Grand_Prix","2016"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2016 Italian Grand Prix","http://dbpedia.org/resource/2016_Italian_Grand_Prix","2016"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2016 Japanese Grand Prix","http://dbpedia.org/resource/2016_Japanese_Grand_Prix","2016"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2016 Russian Grand Prix","http://dbpedia.org/resource/2016_Russian_Grand_Prix","2016"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2016 Singapore Grand Prix","http://dbpedia.org/resource/2016_Singapore_Grand_Prix","2016"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2016 Australian Grand Prix","http://dbpedia.org/resource/2016_Australian_Grand_Prix","2016"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2015 Monaco Grand Prix","http://dbpedia.org/resource/2015_Monaco_Grand_Prix","2015"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2016 Bahrain Grand Prix","http://dbpedia.org/resource/2016_Bahrain_Grand_Prix","2016"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2016 Chinese Grand Prix","http://dbpedia.org/resource/2016_Chinese_Grand_Prix","2016"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2013 Monaco Grand Prix","http://dbpedia.org/resource/2013_Monaco_Grand_Prix","2013"
"Nico Rosberg","http://dbpedia.org/resource/Nico_Rosberg","Mercedes-Benz in Formula One","http://dbpedia.org/resource/Mercedes-Benz_in_Formula_One","2016 European Grand Prix","http://dbpedia.org/resource/2016_European_Grand_Prix","2016"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","McLaren","http://dbpedia.org/resource/McLaren","1982 United States Grand Prix West","http://dbpedia.org/resource/1982_United_States_Grand_Prix_West","1982"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","McLaren","http://dbpedia.org/resource/McLaren","1982 British Grand Prix","http://dbpedia.org/resource/1982_British_Grand_Prix","1982"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","McLaren","http://dbpedia.org/resource/McLaren","1984 British Grand Prix","http://dbpedia.org/resource/1984_British_Grand_Prix","1984"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","McLaren","http://dbpedia.org/resource/McLaren","1985 Dutch Grand Prix","http://dbpedia.org/resource/1985_Dutch_Grand_Prix","1985"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1975 Monaco Grand Prix","http://dbpedia.org/resource/1975_Monaco_Grand_Prix","1975"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1976 Monaco Grand Prix","http://dbpedia.org/resource/1976_Monaco_Grand_Prix","1976"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1975 BRDC International Trophy","http://dbpedia.org/resource/1975_BRDC_International_Trophy","1975"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1974 Dutch Grand Prix","http://dbpedia.org/resource/1974_Dutch_Grand_Prix","1974"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1974 Spanish Grand Prix","http://dbpedia.org/resource/1974_Spanish_Grand_Prix","1974"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1975 Belgian Grand Prix","http://dbpedia.org/resource/1975_Belgian_Grand_Prix","1975"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1975 French Grand Prix","http://dbpedia.org/resource/1975_French_Grand_Prix","1975"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1975 Swedish Grand Prix","http://dbpedia.org/resource/1975_Swedish_Grand_Prix","1975"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1975 United States Grand Prix","http://dbpedia.org/resource/1975_United_States_Grand_Prix","1975"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1976 Belgian Grand Prix","http://dbpedia.org/resource/1976_Belgian_Grand_Prix","1976"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1976 Brazilian Grand Prix","http://dbpedia.org/resource/1976_Brazilian_Grand_Prix","1976"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1976 British Grand Prix","http://dbpedia.org/resource/1976_British_Grand_Prix","1976"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1976 South African Grand Prix","http://dbpedia.org/resource/1976_South_African_Grand_Prix","1976"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1977 Dutch Grand Prix","http://dbpedia.org/resource/1977_Dutch_Grand_Prix","1977"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1977 German Grand Prix","http://dbpedia.org/resource/1977_German_Grand_Prix","1977"
"Niki Lauda","http://dbpedia.org/resource/Niki_Lauda","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1977 South African Grand Prix","http://dbpedia.org/resource/1977_South_African_Grand_Prix","1977"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1998 Spanish Grand Prix","http://dbpedia.org/resource/1998_Spanish_Grand_Prix","1998"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","2000 Austrian Grand Prix","http://dbpedia.org/resource/2000_Austrian_Grand_Prix","2000"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","2000 Belgian Grand Prix","http://dbpedia.org/resource/2000_Belgian_Grand_Prix","2000"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","2000 Hungarian Grand Prix","http://dbpedia.org/resource/2000_Hungarian_Grand_Prix","2000"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","2000 Spanish Grand Prix","http://dbpedia.org/resource/2000_Spanish_Grand_Prix","2000"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","2001 United States Grand Prix","http://dbpedia.org/resource/2001_United_States_Grand_Prix","2001"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1997 European Grand Prix","http://dbpedia.org/resource/1997_European_Grand_Prix","1997"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1998 Australian Grand Prix","http://dbpedia.org/resource/1998_Australian_Grand_Prix","1998"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1998 Austrian Grand Prix","http://dbpedia.org/resource/1998_Austrian_Grand_Prix","1998"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1998 Brazilian Grand Prix","http://dbpedia.org/resource/1998_Brazilian_Grand_Prix","1998"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1998 German Grand Prix","http://dbpedia.org/resource/1998_German_Grand_Prix","1998"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1998 Luxembourg Grand Prix","http://dbpedia.org/resource/1998_Luxembourg_Grand_Prix","1998"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1999 Brazilian Grand Prix","http://dbpedia.org/resource/1999_Brazilian_Grand_Prix","1999"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1999 Canadian Grand Prix","http://dbpedia.org/resource/1999_Canadian_Grand_Prix","1999"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1999 Japanese Grand Prix","http://dbpedia.org/resource/1999_Japanese_Grand_Prix","1999"
"Mika Häkkinen","http://dbpedia.org/resource/Mika_Häkkinen","McLaren","http://dbpedia.org/resource/McLaren","1999 Spanish Grand Prix","http://dbpedia.org/resource/1999_Spanish_Grand_Prix","1999"
"Bruce McLaren","http://dbpedia.org/resource/Bruce_McLaren","McLaren","http://dbpedia.org/resource/McLaren","1968 Race of Champions","http://dbpedia.org/resource/1968_Race_of_Champions","1968"
"Jacky Ickx","http://dbpedia.org/resource/Jacky_Ickx","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1971 Jochen Rindt Gedächtnisrennen","http://dbpedia.org/resource/1971_Jochen_Rindt_Gedächtnisrennen","1971"
"Jacky Ickx","http://dbpedia.org/resource/Jacky_Ickx","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1968 French Grand Prix","http://dbpedia.org/resource/1968_French_Grand_Prix","1968"
"Jacky Ickx","http://dbpedia.org/resource/Jacky_Ickx","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1970 Austrian Grand Prix","http://dbpedia.org/resource/1970_Austrian_Grand_Prix","1970"
"Jacky Ickx","http://dbpedia.org/resource/Jacky_Ickx","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1970 Canadian Grand Prix","http://dbpedia.org/resource/1970_Canadian_Grand_Prix","1970"
"Jacky Ickx","http://dbpedia.org/resource/Jacky_Ickx","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1970 Mexican Grand Prix","http://dbpedia.org/resource/1970_Mexican_Grand_Prix","1970"
"Jacky Ickx","http://dbpedia.org/resource/Jacky_Ickx","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1971 Dutch Grand Prix","http://dbpedia.org/resource/1971_Dutch_Grand_Prix","1971"
"Jacky Ickx","http://dbpedia.org/resource/Jacky_Ickx","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1972 German Grand Prix","http://dbpedia.org/resource/1972_German_Grand_Prix","1972"
"David Coulthard","http://dbpedia.org/resource/David_Coulthard","McLaren","http://dbpedia.org/resource/McLaren","2002 Monaco Grand Prix","http://dbpedia.org/resource/2002_Monaco_Grand_Prix","2002"
"David Coulthard","http://dbpedia.org/resource/David_Coulthard","McLaren","http://dbpedia.org/resource/McLaren","2003 Australian Grand Prix","http://dbpedia.org/resource/2003_Australian_Grand_Prix","2003"
"David Coulthard","http://dbpedia.org/resource/David_Coulthard","McLaren","http://dbpedia.org/resource/McLaren","1997 Australian Grand Prix","http://dbpedia.org/resource/1997_Australian_Grand_Prix","1997"
"David Coulthard","http://dbpedia.org/resource/David_Coulthard","McLaren","http://dbpedia.org/resource/McLaren","1997 Italian Grand Prix","http://dbpedia.org/resource/1997_Italian_Grand_Prix","1997"
"David Coulthard","http://dbpedia.org/resource/David_Coulthard","McLaren","http://dbpedia.org/resource/McLaren","1998 San Marino Grand Prix","http://dbpedia.org/resource/1998_San_Marino_Grand_Prix","1998"
"David Coulthard","http://dbpedia.org/resource/David_Coulthard","McLaren","http://dbpedia.org/resource/McLaren","1999 Belgian Grand Prix","http://dbpedia.org/resource/1999_Belgian_Grand_Prix","1999"
"David Coulthard","http://dbpedia.org/resource/David_Coulthard","McLaren","http://dbpedia.org/resource/McLaren","1999 British Grand Prix","http://dbpedia.org/resource/1999_British_Grand_Prix","1999"
"David Coulthard","http://dbpedia.org/resource/David_Coulthard","McLaren","http://dbpedia.org/resource/McLaren","2000 British Grand Prix","http://dbpedia.org/resource/2000_British_Grand_Prix","2000"
"David Coulthard","http://dbpedia.org/resource/David_Coulthard","McLaren","http://dbpedia.org/resource/McLaren","2000 French Grand Prix","http://dbpedia.org/resource/2000_French_Grand_Prix","2000"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1949 Italian Grand Prix","http://dbpedia.org/resource/1949_Italian_Grand_Prix","1949"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1951 San Remo Grand Prix","http://dbpedia.org/resource/1951_San_Remo_Grand_Prix","1951"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1951 German Grand Prix","http://dbpedia.org/resource/1951_German_Grand_Prix","1951"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1951 Italian Grand Prix","http://dbpedia.org/resource/1951_Italian_Grand_Prix","1951"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1952 Belgian Grand Prix","http://dbpedia.org/resource/1952_Belgian_Grand_Prix","1952"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1952 British Grand Prix","http://dbpedia.org/resource/1952_British_Grand_Prix","1952"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1952 Dutch Grand Prix","http://dbpedia.org/resource/1952_Dutch_Grand_Prix","1952"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1952 French Grand Prix","http://dbpedia.org/resource/1952_French_Grand_Prix","1952"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1952 German Grand Prix","http://dbpedia.org/resource/1952_German_Grand_Prix","1952"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1952 Italian Grand Prix","http://dbpedia.org/resource/1952_Italian_Grand_Prix","1952"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1953 Argentine Grand Prix","http://dbpedia.org/resource/1953_Argentine_Grand_Prix","1953"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1953 Belgian Grand Prix","http://dbpedia.org/resource/1953_Belgian_Grand_Prix","1953"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1953 British Grand Prix","http://dbpedia.org/resource/1953_British_Grand_Prix","1953"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1953 Dutch Grand Prix","http://dbpedia.org/resource/1953_Dutch_Grand_Prix","1953"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1953 Swiss Grand Prix","http://dbpedia.org/resource/1953_Swiss_Grand_Prix","1953"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1949 Buenos Aires Grand Prix (III)","http://dbpedia.org/resource/1949_Buenos_Aires_Grand_Prix_(III)","1949"
"Alberto Ascari","http://dbpedia.org/resource/Alberto_Ascari","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1949 Swiss Grand Prix","http://dbpedia.org/resource/1949_Swiss_Grand_Prix","1949"
"Denny Hulme","http://dbpedia.org/resource/Denny_Hulme","McLaren","http://dbpedia.org/resource/McLaren","1968 BRDC International Trophy","http://dbpedia.org/resource/1968_BRDC_International_Trophy","1968"
"Chris Amon","http://dbpedia.org/resource/Chris_Amon","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1968 New Zealand Grand Prix","http://dbpedia.org/resource/1968_New_Zealand_Grand_Prix","1968"
"Chris Amon","http://dbpedia.org/resource/Chris_Amon","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1969 New Zealand Grand Prix","http://dbpedia.org/resource/1969_New_Zealand_Grand_Prix","1969"
"Chris Amon","http://dbpedia.org/resource/Chris_Amon","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1969 Australian Grand Prix","http://dbpedia.org/resource/1969_Australian_Grand_Prix","1969"
"Maurice Trintignant","http://dbpedia.org/resource/Maurice_Trintignant","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1955 Monaco Grand Prix","http://dbpedia.org/resource/1955_Monaco_Grand_Prix","1955"
"Jenson Button","http://dbpedia.org/resource/Jenson_Button","McLaren","http://dbpedia.org/resource/McLaren","2010 Chinese Grand Prix","http://dbpedia.org/resource/2010_Chinese_Grand_Prix","2010"
"Jenson Button","http://dbpedia.org/resource/Jenson_Button","McLaren","http://dbpedia.org/resource/McLaren","2011 Hungarian Grand Prix","http://dbpedia.org/resource/2011_Hungarian_Grand_Prix","2011"
"Jenson Button","http://dbpedia.org/resource/Jenson_Button","McLaren","http://dbpedia.org/resource/McLaren","2011 Japanese Grand Prix","http://dbpedia.org/resource/2011_Japanese_Grand_Prix","2011"
"Jenson Button","http://dbpedia.org/resource/Jenson_Button","McLaren","http://dbpedia.org/resource/McLaren","2010 Australian Grand Prix","http://dbpedia.org/resource/2010_Australian_Grand_Prix","2010"
"Jenson Button","http://dbpedia.org/resource/Jenson_Button","McLaren","http://dbpedia.org/resource/McLaren","2012 Australian Grand Prix","http://dbpedia.org/resource/2012_Australian_Grand_Prix","2012"
"Jenson Button","http://dbpedia.org/resource/Jenson_Button","McLaren","http://dbpedia.org/resource/McLaren","2012 Belgian Grand Prix","http://dbpedia.org/resource/2012_Belgian_Grand_Prix","2012"
"Jenson Button","http://dbpedia.org/resource/Jenson_Button","McLaren","http://dbpedia.org/resource/McLaren","2011 Canadian Grand Prix","http://dbpedia.org/resource/2011_Canadian_Grand_Prix","2011"
"Jenson Button","http://dbpedia.org/resource/Jenson_Button","McLaren","http://dbpedia.org/resource/McLaren","2012 Brazilian Grand Prix","http://dbpedia.org/resource/2012_Brazilian_Grand_Prix","2012"
"Phil Hill","http://dbpedia.org/resource/Phil_Hill","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1960 Italian Grand Prix","http://dbpedia.org/resource/1960_Italian_Grand_Prix","1960"
"Phil Hill","http://dbpedia.org/resource/Phil_Hill","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1961 Belgian Grand Prix","http://dbpedia.org/resource/1961_Belgian_Grand_Prix","1961"
"Phil Hill","http://dbpedia.org/resource/Phil_Hill","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1961 Italian Grand Prix","http://dbpedia.org/resource/1961_Italian_Grand_Prix","1961"
"Mike Parkes","http://dbpedia.org/resource/Mike_Parkes","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1967 Syracuse Grand Prix","http://dbpedia.org/resource/1967_Syracuse_Grand_Prix","1967"
"Louis Chiron","http://dbpedia.org/resource/Louis_Chiron","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1934 Moroccan Grand Prix","http://dbpedia.org/resource/1934_Moroccan_Grand_Prix","1934"
"Peter Revson","http://dbpedia.org/resource/Peter_Revson","McLaren","http://dbpedia.org/resource/McLaren","1973 British Grand Prix","http://dbpedia.org/resource/1973_British_Grand_Prix","1973"
"Gerhard Berger","http://dbpedia.org/resource/Gerhard_Berger","McLaren","http://dbpedia.org/resource/McLaren","1991 Japanese Grand Prix","http://dbpedia.org/resource/1991_Japanese_Grand_Prix","1991"
"Gerhard Berger","http://dbpedia.org/resource/Gerhard_Berger","McLaren","http://dbpedia.org/resource/McLaren","1992 Australian Grand Prix","http://dbpedia.org/resource/1992_Australian_Grand_Prix","1992"
"Gerhard Berger","http://dbpedia.org/resource/Gerhard_Berger","McLaren","http://dbpedia.org/resource/McLaren","1992 Canadian Grand Prix","http://dbpedia.org/resource/1992_Canadian_Grand_Prix","1992"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2008 Bahrain Grand Prix","http://dbpedia.org/resource/2008_Bahrain_Grand_Prix","2008"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2008 Belgian Grand Prix","http://dbpedia.org/resource/2008_Belgian_Grand_Prix","2008"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2008 Brazilian Grand Prix","http://dbpedia.org/resource/2008_Brazilian_Grand_Prix","2008"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2008 European Grand Prix","http://dbpedia.org/resource/2008_European_Grand_Prix","2008"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2008 French Grand Prix","http://dbpedia.org/resource/2008_French_Grand_Prix","2008"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2008 Turkish Grand Prix","http://dbpedia.org/resource/2008_Turkish_Grand_Prix","2008"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2007 Bahrain Grand Prix","http://dbpedia.org/resource/2007_Bahrain_Grand_Prix","2007"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2007 Spanish Grand Prix","http://dbpedia.org/resource/2007_Spanish_Grand_Prix","2007"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2007 Turkish Grand Prix","http://dbpedia.org/resource/2007_Turkish_Grand_Prix","2007"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2006 Brazilian Grand Prix","http://dbpedia.org/resource/2006_Brazilian_Grand_Prix","2006"
"Felipe Massa","http://dbpedia.org/resource/Felipe_Massa","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","2006 Turkish Grand Prix","http://dbpedia.org/resource/2006_Turkish_Grand_Prix","2006"
"Gerhard Berger","http://dbpedia.org/resource/Gerhard_Berger","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1987 Australian Grand Prix","http://dbpedia.org/resource/1987_Australian_Grand_Prix","1987"
"Gerhard Berger","http://dbpedia.org/resource/Gerhard_Berger","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1987 Japanese Grand Prix","http://dbpedia.org/resource/1987_Japanese_Grand_Prix","1987"
"Gerhard Berger","http://dbpedia.org/resource/Gerhard_Berger","Scuderia Ferrari","http://dbpedia.org/resource/Scuderia_Ferrari","1988 Italian Grand Prix","http://dbpedia.org/resource/1988_Italian_Grand_Prix","1988"
