"manufacturer","manufacturer__URI","manufacturerCountry","manufacturerCountry__URI","automobile","automobile__URI","assemblyPlace","assemblyPlace__URI","year","sold"
"Cadillac","http://dbpedia.org/resource/Cadillac","United Statess","http://dbpedia.org/resource/United_States","Cadillac STS","http://dbpedia.org/resource/Cadillac_STS","Kaliningrad","http://dbpedia.org/resource/Kaliningrad","2011","3338"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 208","http://dbpedia.org/resource/Peugeot_208","Trnava","http://dbpedia.org/resource/Trnava","2011","631"
"GMC (automobile)","http://dbpedia.org/resource/GMC_(automobile)","United Statess","http://dbpedia.org/resource/United_States","GMC Terrain","http://dbpedia.org/resource/GMC_Terrain","Ingersoll, Ontario","http://dbpedia.org/resource/Ingersoll,_Ontario","2011","83179"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United Statees","http://dbpedia.org/resource/United_States","Lincoln MKT","http://dbpedia.org/resource/Lincoln_MKT","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2011","5024"
"Ford Motor Company","http://dbpedia.org/resource/Ford_Motor_Company","United Statess","http://dbpedia.org/resource/United_States","Ford Flex","http://dbpedia.org/resource/Ford_Flex","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2011","27428"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germanyy","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Bratislava","http://dbpedia.org/resource/Bratislava","2011","4582"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germanyy","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Taubaté","http://dbpedia.org/resource/Taubaté","2011","4582"
"Renault","http://dbpedia.org/resource/Renault","Francee","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Bursa","http://dbpedia.org/resource/Bursa","2011","762"
"Renault","http://dbpedia.org/resource/Renault","France","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Busan","http://dbpedia.org/resource/Busan","2011","762"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United Statess","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicago","http://dbpedia.org/resource/Chicago","2011","12217"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 4007","http://dbpedia.org/resource/Peugeot_4007","Okazaki, Aichi","http://dbpedia.org/resource/Okazaki,_Aichi","2011","7387"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francee","http://dbpedia.org/resource/France","Peugeot 4007","http://dbpedia.org/resource/Peugeot_4007","Kaluga","http://dbpedia.org/resource/Kaluga","2011","7387"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germanyy","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Tennessee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2011","22779"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 4008","http://dbpedia.org/resource/Peugeot_4008","Kaluga","http://dbpedia.org/resource/Kaluga","2012","9300"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francce","http://dbpedia.org/resource/France","Peugeot 4008","http://dbpedia.org/resource/Peugeot_4008","Okazaki, Aichi","http://dbpedia.org/resource/Okazaki,_Aichi","2012","9300"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francee","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","Graz","http://dbpedia.org/resource/Graz","2012","11118"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën Elysée","http://dbpedia.org/resource/Citroën_Elysée","Vigo","http://dbpedia.org/resource/Vigo","2012","55600"
"Honda","http://dbpedia.org/resource/Honda","Japaan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Marysville, Ohio","http://dbpedia.org/resource/Marysville,_Ohio","2012","12251"
"Honda","http://dbpedia.org/resource/Honda","Japann","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Greensburg, Indiana","http://dbpedia.org/resource/Greensburg,_Indiana","2012","12251"
"Honda","http://dbpedia.org/resource/Honda","JJapan","http://dbpedia.org/resource/Japan","Honda Crosstour","http://dbpedia.org/resource/Honda_Crosstour","Guangzhou","http://dbpedia.org/resource/Guangzhou","2012","20848"
"Citroën","http://dbpedia.org/resource/Citroën","Francee","http://dbpedia.org/resource/France","Citroën C3 Picasso","http://dbpedia.org/resource/Citroën_C3_Picasso","Trnava","http://dbpedia.org/resource/Trnava","2012","84700"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francee","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Jakarta","http://dbpedia.org/resource/Jakarta","2012","199900"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Kuala Lumpur","http://dbpedia.org/resource/Kuala_Lumpur","2012","199900"
"Peugeot","http://dbpedia.org/resource/Peugeot","Frrance","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Tehran","http://dbpedia.org/resource/Tehran","2012","199900"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francee","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Buenos Aires","http://dbpedia.org/resource/Buenos_Aires","2012","199900"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Gerrmany","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","Ho Chi Minh City","http://dbpedia.org/resource/Ho_Chi_Minh_City","2012","29364"
"Peugeot","http://dbpedia.org/resource/Peugeot","Fraance","http://dbpedia.org/resource/France","Peugeot 107","http://dbpedia.org/resource/Peugeot_107","Kolín","http://dbpedia.org/resource/Kolín","2012","76400"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Ryton-on-Dunsmore","http://dbpedia.org/resource/Ryton-on-Dunsmore","2012","199900"
"Peugeot","http://dbpedia.org/resource/Peugeot","Fraance","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Los Andes, Chile","http://dbpedia.org/resource/Los_Andes,_Chile","2012","199900"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Barra de Carrasco","http://dbpedia.org/resource/Barra_de_Carrasco","2012","199900"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germanyy","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","6th of October City","http://dbpedia.org/resource/6th_of_October_City","2012","29364"
"Citroën","http://dbpedia.org/resource/Citroën","Francee","http://dbpedia.org/resource/France","Citroën Xsara Picasso","http://dbpedia.org/resource/Citroën_Xsara_Picasso","Cairo","http://dbpedia.org/resource/Cairo","2012","4000"
"Citroën","http://dbpedia.org/resource/Citroën","Francee","http://dbpedia.org/resource/France","Citroën C-Crosser","http://dbpedia.org/resource/Citroën_C-Crosser","Kaluga","http://dbpedia.org/resource/Kaluga","2012","3300"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën C-Crosser","http://dbpedia.org/resource/Citroën_C-Crosser","Okazaki, Aichi","http://dbpedia.org/resource/Okazaki,_Aichi","2012","3300"
"Dodge","http://dbpedia.org/resource/Dodge","Uniited States","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Changsha","http://dbpedia.org/resource/Changsha","2012","25304"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën ZX","http://dbpedia.org/resource/Citroën_ZX","Vigo","http://dbpedia.org/resource/Vigo","2012","55600"
"Citroën","http://dbpedia.org/resource/Citroën","Francee","http://dbpedia.org/resource/France","Citroën ZX","http://dbpedia.org/resource/Citroën_ZX","Barra de Carrasco","http://dbpedia.org/resource/Barra_de_Carrasco","2012","55600"
"Citroën","http://dbpedia.org/resource/Citroën","Fraance","http://dbpedia.org/resource/France","Citroën Xsara Picasso","http://dbpedia.org/resource/Citroën_Xsara_Picasso","Vigo","http://dbpedia.org/resource/Vigo","2012","4000"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francce","http://dbpedia.org/resource/France","Peugeot 307","http://dbpedia.org/resource/Peugeot_307","Villa Bosch","http://dbpedia.org/resource/Villa_Bosch","2012","103000"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 307","http://dbpedia.org/resource/Peugeot_307","El Palomar, Buenos Aires","http://dbpedia.org/resource/El_Palomar,_Buenos_Aires","2012","103000"
"Peugeot","http://dbpedia.org/resource/Peugeot","FFrance","http://dbpedia.org/resource/France","Peugeot 208","http://dbpedia.org/resource/Peugeot_208","Jakarta","http://dbpedia.org/resource/Jakarta","2012","220800"
"Cadillac","http://dbpedia.org/resource/Cadillac","United States","http://dbpedia.org/resource/United_States","Cadillac STS","http://dbpedia.org/resource/Cadillac_STS","Kaliningrad Oblast","http://dbpedia.org/resource/Kaliningrad_Oblast","2012","164"
"Cadillac","http://dbpedia.org/resource/Cadillac","United Statess","http://dbpedia.org/resource/United_States","Cadillac STS","http://dbpedia.org/resource/Cadillac_STS","Kaliningrad","http://dbpedia.org/resource/Kaliningrad","2012","164"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francee","http://dbpedia.org/resource/France","Peugeot 208","http://dbpedia.org/resource/Peugeot_208","Trnava","http://dbpedia.org/resource/Trnava","2012","220800"
"GMC (automobile)","http://dbpedia.org/resource/GMC_(automobile)","United Statess","http://dbpedia.org/resource/United_States","GMC Terrain","http://dbpedia.org/resource/GMC_Terrain","Ingersoll, Ontario","http://dbpedia.org/resource/Ingersoll,_Ontario","2012","97786"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United Statess","http://dbpedia.org/resource/United_States","Lincoln MKT","http://dbpedia.org/resource/Lincoln_MKT","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2012","7094"
"Ford Motor Company","http://dbpedia.org/resource/Ford_Motor_Company","United Statess","http://dbpedia.org/resource/United_States","Ford Flex","http://dbpedia.org/resource/Ford_Flex","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2012","28224"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germanyy","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Taubaté","http://dbpedia.org/resource/Taubaté","2012","113827"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germanyy","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Bratislava","http://dbpedia.org/resource/Bratislava","2012","113827"
"Renault","http://dbpedia.org/resource/Renault","Francee","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Bursa","http://dbpedia.org/resource/Bursa","2012","2086"
"Renault","http://dbpedia.org/resource/Renault","France","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Busan","http://dbpedia.org/resource/Busan","2012","2086"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United SStates","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicago","http://dbpedia.org/resource/Chicago","2012","12524"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 4007","http://dbpedia.org/resource/Peugeot_4007","Kaluga","http://dbpedia.org/resource/Kaluga","2012","2700"
"Peugeot","http://dbpedia.org/resource/Peugeot","Frannce","http://dbpedia.org/resource/France","Peugeot 4007","http://dbpedia.org/resource/Peugeot_4007","Okazaki, Aichi","http://dbpedia.org/resource/Okazaki,_Aichi","2012","2700"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Tennessee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2012","117023"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","Graz","http://dbpedia.org/resource/Graz","2013","9249"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Greensburg, Indiana","http://dbpedia.org/resource/Greensburg,_Indiana","2013","20430"
"Honda","http://dbpedia.org/resource/Honda","Japann","http://dbpedia.org/resource/Japan","Honda Crosstour","http://dbpedia.org/resource/Honda_Crosstour","Guangzhou","http://dbpedia.org/resource/Guangzhou","2013","16847"
"Honda","http://dbpedia.org/resource/Honda","Japann","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Marysville, Ohio","http://dbpedia.org/resource/Marysville,_Ohio","2013","20430"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën Elysée","http://dbpedia.org/resource/Citroën_Elysée","Vigo","http://dbpedia.org/resource/Vigo","2013","55900"
"Citroën","http://dbpedia.org/resource/Citroën","Francee","http://dbpedia.org/resource/France","Citroën C3 Picasso","http://dbpedia.org/resource/Citroën_C3_Picasso","Trnava","http://dbpedia.org/resource/Trnava","2013","90000"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germanyy","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","Ho Chi Minh City","http://dbpedia.org/resource/Ho_Chi_Minh_City","2013","32553"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germanyy","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","6th of October City","http://dbpedia.org/resource/6th_of_October_City","2013","32553"
"Dodge","http://dbpedia.org/resource/Dodge","United Statess","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Changsha","http://dbpedia.org/resource/Changsha","2013","83388"
"Citroën","http://dbpedia.org/resource/Citroën","Frannce","http://dbpedia.org/resource/France","Citroën ZX","http://dbpedia.org/resource/Citroën_ZX","Vigo","http://dbpedia.org/resource/Vigo","2013","55900"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën ZX","http://dbpedia.org/resource/Citroën_ZX","Barra de Carrasco","http://dbpedia.org/resource/Barra_de_Carrasco","2013","55900"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francee","http://dbpedia.org/resource/France","Peugeot 208","http://dbpedia.org/resource/Peugeot_208","Jakarta","http://dbpedia.org/resource/Jakarta","2013","334439"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francee","http://dbpedia.org/resource/France","Peugeot 208","http://dbpedia.org/resource/Peugeot_208","Trnava","http://dbpedia.org/resource/Trnava","2013","334439"
"GMC (automobile)","http://dbpedia.org/resource/GMC_(automobile)","United Statess","http://dbpedia.org/resource/United_States","GMC Terrain","http://dbpedia.org/resource/GMC_Terrain","Ingersoll, Ontario","http://dbpedia.org/resource/Ingersoll,_Ontario","2013","99525"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United Statess","http://dbpedia.org/resource/United_States","Lincoln MKT","http://dbpedia.org/resource/Lincoln_MKT","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2013","6014"
"Ford Motor Company","http://dbpedia.org/resource/Ford_Motor_Company","United States","http://dbpedia.org/resource/United_States","Ford Flex","http://dbpedia.org/resource/Ford_Flex","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2013","25953"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Bratislava","http://dbpedia.org/resource/Bratislava","2013","130039"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Taubaté","http://dbpedia.org/resource/Taubaté","2013","130039"
"Renault","http://dbpedia.org/resource/Renault","France","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Bursa","http://dbpedia.org/resource/Bursa","2013","796"
"Renault","http://dbpedia.org/resource/Renault","Francee","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Busan","http://dbpedia.org/resource/Busan","2013","796"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United Statess","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicago","http://dbpedia.org/resource/Chicago","2013","10793"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Tennessee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2013","109652"
"Peugeot","http://dbpedia.org/resource/Peugeot","Frrance","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","Graz","http://dbpedia.org/resource/Graz","2014","6994"
"Honda","http://dbpedia.org/resource/Honda","Jappan","http://dbpedia.org/resource/Japan","Honda Crosstour","http://dbpedia.org/resource/Honda_Crosstour","Guangzhou","http://dbpedia.org/resource/Guangzhou","2014","11802"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Marysville, Ohio","http://dbpedia.org/resource/Marysville,_Ohio","2014","17854"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Greensburg, Indiana","http://dbpedia.org/resource/Greensburg,_Indiana","2014","17854"
"Citroën","http://dbpedia.org/resource/Citroën","Frannce","http://dbpedia.org/resource/France","Citroën C3 Picasso","http://dbpedia.org/resource/Citroën_C3_Picasso","Trnava","http://dbpedia.org/resource/Trnava","2014","65300"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germanyy","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","Ho Chi Minh City","http://dbpedia.org/resource/Ho_Chi_Minh_City","2014","35000"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germanyy","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","6th of October City","http://dbpedia.org/resource/6th_of_October_City","2014","35000"
"Dodge","http://dbpedia.org/resource/Dodge","United States","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Changsha","http://dbpedia.org/resource/Changsha","2014","83858"
"Honda","http://dbpedia.org/resource/Honda","Japaan","http://dbpedia.org/resource/Japan","Acura TLX","http://dbpedia.org/resource/Acura_TLX","Marysville, Ohio","http://dbpedia.org/resource/Marysville,_Ohio","2014","19127"
"GMC (automobile)","http://dbpedia.org/resource/GMC_(automobile)","Unitted States","http://dbpedia.org/resource/United_States","GMC Terrain","http://dbpedia.org/resource/GMC_Terrain","Ingersoll, Ontario","http://dbpedia.org/resource/Ingersoll,_Ontario","2014","105016"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United Statess","http://dbpedia.org/resource/United_States","Lincoln MKT","http://dbpedia.org/resource/Lincoln_MKT","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2014","4800"
"Ford Motor Company","http://dbpedia.org/resource/Ford_Motor_Company","United States","http://dbpedia.org/resource/United_States","Ford Flex","http://dbpedia.org/resource/Ford_Flex","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2014","23822"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Bratislava","http://dbpedia.org/resource/Bratislava","2014","124845"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germanyy","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Taubaté","http://dbpedia.org/resource/Taubaté","2014","124845"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United Stattes","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicago","http://dbpedia.org/resource/Chicago","2014","8160"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germanyy","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Tennessee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2014","96649"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francee","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","Graz","http://dbpedia.org/resource/Graz","2015","4558"
"Honda","http://dbpedia.org/resource/Honda","Japaan","http://dbpedia.org/resource/Japan","Honda Crosstour","http://dbpedia.org/resource/Honda_Crosstour","Guangzhou","http://dbpedia.org/resource/Guangzhou","2015","9104"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Marysville, Ohio","http://dbpedia.org/resource/Marysville,_Ohio","2015","18531"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Greensburg, Indiana","http://dbpedia.org/resource/Greensburg,_Indiana","2015","18531"
"Dodge","http://dbpedia.org/resource/Dodge","United Statess","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Changsha","http://dbpedia.org/resource/Changsha","2015","87392"
"Honda","http://dbpedia.org/resource/Honda","Japann","http://dbpedia.org/resource/Japan","Acura TLX","http://dbpedia.org/resource/Acura_TLX","Marysville, Ohio","http://dbpedia.org/resource/Marysville,_Ohio","2015","47080"
"GMC (automobile)","http://dbpedia.org/resource/GMC_(automobile)","United States","http://dbpedia.org/resource/United_States","GMC Terrain","http://dbpedia.org/resource/GMC_Terrain","Ingersoll, Ontario","http://dbpedia.org/resource/Ingersoll,_Ontario","2015","112030"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKT","http://dbpedia.org/resource/Lincoln_MKT","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2015","4696"
"Ford Motor Company","http://dbpedia.org/resource/Ford_Motor_Company","United Statess","http://dbpedia.org/resource/United_States","Ford Flex","http://dbpedia.org/resource/Ford_Flex","Oakville, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2015","19570"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United Statess","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicago","http://dbpedia.org/resource/Chicago","2015","6877"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Tennessee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2015","78207"
"Peugeot","http://dbpedia.org/resource/Peugeot","Francee","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","Graz","http://dbpedia.org/resource/Graz","2016","155"
"Dodge","http://dbpedia.org/resource/Dodge","United Statess","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Changsha","http://dbpedia.org/resource/Changsha","2016","37267"
