"band","band__URI","startYear","label__URI","label","labelFounder","labelFounder__URI","occupation","occupation__URI"
"Dos","http://dbpedia.org/resource/Dos_(band)","1985","http://dbpedia.org/resource/Kill_Rock_Stars","Kill Rock Stars","Slim Moon","http://dbpedia.org/resource/Slim_Moon","Musician","http://dbpedia.org/resource/Musician"
"Mike + The Mechanics","http://dbpedia.org/resource/Mike_+_The_Mechanics","1985","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Mike + The Mechanics","http://dbpedia.org/resource/Mike_+_The_Mechanics","1985","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Crowded House","http://dbpedia.org/resource/Crowded_House","1985","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Mike + The Mechanics","http://dbpedia.org/resource/Mike_+_The_Mechanics","1985","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Mike + The Mechanics","http://dbpedia.org/resource/Mike_+_The_Mechanics","1985","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Wendy & Lisa","http://dbpedia.org/resource/Wendy_&_Lisa","1986","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"Savuka","http://dbpedia.org/resource/Savuka","1986","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Savuka","http://dbpedia.org/resource/Savuka","1986","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Boom","http://dbpedia.org/resource/The_Boom","1986","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"King Swamp","http://dbpedia.org/resource/King_Swamp","1988","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"The Gufs","http://dbpedia.org/resource/The_Gufs","1988","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Gufs","http://dbpedia.org/resource/The_Gufs","1988","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Gufs","http://dbpedia.org/resource/The_Gufs","1988","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Gufs","http://dbpedia.org/resource/The_Gufs","1988","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Pandora's Box","http://dbpedia.org/resource/Pandora's_Box_(band)","1989","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"The Wallflowers","http://dbpedia.org/resource/The_Wallflowers","1989","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"Scary Chicken","http://dbpedia.org/resource/Scary_Chicken","1989","http://dbpedia.org/resource/Xemu_Records","Xemu Records","Cevin Soling","http://dbpedia.org/resource/Cevin_Soling","Musician","http://dbpedia.org/resource/Musician"
"Bonepony","http://dbpedia.org/resource/Bonepony","1989","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Lindberg","http://dbpedia.org/resource/Lindberg_(band)","1989","http://dbpedia.org/resource/Avex_Trax","Avex Trax","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Bonepony","http://dbpedia.org/resource/Bonepony","1989","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Ghostwriters","http://dbpedia.org/resource/Ghostwriters","1990","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"Tiger & the Helix","http://dbpedia.org/resource/Tiger_&_the_Helix","1990","http://dbpedia.org/resource/Arcturian_Gate","Arcturian Gate","Richard Gannaway","http://dbpedia.org/resource/Richard_Gannaway","Composer","http://dbpedia.org/resource/Composer"
"Counting Crows","http://dbpedia.org/resource/Counting_Crows","1991","http://dbpedia.org/resource/Cooking_Vinyl","Cooking Vinyl","Pete Lawrence","http://dbpedia.org/resource/Pete_Lawrence","Musician","http://dbpedia.org/resource/Musician"
"Subject to Change","http://dbpedia.org/resource/Subject_to_Change_(band)","1991","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Counting Crows","http://dbpedia.org/resource/Counting_Crows","1991","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Oasis","http://dbpedia.org/resource/Oasis_(band)","1991","http://dbpedia.org/resource/Creation_Records","Creation Records","Slaughter Joe","http://dbpedia.org/resource/Slaughter_Joe","Musician","http://dbpedia.org/resource/Musician"
"Oasis","http://dbpedia.org/resource/Oasis_(band)","1991","http://dbpedia.org/resource/Creation_Records","Creation Records","Joe Foster","http://dbpedia.org/resource/Slaughter_Joe","Musician","http://dbpedia.org/resource/Musician"
"The Law","http://dbpedia.org/resource/The_Law_(English_band)","1991","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Law","http://dbpedia.org/resource/The_Law_(English_band)","1991","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Never the Bride","http://dbpedia.org/resource/Never_the_Bride","1991","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Never the Bride","http://dbpedia.org/resource/Never_the_Bride","1991","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Subject to Change","http://dbpedia.org/resource/Subject_to_Change_(band)","1991","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Counting Crows","http://dbpedia.org/resource/Counting_Crows","1991","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Law","http://dbpedia.org/resource/The_Law_(English_band)","1991","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Law","http://dbpedia.org/resource/The_Law_(English_band)","1991","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Never the Bride","http://dbpedia.org/resource/Never_the_Bride","1991","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Never the Bride","http://dbpedia.org/resource/Never_the_Bride","1991","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Chocolate Starfish","http://dbpedia.org/resource/Chocolate_Starfish","1992","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"Amaral","http://dbpedia.org/resource/Amaral_(band)","1992","http://dbpedia.org/resource/Virgin_Records","Virgin Records","Tom Newman","http://dbpedia.org/resource/Tom_Newman_(musician)","Musician","http://dbpedia.org/resource/Musician"
"Amaral","http://dbpedia.org/resource/Amaral_(band)","1992","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"BLØF","http://dbpedia.org/resource/BLØF","1992","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Inch","http://dbpedia.org/resource/Inch_(band)","1992","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Inch","http://dbpedia.org/resource/Inch_(band)","1992","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Ryan Star","http://dbpedia.org/resource/Ryan_Star","1992","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Ryan Star","http://dbpedia.org/resource/Ryan_Star","1992","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Amaral","http://dbpedia.org/resource/Amaral_(band)","1992","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"BLØF","http://dbpedia.org/resource/BLØF","1992","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Inch","http://dbpedia.org/resource/Inch_(band)","1992","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Inch","http://dbpedia.org/resource/Inch_(band)","1992","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Ryan Star","http://dbpedia.org/resource/Ryan_Star","1992","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Ryan Star","http://dbpedia.org/resource/Ryan_Star","1992","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Fireman","http://dbpedia.org/resource/The_Fireman_(band)","1993","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Men's Recovery Project","http://dbpedia.org/resource/Men's_Recovery_Project","1993","http://dbpedia.org/resource/Kill_Rock_Stars","Kill Rock Stars","Slim Moon","http://dbpedia.org/resource/Slim_Moon","Musician","http://dbpedia.org/resource/Musician"
"The Donnas","http://dbpedia.org/resource/The_Donnas","1993","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Train","http://dbpedia.org/resource/Train_(band)","1993","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Donnas","http://dbpedia.org/resource/The_Donnas","1993","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Train","http://dbpedia.org/resource/Train_(band)","1993","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Fireman","http://dbpedia.org/resource/The_Fireman_(band)","1993","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Train","http://dbpedia.org/resource/Train_(band)","1993","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Donnas","http://dbpedia.org/resource/The_Donnas","1993","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Train","http://dbpedia.org/resource/Train_(band)","1993","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Donnas","http://dbpedia.org/resource/The_Donnas","1993","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Verbena","http://dbpedia.org/resource/Verbena_(band)","1994","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Deerhoof","http://dbpedia.org/resource/Deerhoof","1994","http://dbpedia.org/resource/Kill_Rock_Stars","Kill Rock Stars","Slim Moon","http://dbpedia.org/resource/Slim_Moon","Musician","http://dbpedia.org/resource/Musician"
"Gigi","http://dbpedia.org/resource/Gigi_(band)","1994","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Gigi","http://dbpedia.org/resource/Gigi_(band)","1994","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Gathering Field","http://dbpedia.org/resource/The_Gathering_Field","1994","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Gathering Field","http://dbpedia.org/resource/The_Gathering_Field","1994","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Verbena","http://dbpedia.org/resource/Verbena_(band)","1994","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Gigi","http://dbpedia.org/resource/Gigi_(band)","1994","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Gigi","http://dbpedia.org/resource/Gigi_(band)","1994","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Gathering Field","http://dbpedia.org/resource/The_Gathering_Field","1994","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Gathering Field","http://dbpedia.org/resource/The_Gathering_Field","1994","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Kostars","http://dbpedia.org/resource/Kostars","1995","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Great Unraveling","http://dbpedia.org/resource/The_Great_Unraveling_(band)","1995","http://dbpedia.org/resource/Kill_Rock_Stars","Kill Rock Stars","Slim Moon","http://dbpedia.org/resource/Slim_Moon","Musician","http://dbpedia.org/resource/Musician"
"My Little Lover","http://dbpedia.org/resource/My_Little_Lover","1995","http://dbpedia.org/resource/Avex_Trax","Avex Trax","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"V6","http://dbpedia.org/resource/V6_(band)","1995","http://dbpedia.org/resource/Avex_Trax","Avex Trax","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Kostars","http://dbpedia.org/resource/Kostars","1995","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"My Little Lover","http://dbpedia.org/resource/My_Little_Lover","1995","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Seafood","http://dbpedia.org/resource/Seafood_(band)","1996","http://dbpedia.org/resource/Cooking_Vinyl","Cooking Vinyl","Pete Lawrence","http://dbpedia.org/resource/Pete_Lawrence","Musician","http://dbpedia.org/resource/Musician"
"Move","http://dbpedia.org/resource/Move_(Japanese_band)","1997","http://dbpedia.org/resource/Avex_Group","Avex Group","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Foolish Things","http://dbpedia.org/resource/Foolish_Things","1997","http://dbpedia.org/resource/Inpop_Records","Inpop Records","Peter Furler","http://dbpedia.org/resource/Peter_Furler","Songwriter","http://dbpedia.org/resource/Songwriter"
"klear","http://dbpedia.org/resource/Klear","1998","http://dbpedia.org/resource/Good_Charamel_Records","Good Charamel Records","Robby Takac","http://dbpedia.org/resource/Robby_Takac","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Black Seeds","http://dbpedia.org/resource/The_Black_Seeds","1998","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Star Spangles","http://dbpedia.org/resource/The_Star_Spangles","1998","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Kinski","http://dbpedia.org/resource/Kinski_(band)","1998","http://dbpedia.org/resource/Kill_Rock_Stars","Kill Rock Stars","Slim Moon","http://dbpedia.org/resource/Slim_Moon","Musician","http://dbpedia.org/resource/Musician"
"Antigone Rising","http://dbpedia.org/resource/Antigone_Rising","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Antigone Rising","http://dbpedia.org/resource/Antigone_Rising","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Webb Brothers","http://dbpedia.org/resource/The_Webb_Brothers","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Webb Brothers","http://dbpedia.org/resource/The_Webb_Brothers","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Junior Senior","http://dbpedia.org/resource/Junior_Senior","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Junior Senior","http://dbpedia.org/resource/Junior_Senior","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Black Seeds","http://dbpedia.org/resource/The_Black_Seeds","1998","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"The Star Spangles","http://dbpedia.org/resource/The_Star_Spangles","1998","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"Antigone Rising","http://dbpedia.org/resource/Antigone_Rising","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Antigone Rising","http://dbpedia.org/resource/Antigone_Rising","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Webb Brothers","http://dbpedia.org/resource/The_Webb_Brothers","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"The Webb Brothers","http://dbpedia.org/resource/The_Webb_Brothers","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Junior Senior","http://dbpedia.org/resource/Junior_Senior","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Junior Senior","http://dbpedia.org/resource/Junior_Senior","1998","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"KUDAI","http://dbpedia.org/resource/Kudai","1999","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Buddy DeSylva","http://dbpedia.org/resource/Buddy_DeSylva","Songwriter","http://dbpedia.org/resource/Songwriter"
"Do As Infinity","http://dbpedia.org/resource/Do_As_Infinity","1999","http://dbpedia.org/resource/Avex_Trax","Avex Trax","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"OPM","http://dbpedia.org/resource/OPM_(band)","1999","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"OPM","http://dbpedia.org/resource/OPM_(band)","1999","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"KUDAI","http://dbpedia.org/resource/Kudai","1999","http://dbpedia.org/resource/Capitol_Records","Capitol Records","Johnny Mercer","http://dbpedia.org/resource/Johnny_Mercer","Songwriter","http://dbpedia.org/resource/Songwriter"
"OPM","http://dbpedia.org/resource/OPM_(band)","1999","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"OPM","http://dbpedia.org/resource/OPM_(band)","1999","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Contrived","http://dbpedia.org/resource/Contrived","2000","http://dbpedia.org/resource/Dependent_Music","Dependent Music","Brian Borcherdt","http://dbpedia.org/resource/Brian_Borcherdt","Musician","http://dbpedia.org/resource/Musician"
"BeForU","http://dbpedia.org/resource/BeForU","2000","http://dbpedia.org/resource/Avex_Trax","Avex Trax","Max Matsuura","http://dbpedia.org/resource/Max_Matsuura","Songwriter","http://dbpedia.org/resource/Songwriter"
"Whitestarr","http://dbpedia.org/resource/Whitestarr","2000","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Whitestarr","http://dbpedia.org/resource/Whitestarr","2000","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Whitestarr","http://dbpedia.org/resource/Whitestarr","2000","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Whitestarr","http://dbpedia.org/resource/Whitestarr","2000","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Composer","http://dbpedia.org/resource/Composer"
"Big City Rock","http://dbpedia.org/resource/Big_City_Rock","2001","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegun","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
"Big City Rock","http://dbpedia.org/resource/Big_City_Rock","2001","http://dbpedia.org/resource/Atlantic_Records","Atlantic Records","Ahmet Ertegün","http://dbpedia.org/resource/Ahmet_Ertegun","Songwriter","http://dbpedia.org/resource/Songwriter"
