"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"Lefty Frizzell","http://dbpedia.org/resource/Lefty_Frizzell","Folk musicc","http://dbpedia.org/resource/Folk_music","Acoustic guitarr","http://dbpedia.org/resource/Acoustic_guitar"
"Lefty Frizzell","http://dbpedia.org/resource/Lefty_Frizzell","Honky-tonkk","http://dbpedia.org/resource/Honky-tonk","Gibson J-200","http://dbpedia.org/resource/Gibson_J-200"
"Lefty Frizzell","http://dbpedia.org/resource/Lefty_Frizzell","Hoonky-tonk","http://dbpedia.org/resource/Honky-tonk","Acousstic guitar","http://dbpedia.org/resource/Acoustic_guitar"
"Lefty Frizzell","http://dbpedia.org/resource/Lefty_Frizzell","Western music (North America))","http://dbpedia.org/resource/Western_music_(North_America)","Gibson J-200","http://dbpedia.org/resource/Gibson_J-200"
"Lefty Frizzell","http://dbpedia.org/resource/Lefty_Frizzell","Western music (North America)","http://dbpedia.org/resource/Western_music_(North_America)","Acoustic guitar","http://dbpedia.org/resource/Acoustic_guitar"
"Lefty Frizzell","http://dbpedia.org/resource/Lefty_Frizzell","Country pop","http://dbpedia.org/resource/Country_pop","Gibson J-2000","http://dbpedia.org/resource/Gibson_J-200"
"Lefty Frizzell","http://dbpedia.org/resource/Lefty_Frizzell","Country popp","http://dbpedia.org/resource/Country_pop","Acoustic guitarr","http://dbpedia.org/resource/Acoustic_guitar"
"Leola Wilson, Patsy Hunter","http://dbpedia.org/resource/Coot_Grant","Vaudevillee","http://dbpedia.org/resource/Vaudeville","Human voiice","http://dbpedia.org/resource/Human_voice"
"Leola Wilson, Patsy Hunter","http://dbpedia.org/resource/Coot_Grant","Country blues","http://dbpedia.org/resource/Country_blues","Human vooice","http://dbpedia.org/resource/Human_voice"
"Leola Wilson, Patsy Hunter","http://dbpedia.org/resource/Coot_Grant","Classic female blues","http://dbpedia.org/resource/Classic_female_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Leola Wilson, Patsy Hunter","http://dbpedia.org/resource/Coot_Grant","Vaudeville","http://dbpedia.org/resource/Vaudeville","Guitar","http://dbpedia.org/resource/Guitar"
"Leola Wilson, Patsy Hunter","http://dbpedia.org/resource/Coot_Grant","Country bluess","http://dbpedia.org/resource/Country_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Leola Wilson, Patsy Hunter","http://dbpedia.org/resource/Coot_Grant","Classic female blues","http://dbpedia.org/resource/Classic_female_blues","GGuitar","http://dbpedia.org/resource/Guitar"
"Lil Perry","http://dbpedia.org/resource/Burberry_Perry","Trap music","http://dbpedia.org/resource/Trap_music","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"Lil Perry","http://dbpedia.org/resource/Burberry_Perry","Trap music","http://dbpedia.org/resource/Trap_music","Vocalls","http://dbpedia.org/resource/Vocals"
"Lil Perry","http://dbpedia.org/resource/Burberry_Perry","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","FL Studioo","http://dbpedia.org/resource/FL_Studio"
"Lil Perry","http://dbpedia.org/resource/Burberry_Perry","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Lil Zane, Lil' Zane, Zane, LZ Stunna, Life I Live Zane","http://dbpedia.org/resource/Lil_Zane","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Singing","http://dbpedia.org/resource/Singing"
"Lily May Pennington (married name)","http://dbpedia.org/resource/Lily_May_Ledford","Appalachian musicc","http://dbpedia.org/resource/Appalachian_music","Banjo","http://dbpedia.org/resource/Banjo"
"Lily May Pennington (married name)","http://dbpedia.org/resource/Lily_May_Ledford","Appalachian music","http://dbpedia.org/resource/Appalachian_music","Fiddle","http://dbpedia.org/resource/Fiddle"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Rhythhm and blues","http://dbpedia.org/resource/Rhythm_and_blues","SSinging","http://dbpedia.org/resource/Singing"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Blues music","http://dbpedia.org/resource/Blues_music","Siinging","http://dbpedia.org/resource/Singing"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Blues music","http://dbpedia.org/resource/Blues_music","Guiitar","http://dbpedia.org/resource/Guitar"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Industrial music","http://dbpedia.org/resource/Industrial_music","Singing","http://dbpedia.org/resource/Singing"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Industrial musicc","http://dbpedia.org/resource/Industrial_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Dub musiic","http://dbpedia.org/resource/Dub_music","Singinng","http://dbpedia.org/resource/Singing"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Dub music","http://dbpedia.org/resource/Dub_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Hip hopp music","http://dbpedia.org/resource/Hip_hop_music","Singingg","http://dbpedia.org/resource/Singing"
"Little Axe","http://dbpedia.org/resource/Little_Axe","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Little Frankie Lee","http://dbpedia.org/resource/Frankie_Lee_(musician)","Electric bluess","http://dbpedia.org/resource/Electric_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Little Frankie Lee","http://dbpedia.org/resource/Frankie_Lee_(musician)","Soul bluess","http://dbpedia.org/resource/Soul_blues","Human voiice","http://dbpedia.org/resource/Human_voice"
"Little Son Joe","http://dbpedia.org/resource/Ernest_Lawlars","Bluess","http://dbpedia.org/resource/Blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Little Son Joe","http://dbpedia.org/resource/Ernest_Lawlars","Bluues","http://dbpedia.org/resource/Blues","Drum kitt","http://dbpedia.org/resource/Drum_kit"
"Little Sun","http://dbpedia.org/resource/Tony_Glover","Bluess","http://dbpedia.org/resource/Blues","Human voice","http://dbpedia.org/resource/Human_voice"
"Little Sun","http://dbpedia.org/resource/Tony_Glover","Bluess","http://dbpedia.org/resource/Blues","Guitar","http://dbpedia.org/resource/Guitar"
"Little Sun","http://dbpedia.org/resource/Tony_Glover","Bluess","http://dbpedia.org/resource/Blues","Harmonicaa","http://dbpedia.org/resource/Harmonica"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Electric bluess","http://dbpedia.org/resource/Electric_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Electriic blues","http://dbpedia.org/resource/Electric_blues","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Electric bluess","http://dbpedia.org/resource/Electric_blues","Electric guitarr","http://dbpedia.org/resource/Electric_guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Electric bluess","http://dbpedia.org/resource/Electric_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Blues","http://dbpedia.org/resource/Blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Bluess","http://dbpedia.org/resource/Blues","Drum kitt","http://dbpedia.org/resource/Drum_kit"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Bluess","http://dbpedia.org/resource/Blues","Eleectric guitar","http://dbpedia.org/resource/Electric_guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Bluess","http://dbpedia.org/resource/Blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Human voicce","http://dbpedia.org/resource/Human_voice"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Drum  kit","http://dbpedia.org/resource/Drum_kit"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Rhythm annd blues","http://dbpedia.org/resource/Rhythm_and_blues","Electric guitarr","http://dbpedia.org/resource/Electric_guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Rock and rolll","http://dbpedia.org/resource/Rock_and_roll","Human voicee","http://dbpedia.org/resource/Human_voice"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Rock and rolll","http://dbpedia.org/resource/Rock_and_roll","Drum kitt","http://dbpedia.org/resource/Drum_kit"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Rock and rooll","http://dbpedia.org/resource/Rock_and_roll","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Jump bluess","http://dbpedia.org/resource/Jump_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Jump bluess","http://dbpedia.org/resource/Jump_blues","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Jump bluess","http://dbpedia.org/resource/Jump_blues","Electrric guitar","http://dbpedia.org/resource/Electric_guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Boogie-woogie","http://dbpedia.org/resource/Boogie-woogie","Human voice","http://dbpedia.org/resource/Human_voice"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Boogie-woogiee","http://dbpedia.org/resource/Boogie-woogie","Drum kitt","http://dbpedia.org/resource/Drum_kit"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Boogie-woogie","http://dbpedia.org/resource/Boogie-woogie","Electric guitarr","http://dbpedia.org/resource/Electric_guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Texas bllues","http://dbpedia.org/resource/Texas_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Teexas blues","http://dbpedia.org/resource/Texas_blues","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Texaas blues","http://dbpedia.org/resource/Texas_blues","Eleectric guitar","http://dbpedia.org/resource/Electric_guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Rhythm  and blues","http://dbpedia.org/resource/Rhythm_and_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Guitar","http://dbpedia.org/resource/Guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Jump bluess","http://dbpedia.org/resource/Jump_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Boogie-woogie","http://dbpedia.org/resource/Boogie-woogie","Guitarr","http://dbpedia.org/resource/Guitar"
"Little T-Bone","http://dbpedia.org/resource/Goree_Carter","Texas blues","http://dbpedia.org/resource/Texas_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Country music","http://dbpedia.org/resource/Country_music","Accordion","http://dbpedia.org/resource/Accordion"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Country music","http://dbpedia.org/resource/Country_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Country musicc","http://dbpedia.org/resource/Country_music","Voice","http://dbpedia.org/resource/Voice"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Country musicc","http://dbpedia.org/resource/Country_music","KKeyboards","http://dbpedia.org/resource/Keyboards"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Country musicc","http://dbpedia.org/resource/Country_music","Vox Contineental","http://dbpedia.org/resource/Vox_Continental"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Folk music","http://dbpedia.org/resource/Folk_music","Accordionn","http://dbpedia.org/resource/Accordion"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Folk musicc","http://dbpedia.org/resource/Folk_music","GGuitar","http://dbpedia.org/resource/Guitar"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Folk music","http://dbpedia.org/resource/Folk_music","Voicee","http://dbpedia.org/resource/Voice"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Folk musicc","http://dbpedia.org/resource/Folk_music","Keyboardss","http://dbpedia.org/resource/Keyboards"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Folk musiic","http://dbpedia.org/resource/Folk_music","Vox CContinental","http://dbpedia.org/resource/Vox_Continental"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Psychedelic rockk","http://dbpedia.org/resource/Psychedelic_rock","Accordionn","http://dbpedia.org/resource/Accordion"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Psychedelic rock","http://dbpedia.org/resource/Psychedelic_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Psychedelic  rock","http://dbpedia.org/resource/Psychedelic_rock","Voicee","http://dbpedia.org/resource/Voice"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Psychedelic rockk","http://dbpedia.org/resource/Psychedelic_rock","Keyboardss","http://dbpedia.org/resource/Keyboards"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Psychhedelic rock","http://dbpedia.org/resource/Psychedelic_rock","Vox Continentall","http://dbpedia.org/resource/Vox_Continental"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Rock mussic","http://dbpedia.org/resource/Rock_music","Accordionn","http://dbpedia.org/resource/Accordion"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Rock musicc","http://dbpedia.org/resource/Rock_music","Guitar","http://dbpedia.org/resource/Guitar"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Rock music","http://dbpedia.org/resource/Rock_music","Voice","http://dbpedia.org/resource/Voice"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Rock music","http://dbpedia.org/resource/Rock_music","Keyboards","http://dbpedia.org/resource/Keyboards"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Rock musicc","http://dbpedia.org/resource/Rock_music","Vox Continentall","http://dbpedia.org/resource/Vox_Continental"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Soul music","http://dbpedia.org/resource/Soul_music","Accordion","http://dbpedia.org/resource/Accordion"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Soul musicc","http://dbpedia.org/resource/Soul_music","Guitar","http://dbpedia.org/resource/Guitar"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Soul musicc","http://dbpedia.org/resource/Soul_music","Voice","http://dbpedia.org/resource/Voice"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Soul musicc","http://dbpedia.org/resource/Soul_music","Keyboarrds","http://dbpedia.org/resource/Keyboards"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Soul mmusic","http://dbpedia.org/resource/Soul_music","Vox CContinental","http://dbpedia.org/resource/Vox_Continental"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Tejano musicc","http://dbpedia.org/resource/Tejano_music","Accordionn","http://dbpedia.org/resource/Accordion"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Tejano music","http://dbpedia.org/resource/Tejano_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Tejano musicc","http://dbpedia.org/resource/Tejano_music","Voice","http://dbpedia.org/resource/Voice"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Tejano musicc","http://dbpedia.org/resource/Tejano_music","Keyboardss","http://dbpedia.org/resource/Keyboards"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Tejano musicc","http://dbpedia.org/resource/Tejano_music","Vox Continentall","http://dbpedia.org/resource/Vox_Continental"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Garage rock","http://dbpedia.org/resource/Garage_rock","Accordion","http://dbpedia.org/resource/Accordion"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Garage rocck","http://dbpedia.org/resource/Garage_rock","Guitarr","http://dbpedia.org/resource/Guitar"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Garage rock","http://dbpedia.org/resource/Garage_rock","Voicee","http://dbpedia.org/resource/Voice"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Garage rock","http://dbpedia.org/resource/Garage_rock","Keyboardds","http://dbpedia.org/resource/Keyboards"
"Lord August","http://dbpedia.org/resource/Augie_Meyers","Garage rockk","http://dbpedia.org/resource/Garage_rock","Vox Continental","http://dbpedia.org/resource/Vox_Continental"
"Lord Radio","http://dbpedia.org/resource/Thes_One","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Musical keyboard","http://dbpedia.org/resource/Musical_keyboard"
"Lord Radio","http://dbpedia.org/resource/Thes_One","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Sampler (musical instrument)","http://dbpedia.org/resource/Sampler_(musical_instrument)"
"Lord Radio","http://dbpedia.org/resource/Thes_One","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Vocal","http://dbpedia.org/resource/Vocal"
"Lord Radio","http://dbpedia.org/resource/Thes_One","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Turntablismm","http://dbpedia.org/resource/Turntablism"
"Louis Prince","http://dbpedia.org/resource/Louis_(Blues_Boy)_Jones","Rhythm  and blues","http://dbpedia.org/resource/Rhythm_and_blues","Human vvoice","http://dbpedia.org/resource/Human_voice"
"Louis Prince","http://dbpedia.org/resource/Louis_(Blues_Boy)_Jones","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Piano","http://dbpedia.org/resource/Piano"
"Louis Prince","http://dbpedia.org/resource/Louis_(Blues_Boy)_Jones","Soul music","http://dbpedia.org/resource/Soul_music","Human  voice","http://dbpedia.org/resource/Human_voice"
"Louis Prince","http://dbpedia.org/resource/Louis_(Blues_Boy)_Jones","Soul music","http://dbpedia.org/resource/Soul_music","Pianoo","http://dbpedia.org/resource/Piano"
"Lucille Lee","http://dbpedia.org/resource/Jenny_Lou_Carson","Country musicc","http://dbpedia.org/resource/Country_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Lucille Lee","http://dbpedia.org/resource/Jenny_Lou_Carson","Country music","http://dbpedia.org/resource/Country_music","Vocals","http://dbpedia.org/resource/Vocals"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Pop musicc","http://dbpedia.org/resource/Pop_music","Percussion instrumentt","http://dbpedia.org/resource/Percussion_instrument"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Pop musicc","http://dbpedia.org/resource/Pop_music","Musical box","http://dbpedia.org/resource/Musical_box"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Pop musicc","http://dbpedia.org/resource/Pop_music","Melodica","http://dbpedia.org/resource/Melodica"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Pop music","http://dbpedia.org/resource/Pop_music","Singing","http://dbpedia.org/resource/Singing"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Pop musicc","http://dbpedia.org/resource/Pop_music","Glockenspiel","http://dbpedia.org/resource/Glockenspiel"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Pop muusic","http://dbpedia.org/resource/Pop_music","Guitarr","http://dbpedia.org/resource/Guitar"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Pop music","http://dbpedia.org/resource/Pop_music","Pianoo","http://dbpedia.org/resource/Piano"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Rock musicc","http://dbpedia.org/resource/Rock_music","Singingg","http://dbpedia.org/resource/Singing"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Rock music","http://dbpedia.org/resource/Rock_music","Muusical box","http://dbpedia.org/resource/Musical_box"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Rockk music","http://dbpedia.org/resource/Rock_music","Glockenspiell","http://dbpedia.org/resource/Glockenspiel"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Rock musiic","http://dbpedia.org/resource/Rock_music","Percussion instrumentt","http://dbpedia.org/resource/Percussion_instrument"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Rocck music","http://dbpedia.org/resource/Rock_music","Melodica","http://dbpedia.org/resource/Melodica"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Rock musicc","http://dbpedia.org/resource/Rock_music","Pianoo","http://dbpedia.org/resource/Piano"
"LuieLand","http://dbpedia.org/resource/Jane_Lui","Rock musicc","http://dbpedia.org/resource/Rock_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Luther ""Snake"" Johnson, Luther ""Georgia Boy"" Johnson, Little Luther, Luther King","http://dbpedia.org/resource/Luther_%22Snake_Boy%22_Johnson","Chicago bluess","http://dbpedia.org/resource/Chicago_blues","Human voicee","http://dbpedia.org/resource/Human_voice"
"Luther ""Snake"" Johnson, Luther ""Georgia Boy"" Johnson, Little Luther, Luther King","http://dbpedia.org/resource/Luther_%22Snake_Boy%22_Johnson","Chicago bluess","http://dbpedia.org/resource/Chicago_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Luther ""Snake"" Johnson, Luther ""Georgia Boy"" Johnson, Little Luther, Luther King","http://dbpedia.org/resource/Luther_%22Snake_Boy%22_Johnson","Electric bluess","http://dbpedia.org/resource/Electric_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Luther ""Snake"" Johnson, Luther ""Georgia Boy"" Johnson, Little Luther, Luther King","http://dbpedia.org/resource/Luther_%22Snake_Boy%22_Johnson","Electric blues","http://dbpedia.org/resource/Electric_blues","Human vooice","http://dbpedia.org/resource/Human_voice"
"Mad Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Metalcore","http://dbpedia.org/resource/Metalcore","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Mad Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Metalcore","http://dbpedia.org/resource/Metalcore","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mad Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Metalcoree","http://dbpedia.org/resource/Metalcore","Kazzoo","http://dbpedia.org/resource/Kazoo"
"Mad Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Kazooo","http://dbpedia.org/resource/Kazoo"
"Mad Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Proggressive metal","http://dbpedia.org/resource/Progressive_metal","Electric guuitar","http://dbpedia.org/resource/Electric_guitar"
"Mad Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Progressive metall","http://dbpedia.org/resource/Progressive_metal","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mad Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Hardcore punkk","http://dbpedia.org/resource/Hardcore_punk","Kazooo","http://dbpedia.org/resource/Kazoo"
"Mad Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Hardcore punkk","http://dbpedia.org/resource/Hardcore_punk","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Mad Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Hardcore punk","http://dbpedia.org/resource/Hardcore_punk","Bass guitarr","http://dbpedia.org/resource/Bass_guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop  music","http://dbpedia.org/resource/Pop_music","Final Cut PPro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Final Cut Pro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental pop","http://dbpedia.org/resource/Experimental_pop","Final Cut Pro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Soul music","http://dbpedia.org/resource/Soul_music","Finaal Cut Pro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Trap musicc","http://dbpedia.org/resource/Trap_music","Final Cut Proo","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental music","http://dbpedia.org/resource/Experimental_music","Final Cut Proo","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Hip hop musicc","http://dbpedia.org/resource/Hip_hop_music","Final Cut Proo","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop musicc","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop musicc","http://dbpedia.org/resource/Pop_music","Piiano","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop musicc","http://dbpedia.org/resource/Pop_music","Pro  Tools","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop music","http://dbpedia.org/resource/Pop_music","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop musicc","http://dbpedia.org/resource/Pop_music","Turntablismm","http://dbpedia.org/resource/Turntablism"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Guitarr","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Pianoo","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Pro Toolss","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Logiic Pro","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and bluess","http://dbpedia.org/resource/Rhythm_and_blues","Turntablism","http://dbpedia.org/resource/Turntablism"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimmental pop","http://dbpedia.org/resource/Experimental_pop","Guitarr","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental popp","http://dbpedia.org/resource/Experimental_pop","Piano","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental popp","http://dbpedia.org/resource/Experimental_pop","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental popp","http://dbpedia.org/resource/Experimental_pop","Logic Proo","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Expeerimental pop","http://dbpedia.org/resource/Experimental_pop","Turrntablism","http://dbpedia.org/resource/Turntablism"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Soul musicc","http://dbpedia.org/resource/Soul_music","Guitarr","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Soul musicc","http://dbpedia.org/resource/Soul_music","Piaano","http://dbpedia.org/resource/Piano"
