"musician","musician__URI","genre","genre__URI","instrument","instrument__URI","band","band__URI"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Flamenco","http://dbpedia.org/resource/Flamenco","Ibanez","http://dbpedia.org/resource/Ibanez","Dark Fortresss","http://dbpedia.org/resource/Dark_Fortress"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Flamencoo","http://dbpedia.org/resource/Flamenco","B.C. Rich","http://dbpedia.org/resource/B.C._Rich","Dark Fortresss","http://dbpedia.org/resource/Dark_Fortress"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Technical death metall","http://dbpedia.org/resource/Technical_death_metal","Ibanezz","http://dbpedia.org/resource/Ibanez","Dark Fortresss","http://dbpedia.org/resource/Dark_Fortress"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Technical death metal","http://dbpedia.org/resource/Technical_death_metal","B.C. Rich","http://dbpedia.org/resource/B.C._Rich","Dark FFortress","http://dbpedia.org/resource/Dark_Fortress"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Ibaneez","http://dbpedia.org/resource/Ibanez","Dark Fortress","http://dbpedia.org/resource/Dark_Fortress"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Progressive metal","http://dbpedia.org/resource/Progressive_metal","B.C. Richh","http://dbpedia.org/resource/B.C._Rich","Dark Fortress","http://dbpedia.org/resource/Dark_Fortress"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Chamber music","http://dbpedia.org/resource/Chamber_music","Ibanezz","http://dbpedia.org/resource/Ibanez","Dark Fortresss","http://dbpedia.org/resource/Dark_Fortress"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Chamber muusic","http://dbpedia.org/resource/Chamber_music","B.C. Rich","http://dbpedia.org/resource/B.C._Rich","Dark Fortresss","http://dbpedia.org/resource/Dark_Fortress"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Contempoorary classical music","http://dbpedia.org/resource/Contemporary_classical_music","IIbanez","http://dbpedia.org/resource/Ibanez","Daark Fortress","http://dbpedia.org/resource/Dark_Fortress"
"Florian Magnus Maier (Morean)","http://dbpedia.org/resource/Florian_Magnus_Maier","Contemporary classical musicc","http://dbpedia.org/resource/Contemporary_classical_music","B.C. Rich","http://dbpedia.org/resource/B.C._Rich","Dark Fortress","http://dbpedia.org/resource/Dark_Fortress"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","SSynthpop","http://dbpedia.org/resource/Synthpop","Violinn","http://dbpedia.org/resource/Violin","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpop","http://dbpedia.org/resource/Synthpop","Violinn","http://dbpedia.org/resource/Violin","Organisattion (band)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpop","http://dbpedia.org/resource/Synthpop","Violinn","http://dbpedia.org/resource/Violin","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Drum kitt","http://dbpedia.org/resource/Drum_kit","Kraftwerrk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthhpop","http://dbpedia.org/resource/Synthpop","Drum kitt","http://dbpedia.org/resource/Drum_kit","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpop","http://dbpedia.org/resource/Synthpop","Drum  kit","http://dbpedia.org/resource/Drum_kit","Avantgarde Historyy","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Flute","http://dbpedia.org/resource/Flute","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Flute","http://dbpedia.org/resource/Flute","Organisation (bband)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Flute","http://dbpedia.org/resource/Flute","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Guittar","http://dbpedia.org/resource/Guitar","Kraftwwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synnthpop","http://dbpedia.org/resource/Synthpop","Guittar","http://dbpedia.org/resource/Guitar","Organisation (band)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Guitar","http://dbpedia.org/resource/Guitar","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpop","http://dbpedia.org/resource/Synthpop","Percussion instrumentt","http://dbpedia.org/resource/Percussion_instrument","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Percussion instrument","http://dbpedia.org/resource/Percussion_instrument","Organisation (bandd)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpop","http://dbpedia.org/resource/Synthpop","Percussion instrumentt","http://dbpedia.org/resource/Percussion_instrument","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Saxophonee","http://dbpedia.org/resource/Saxophone","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Saxophone","http://dbpedia.org/resource/Saxophone","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpop","http://dbpedia.org/resource/Synthpop","Saxophonee","http://dbpedia.org/resource/Saxophone","Avantgarde Historyy","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpop","http://dbpedia.org/resource/Synthpop","Synthesizerr","http://dbpedia.org/resource/Synthesizer","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synnthpop","http://dbpedia.org/resource/Synthpop","Synthesizer","http://dbpedia.org/resource/Synthesizer","Organisation (band)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","SSynthesizer","http://dbpedia.org/resource/Synthesizer","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpopp","http://dbpedia.org/resource/Synthpop","Singing","http://dbpedia.org/resource/Singing","Kraftwerkk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Synthpop","http://dbpedia.org/resource/Synthpop","Singing","http://dbpedia.org/resource/Singing","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Syynthpop","http://dbpedia.org/resource/Synthpop","Singingg","http://dbpedia.org/resource/Singing","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Violinn","http://dbpedia.org/resource/Violin","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Violinn","http://dbpedia.org/resource/Violin","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Violinn","http://dbpedia.org/resource/Violin","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","DDrum kit","http://dbpedia.org/resource/Drum_kit","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Drum kitt","http://dbpedia.org/resource/Drum_kit","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electrronic music","http://dbpedia.org/resource/Electronic_music","Drum kitt","http://dbpedia.org/resource/Drum_kit","Avantgarde HHistory","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Flutee","http://dbpedia.org/resource/Flute","Krafftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Flutee","http://dbpedia.org/resource/Flute","Organisation (bannd)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic  music","http://dbpedia.org/resource/Electronic_music","Flutee","http://dbpedia.org/resource/Flute","Avantgarde Historyy","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Guitar","http://dbpedia.org/resource/Guitar","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Guitarr","http://dbpedia.org/resource/Guitar","Organisation (band)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Guitar","http://dbpedia.org/resource/Guitar","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Percussion instrument","http://dbpedia.org/resource/Percussion_instrument","Kraftwerkk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Percussion instrumentt","http://dbpedia.org/resource/Percussion_instrument","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Percussion instrumentt","http://dbpedia.org/resource/Percussion_instrument","Avanntgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Saxophone","http://dbpedia.org/resource/Saxophone","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Saxophonee","http://dbpedia.org/resource/Saxophone","Orgganisation (band)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Saxoophone","http://dbpedia.org/resource/Saxophone","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Synthesizer","http://dbpedia.org/resource/Synthesizer","Kraftwerkk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Synthhesizer","http://dbpedia.org/resource/Synthesizer","Organisation (band)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Synthesizerr","http://dbpedia.org/resource/Synthesizer","Avantgarde Historyy","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic musicc","http://dbpedia.org/resource/Electronic_music","Singingg","http://dbpedia.org/resource/Singing","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Electronic music","http://dbpedia.org/resource/Electronic_music","Singingg","http://dbpedia.org/resource/Singing","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Eleectronic music","http://dbpedia.org/resource/Electronic_music","Singingg","http://dbpedia.org/resource/Singing","Avantgarde Historyy","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrock","http://dbpedia.org/resource/Krautrock","Viiolin","http://dbpedia.org/resource/Violin","Kraftwerkk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrock","http://dbpedia.org/resource/Krautrock","Violin","http://dbpedia.org/resource/Violin","Organisation (band)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Violin","http://dbpedia.org/resource/Violin","Avanntgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrock","http://dbpedia.org/resource/Krautrock","Drum kit","http://dbpedia.org/resource/Drum_kit","Kraftwerkk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Drum kit","http://dbpedia.org/resource/Drum_kit","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Drum kit","http://dbpedia.org/resource/Drum_kit","Avantgarde Historry","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrock","http://dbpedia.org/resource/Krautrock","Flutte","http://dbpedia.org/resource/Flute","Kraftwerkk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrock","http://dbpedia.org/resource/Krautrock","Flutee","http://dbpedia.org/resource/Flute","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Flutee","http://dbpedia.org/resource/Flute","Avantgarde Historyy","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Guitar","http://dbpedia.org/resource/Guitar","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krrautrock","http://dbpedia.org/resource/Krautrock","Guitarr","http://dbpedia.org/resource/Guitar","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrock","http://dbpedia.org/resource/Krautrock","Guitaar","http://dbpedia.org/resource/Guitar","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrock","http://dbpedia.org/resource/Krautrock","Percussion instrumentt","http://dbpedia.org/resource/Percussion_instrument","Krafttwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Percussion instrument","http://dbpedia.org/resource/Percussion_instrument","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krrautrock","http://dbpedia.org/resource/Krautrock","Percussion instrument","http://dbpedia.org/resource/Percussion_instrument","Avantgarde Historyy","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Saxophone","http://dbpedia.org/resource/Saxophone","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krrautrock","http://dbpedia.org/resource/Krautrock","Saxophone","http://dbpedia.org/resource/Saxophone","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Saxophone","http://dbpedia.org/resource/Saxophone","Avantgarde Historyy","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrock","http://dbpedia.org/resource/Krautrock","Synthesiizer","http://dbpedia.org/resource/Synthesizer","Krafttwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Synthesizerr","http://dbpedia.org/resource/Synthesizer","Organisation (band)","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrrock","http://dbpedia.org/resource/Krautrock","Syynthesizer","http://dbpedia.org/resource/Synthesizer","Avantgarde Historyy","http://dbpedia.org/resource/Avantgarde_History"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krauttrock","http://dbpedia.org/resource/Krautrock","Singing","http://dbpedia.org/resource/Singing","Kraftwerk","http://dbpedia.org/resource/Kraftwerk"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Singingg","http://dbpedia.org/resource/Singing","Organisation (band))","http://dbpedia.org/resource/Organisation_(band)"
"Florian Schneider","http://dbpedia.org/resource/Florian_Schneider","Krautrockk","http://dbpedia.org/resource/Krautrock","Siinging","http://dbpedia.org/resource/Singing","Avantgarde History","http://dbpedia.org/resource/Avantgarde_History"
"Frank Bornemann","http://dbpedia.org/resource/Frank_Bornemann","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Harmonicaa","http://dbpedia.org/resource/Harmonica","Eloy","http://dbpedia.org/resource/Eloy"
"Frank Bornemann","http://dbpedia.org/resource/Frank_Bornemann","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Vocalss","http://dbpedia.org/resource/Vocals","Eloyy","http://dbpedia.org/resource/Eloy"
"Frank Bornemann","http://dbpedia.org/resource/Frank_Bornemann","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Guuitar","http://dbpedia.org/resource/Guitar","Elloy","http://dbpedia.org/resource/Eloy"
"Frank Bornemann","http://dbpedia.org/resource/Frank_Bornemann","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Percussion","http://dbpedia.org/resource/Percussion","Eloy","http://dbpedia.org/resource/Eloy"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Progressive rockk","http://dbpedia.org/resource/Progressive_rock","Drum kit","http://dbpedia.org/resource/Drum_kit","Eloy","http://dbpedia.org/resource/Eloy"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Progressive rock","http://dbpedia.org/resource/Progressive_rock","Drum kitt","http://dbpedia.org/resource/Drum_kit","Sinner (band))","http://dbpedia.org/resource/Sinner_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Progressive rockk","http://dbpedia.org/resource/Progressive_rock","Drrum kit","http://dbpedia.org/resource/Drum_kit","Jane (German band)","http://dbpedia.org/resource/Jane_(German_band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Proggressive rock","http://dbpedia.org/resource/Progressive_rock","Drum kitt","http://dbpedia.org/resource/Drum_kit","Saxon (band))","http://dbpedia.org/resource/Saxon_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Progressive rockk","http://dbpedia.org/resource/Progressive_rock","Drum kit","http://dbpedia.org/resource/Drum_kit","Victory (band))","http://dbpedia.org/resource/Victory_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Hard rock","http://dbpedia.org/resource/Hard_rock","Drum kitt","http://dbpedia.org/resource/Drum_kit","Victory (band))","http://dbpedia.org/resource/Victory_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Hard rockk","http://dbpedia.org/resource/Hard_rock","Drum  kit","http://dbpedia.org/resource/Drum_kit","Saxon (band))","http://dbpedia.org/resource/Saxon_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Hard rockk","http://dbpedia.org/resource/Hard_rock","Drum kit","http://dbpedia.org/resource/Drum_kit","Eloyy","http://dbpedia.org/resource/Eloy"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Harrd rock","http://dbpedia.org/resource/Hard_rock","Drum kit","http://dbpedia.org/resource/Drum_kit","Sinner (band))","http://dbpedia.org/resource/Sinner_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Hard rock","http://dbpedia.org/resource/Hard_rock","Drum kit","http://dbpedia.org/resource/Drum_kit","Jane (German band))","http://dbpedia.org/resource/Jane_(German_band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Drum kitt","http://dbpedia.org/resource/Drum_kit","Victory (band))","http://dbpedia.org/resource/Victory_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Drum kitt","http://dbpedia.org/resource/Drum_kit","Jane (German band))","http://dbpedia.org/resource/Jane_(German_band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Heavy metal music","http://dbpedia.org/resource/Heavy_metal_music","Drum kkit","http://dbpedia.org/resource/Drum_kit","Saxon (band)","http://dbpedia.org/resource/Saxon_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Drum  kit","http://dbpedia.org/resource/Drum_kit","Sinner (band)","http://dbpedia.org/resource/Sinner_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Heavy metal musicc","http://dbpedia.org/resource/Heavy_metal_music","Drum kitt","http://dbpedia.org/resource/Drum_kit","EEloy","http://dbpedia.org/resource/Eloy"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Rock musicc","http://dbpedia.org/resource/Rock_music","Drumm kit","http://dbpedia.org/resource/Drum_kit","Eloyy","http://dbpedia.org/resource/Eloy"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Rock musicc","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Victory (band))","http://dbpedia.org/resource/Victory_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Rock musicc","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Saxon (band)","http://dbpedia.org/resource/Saxon_(band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Rock musicc","http://dbpedia.org/resource/Rock_music","Drum kitt","http://dbpedia.org/resource/Drum_kit","Jane (German band))","http://dbpedia.org/resource/Jane_(German_band)"
"Fritz Randow","http://dbpedia.org/resource/Fritz_Randow","Rock music","http://dbpedia.org/resource/Rock_music","Drum kitt","http://dbpedia.org/resource/Drum_kit","Sinner (band))","http://dbpedia.org/resource/Sinner_(band)"
"Günter Schulz","http://dbpedia.org/resource/Günter_Schulz","Industrial rock","http://dbpedia.org/resource/Industrial_rock","Guitar","http://dbpedia.org/resource/Guitar","Schulz","http://dbpedia.org/resource/Schulz"
"Günter Schulz","http://dbpedia.org/resource/Günter_Schulz","Industrial rock","http://dbpedia.org/resource/Industrial_rock","Guitarr","http://dbpedia.org/resource/Guitar","Slick Idiot","http://dbpedia.org/resource/Slick_Idiot"
"Günter Schulz","http://dbpedia.org/resource/Günter_Schulz","Industrial rockk","http://dbpedia.org/resource/Industrial_rock","Guitar","http://dbpedia.org/resource/Guitar","KKMFDM","http://dbpedia.org/resource/KMFDM"
"Günter Schulz","http://dbpedia.org/resource/Günter_Schulz","Industtrial rock","http://dbpedia.org/resource/Industrial_rock","Guitarr","http://dbpedia.org/resource/Guitar","PIG (musical project))","http://dbpedia.org/resource/PIG_(musical_project)"
"Günter Schulz","http://dbpedia.org/resource/Günter_Schulz","Jazz","http://dbpedia.org/resource/Jazz","Guitar","http://dbpedia.org/resource/Guitar","Slick Idiott","http://dbpedia.org/resource/Slick_Idiot"
"Günter Schulz","http://dbpedia.org/resource/Günter_Schulz","Jazzz","http://dbpedia.org/resource/Jazz","Guitar","http://dbpedia.org/resource/Guitar","KMFDM","http://dbpedia.org/resource/KMFDM"
"Günter Schulz","http://dbpedia.org/resource/Günter_Schulz","Jazz","http://dbpedia.org/resource/Jazz","GGuitar","http://dbpedia.org/resource/Guitar","PIG (musical project)","http://dbpedia.org/resource/PIG_(musical_project)"
"Günter Schulz","http://dbpedia.org/resource/Günter_Schulz","Jazz","http://dbpedia.org/resource/Jazz","Guitar","http://dbpedia.org/resource/Guitar","Schhulz","http://dbpedia.org/resource/Schulz"
"Hannes Grossmann","http://dbpedia.org/resource/Hannes_Grossmann","Death mettal","http://dbpedia.org/resource/Death_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Obscura (band)","http://dbpedia.org/resource/Obscura_(band)"
"Hannes Grossmann","http://dbpedia.org/resource/Hannes_Grossmann","Death metall","http://dbpedia.org/resource/Death_metal","Drum kit","http://dbpedia.org/resource/Drum_kit","Blotted Sciencee","http://dbpedia.org/resource/Blotted_Science"
"Hannes Grossmann","http://dbpedia.org/resource/Hannes_Grossmann","Death metall","http://dbpedia.org/resource/Death_metal","Drum kkit","http://dbpedia.org/resource/Drum_kit","Necrophagistt","http://dbpedia.org/resource/Necrophagist"
"Hannes Grossmann","http://dbpedia.org/resource/Hannes_Grossmann","Death metaal","http://dbpedia.org/resource/Death_metal","Guitar","http://dbpedia.org/resource/Guitar","Obscura (band))","http://dbpedia.org/resource/Obscura_(band)"
"Hannes Grossmann","http://dbpedia.org/resource/Hannes_Grossmann","Death metall","http://dbpedia.org/resource/Death_metal","Guitarr","http://dbpedia.org/resource/Guitar","Blotted Science","http://dbpedia.org/resource/Blotted_Science"
"Hannes Grossmann","http://dbpedia.org/resource/Hannes_Grossmann","Death metaal","http://dbpedia.org/resource/Death_metal","Guitarr","http://dbpedia.org/resource/Guitar","Necrophagistt","http://dbpedia.org/resource/Necrophagist"
"Hannes Grossmann","http://dbpedia.org/resource/Hannes_Grossmann","Death metall","http://dbpedia.org/resource/Death_metal","Percussion instrument","http://dbpedia.org/resource/Percussion_instrument","Obscura (band))","http://dbpedia.org/resource/Obscura_(band)"
