"musician","musician__URI","genre","genre__URI","instrument","instrument__URI"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Final Cut Pro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental pop","http://dbpedia.org/resource/Experimental_pop","Final Cut Pro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Soul music","http://dbpedia.org/resource/Soul_music","Final Cut Pro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Trap music","http://dbpedia.org/resource/Trap_music","Final Cut Pro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental music","http://dbpedia.org/resource/Experimental_music","Final Cut Pro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Final Cut Pro","http://dbpedia.org/resource/Final_Cut_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop music","http://dbpedia.org/resource/Pop_music","Guitar","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop music","http://dbpedia.org/resource/Pop_music","Piano","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop music","http://dbpedia.org/resource/Pop_music","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop music","http://dbpedia.org/resource/Pop_music","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Pop music","http://dbpedia.org/resource/Pop_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Piano","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Turntablism","http://dbpedia.org/resource/Turntablism"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental pop","http://dbpedia.org/resource/Experimental_pop","Guitar","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental pop","http://dbpedia.org/resource/Experimental_pop","Piano","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental pop","http://dbpedia.org/resource/Experimental_pop","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental pop","http://dbpedia.org/resource/Experimental_pop","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental pop","http://dbpedia.org/resource/Experimental_pop","Turntablism","http://dbpedia.org/resource/Turntablism"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Soul music","http://dbpedia.org/resource/Soul_music","Guitar","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Soul music","http://dbpedia.org/resource/Soul_music","Piano","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Soul music","http://dbpedia.org/resource/Soul_music","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Soul music","http://dbpedia.org/resource/Soul_music","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Soul music","http://dbpedia.org/resource/Soul_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Trap music","http://dbpedia.org/resource/Trap_music","Guitar","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Trap music","http://dbpedia.org/resource/Trap_music","Piano","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Trap music","http://dbpedia.org/resource/Trap_music","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Trap music","http://dbpedia.org/resource/Trap_music","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Trap music","http://dbpedia.org/resource/Trap_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental music","http://dbpedia.org/resource/Experimental_music","Guitar","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental music","http://dbpedia.org/resource/Experimental_music","Piano","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental music","http://dbpedia.org/resource/Experimental_music","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental music","http://dbpedia.org/resource/Experimental_music","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Experimental music","http://dbpedia.org/resource/Experimental_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Guitar","http://dbpedia.org/resource/Guitar"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Piano","http://dbpedia.org/resource/Piano"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"Magic Al","http://dbpedia.org/resource/Alex_Tumay","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Marsha, Marsha AF3","http://dbpedia.org/resource/Marsha_Milan_Londoh","Jazz","http://dbpedia.org/resource/Jazz","Piano","http://dbpedia.org/resource/Piano"
"Marsha, Marsha AF3","http://dbpedia.org/resource/Marsha_Milan_Londoh","Jazz","http://dbpedia.org/resource/Jazz","Singing","http://dbpedia.org/resource/Singing"
"Marsha, Marsha AF3","http://dbpedia.org/resource/Marsha_Milan_Londoh","Pop music","http://dbpedia.org/resource/Pop_music","Piano","http://dbpedia.org/resource/Piano"
"Marsha, Marsha AF3","http://dbpedia.org/resource/Marsha_Milan_Londoh","Pop music","http://dbpedia.org/resource/Pop_music","Singing","http://dbpedia.org/resource/Singing"
"Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Metalcore","http://dbpedia.org/resource/Metalcore","Kazoo","http://dbpedia.org/resource/Kazoo"
"Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Metalcore","http://dbpedia.org/resource/Metalcore","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Metalcore","http://dbpedia.org/resource/Metalcore","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Kazoo","http://dbpedia.org/resource/Kazoo"
"Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Hardcore punk","http://dbpedia.org/resource/Hardcore_punk","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Hardcore punk","http://dbpedia.org/resource/Hardcore_punk","Kazoo","http://dbpedia.org/resource/Kazoo"
"Matt Fletcher","http://dbpedia.org/resource/Matt_Fletcher_(musician)","Hardcore punk","http://dbpedia.org/resource/Hardcore_punk","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Maxo Kream","http://dbpedia.org/resource/Maxo_Kream","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Vocals","http://dbpedia.org/resource/Vocals"
"Maydie Myles","http://dbpedia.org/resource/Debbie_Taylor","Jazz","http://dbpedia.org/resource/Jazz","Singing","http://dbpedia.org/resource/Singing"
"Maydie Myles","http://dbpedia.org/resource/Debbie_Taylor","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Singing","http://dbpedia.org/resource/Singing"
"Maydie Myles","http://dbpedia.org/resource/Debbie_Taylor","Soul music","http://dbpedia.org/resource/Soul_music","Singing","http://dbpedia.org/resource/Singing"
"Megon McDonough","http://dbpedia.org/resource/Megon_McDonough","Country music","http://dbpedia.org/resource/Country_music","Guitar","http://dbpedia.org/resource/Guitar"
"Megon McDonough","http://dbpedia.org/resource/Megon_McDonough","Jazz","http://dbpedia.org/resource/Jazz","Guitar","http://dbpedia.org/resource/Guitar"
"Megon McDonough","http://dbpedia.org/resource/Megon_McDonough","American folk music revival","http://dbpedia.org/resource/American_folk_music_revival","Guitar","http://dbpedia.org/resource/Guitar"
"Merle Kilgore","http://dbpedia.org/resource/Merle_Kilgore","Country music","http://dbpedia.org/resource/Country_music","Acoustic guitar","http://dbpedia.org/resource/Acoustic_guitar"
"Metro","http://dbpedia.org/resource/Metro_Boomin","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Metro","http://dbpedia.org/resource/Metro_Boomin","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Metro","http://dbpedia.org/resource/Metro_Boomin","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Metro","http://dbpedia.org/resource/Metro_Boomin","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Metro Beatz","http://dbpedia.org/resource/Metro_Boomin","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Metro Beatz","http://dbpedia.org/resource/Metro_Boomin","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Metro Beatz","http://dbpedia.org/resource/Metro_Boomin","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Metro Beatz","http://dbpedia.org/resource/Metro_Boomin","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Metro Boomin","http://dbpedia.org/resource/Metro_Boomin","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Metro Boomin","http://dbpedia.org/resource/Metro_Boomin","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Metro Boomin","http://dbpedia.org/resource/Metro_Boomin","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Metro Boomin","http://dbpedia.org/resource/Metro_Boomin","Contemporary R&B","http://dbpedia.org/resource/Contemporary_R&B","Pro Tools","http://dbpedia.org/resource/Pro_Tools"
"Micah J Foxx, JF, Jay France","http://dbpedia.org/resource/JayFrance","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","FL Studio","http://dbpedia.org/resource/FL_Studio"
"Micah J Foxx, JF, Jay France","http://dbpedia.org/resource/JayFrance","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Logic Pro","http://dbpedia.org/resource/Logic_Pro"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Piano","http://dbpedia.org/resource/Piano"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Guitar","http://dbpedia.org/resource/Guitar"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Piano","http://dbpedia.org/resource/Piano"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Singing","http://dbpedia.org/resource/Singing"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Singing","http://dbpedia.org/resource/Singing"
"Michael Diamond","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Singer-songwriter","http://dbpedia.org/resource/Singer-songwriter","Keyboard (instrument)","http://dbpedia.org/resource/Keyboard_(instrument)"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Singer-songwriter","http://dbpedia.org/resource/Singer-songwriter","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Hard rock","http://dbpedia.org/resource/Hard_rock","Keyboard (instrument)","http://dbpedia.org/resource/Keyboard_(instrument)"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Hard rock","http://dbpedia.org/resource/Hard_rock","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Jazz","http://dbpedia.org/resource/Jazz","Keyboard (instrument)","http://dbpedia.org/resource/Keyboard_(instrument)"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Jazz","http://dbpedia.org/resource/Jazz","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Pop music","http://dbpedia.org/resource/Pop_music","Keyboard (instrument)","http://dbpedia.org/resource/Keyboard_(instrument)"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Pop music","http://dbpedia.org/resource/Pop_music","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Punk rock","http://dbpedia.org/resource/Punk_rock","Keyboard (instrument)","http://dbpedia.org/resource/Keyboard_(instrument)"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Punk rock","http://dbpedia.org/resource/Punk_rock","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Rock music","http://dbpedia.org/resource/Rock_music","Keyboard (instrument)","http://dbpedia.org/resource/Keyboard_(instrument)"
"Michael James","http://dbpedia.org/resource/Michael_James_(producer)","Rock music","http://dbpedia.org/resource/Rock_music","Electric guitar","http://dbpedia.org/resource/Electric_guitar"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Piano","http://dbpedia.org/resource/Piano"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Guitar","http://dbpedia.org/resource/Guitar"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Piano","http://dbpedia.org/resource/Piano"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Singing","http://dbpedia.org/resource/Singing"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Singing","http://dbpedia.org/resource/Singing"
"Michael Saenz","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Guitar","http://dbpedia.org/resource/Guitar"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Piano","http://dbpedia.org/resource/Piano"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Bass (guitar)","http://dbpedia.org/resource/Bass_(guitar)"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Guitar","http://dbpedia.org/resource/Guitar"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Piano","http://dbpedia.org/resource/Piano"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Singing","http://dbpedia.org/resource/Singing"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Hard rock","http://dbpedia.org/resource/Hard_rock","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Singing","http://dbpedia.org/resource/Singing"
"Michael Starr","http://dbpedia.org/resource/Ralph_Saenz","Glam metal","http://dbpedia.org/resource/Glam_metal","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Mick Boogie","http://dbpedia.org/resource/MICK_(DJ)","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Piano","http://dbpedia.org/resource/Piano"
"Mick Boogie","http://dbpedia.org/resource/MICK_(DJ)","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Turntablism","http://dbpedia.org/resource/Turntablism"
"Mick Boogie","http://dbpedia.org/resource/MICK_(DJ)","Hip hop music","http://dbpedia.org/resource/Hip_hop_music","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mickey ""Guitar"" Baker","http://dbpedia.org/resource/Mickey_Baker","Jazz","http://dbpedia.org/resource/Jazz","Guitar","http://dbpedia.org/resource/Guitar"
"Mickey ""Guitar"" Baker","http://dbpedia.org/resource/Mickey_Baker","Rhythm and blues","http://dbpedia.org/resource/Rhythm_and_blues","Guitar","http://dbpedia.org/resource/Guitar"
"Mickey ""Guitar"" Baker","http://dbpedia.org/resource/Mickey_Baker","Rock and roll","http://dbpedia.org/resource/Rock_and_roll","Guitar","http://dbpedia.org/resource/Guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Speed metal","http://dbpedia.org/resource/Speed_metal","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Speed metal","http://dbpedia.org/resource/Speed_metal","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Speed metal","http://dbpedia.org/resource/Speed_metal","Guitar","http://dbpedia.org/resource/Guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Speed metal","http://dbpedia.org/resource/Speed_metal","Singing","http://dbpedia.org/resource/Singing"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Speed metal","http://dbpedia.org/resource/Speed_metal","Dean Guitars","http://dbpedia.org/resource/Dean_Guitars"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Speed metal","http://dbpedia.org/resource/Speed_metal","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Traditional heavy metal","http://dbpedia.org/resource/Traditional_heavy_metal","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Traditional heavy metal","http://dbpedia.org/resource/Traditional_heavy_metal","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Traditional heavy metal","http://dbpedia.org/resource/Traditional_heavy_metal","Guitar","http://dbpedia.org/resource/Guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Traditional heavy metal","http://dbpedia.org/resource/Traditional_heavy_metal","Singing","http://dbpedia.org/resource/Singing"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Traditional heavy metal","http://dbpedia.org/resource/Traditional_heavy_metal","Dean Guitars","http://dbpedia.org/resource/Dean_Guitars"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Traditional heavy metal","http://dbpedia.org/resource/Traditional_heavy_metal","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Neoclassical metal","http://dbpedia.org/resource/Neoclassical_metal","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Neoclassical metal","http://dbpedia.org/resource/Neoclassical_metal","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Neoclassical metal","http://dbpedia.org/resource/Neoclassical_metal","Guitar","http://dbpedia.org/resource/Guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Neoclassical metal","http://dbpedia.org/resource/Neoclassical_metal","Singing","http://dbpedia.org/resource/Singing"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Neoclassical metal","http://dbpedia.org/resource/Neoclassical_metal","Dean Guitars","http://dbpedia.org/resource/Dean_Guitars"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Neoclassical metal","http://dbpedia.org/resource/Neoclassical_metal","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Guitar","http://dbpedia.org/resource/Guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Singing","http://dbpedia.org/resource/Singing"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Dean Guitars","http://dbpedia.org/resource/Dean_Guitars"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Progressive metal","http://dbpedia.org/resource/Progressive_metal","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Glam metal","http://dbpedia.org/resource/Glam_metal","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Glam metal","http://dbpedia.org/resource/Glam_metal","Drum kit","http://dbpedia.org/resource/Drum_kit"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Glam metal","http://dbpedia.org/resource/Glam_metal","Guitar","http://dbpedia.org/resource/Guitar"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Glam metal","http://dbpedia.org/resource/Glam_metal","Singing","http://dbpedia.org/resource/Singing"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Glam metal","http://dbpedia.org/resource/Glam_metal","Dean Guitars","http://dbpedia.org/resource/Dean_Guitars"
"Mike Batio, MAB","http://dbpedia.org/resource/Michael_Angelo_Batio","Glam metal","http://dbpedia.org/resource/Glam_metal","Keyboard instrument","http://dbpedia.org/resource/Keyboard_instrument"
"Mikey Hachey","http://dbpedia.org/resource/Mikey_Hachey","Disco","http://dbpedia.org/resource/Disco","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mikey Hachey","http://dbpedia.org/resource/Mikey_Hachey","Disco","http://dbpedia.org/resource/Disco","Singing","http://dbpedia.org/resource/Singing"
"Mikey Hachey","http://dbpedia.org/resource/Mikey_Hachey","Funk","http://dbpedia.org/resource/Funk","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
"Mikey Hachey","http://dbpedia.org/resource/Mikey_Hachey","Funk","http://dbpedia.org/resource/Funk","Singing","http://dbpedia.org/resource/Singing"
"Mikey Hachey","http://dbpedia.org/resource/Mikey_Hachey","Third wave ska","http://dbpedia.org/resource/Third_wave_ska","Bass guitar","http://dbpedia.org/resource/Bass_guitar"
