"city","city__URI","city_misspelled","city_misspelled__URI","state","state__URI"
"Lompoc","http://dbpedia.org/resource/Lompoc,_California","Lumpac","http://dbpedia.org/resource/Lompoc,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Lompoc","http://dbpedia.org/resource/Lompoc,_California","Lumpack","http://dbpedia.org/resource/Lompoc,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Long Beach","http://dbpedia.org/resource/Long_Beach,_California","Long Baech","http://dbpedia.org/resource/Long_Beach,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Long Beach","http://dbpedia.org/resource/Long_Beach,_California","Long Beech","http://dbpedia.org/resource/Long_Beach,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Los Angeles","http://dbpedia.org/resource/Los_Angeles,_California","Los Angels","http://dbpedia.org/resource/Los_Angeles,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Los Angeles","http://dbpedia.org/resource/Los_Angeles,_California","Los Angleles","http://dbpedia.org/resource/Los_Angeles,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Los Angeles","http://dbpedia.org/resource/Los_Angeles,_California","Los Angles","http://dbpedia.org/resource/Los_Angeles,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Louisvile","http://dbpedia.org/resource/Louisville,_Kentucky","Kentucky, KY","http://dbpedia.org/resource/Kentucky_(state)"
"Loup City","http://dbpedia.org/resource/Loup_City,_Nebraska","Loop City","http://dbpedia.org/resource/Loup_City,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"Lowell","http://dbpedia.org/resource/Lowell,_Arkansas","Lowel","http://dbpedia.org/resource/Lowell,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Lowell","http://dbpedia.org/resource/Lowell,_Massachusetts","Lowel","http://dbpedia.org/resource/Lowell,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Lynchburg","http://dbpedia.org/resource/Lynchburg,_Virginia","Lenchburg","http://dbpedia.org/resource/Lynchburg,_Virginia","Virginia, VA","http://dbpedia.org/resource/Virginia_(state)"
"Lynchburg","http://dbpedia.org/resource/Lynchburg,_Virginia","Lynchberg","http://dbpedia.org/resource/Lynchburg,_Virginia","Virginia, VA","http://dbpedia.org/resource/Virginia_(state)"
"Madison","http://dbpedia.org/resource/Madison,_Wisconsin","Madisen","http://dbpedia.org/resource/Madison,_Wisconsin","Wisconsin, WI","http://dbpedia.org/resource/Wisconsin_(state)"
"Maggie Valley","http://dbpedia.org/resource/Maggie_Valley,_North_Carolina","Magie Valley","http://dbpedia.org/resource/Maggie_Valley,_North_Carolina","North Carolina, NC","http://dbpedia.org/resource/North_Carolina_(state)"
"Malvern","http://dbpedia.org/resource/Malvern,_Arkansas","Mallvern","http://dbpedia.org/resource/Malvern,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Malvern","http://dbpedia.org/resource/Malvern,_Arkansas","Malverne","http://dbpedia.org/resource/Malvern,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire","Machester","http://dbpedia.org/resource/Manchester,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire","Mancester","http://dbpedia.org/resource/Manchester,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Manchester","http://dbpedia.org/resource/Manchester,_Connecticut","Manchestar","http://dbpedia.org/resource/Manchester,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Manhattan","http://dbpedia.org/resource/Manhattan,_Kansas","Manhatan","http://dbpedia.org/resource/Manhattan,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Manhattan","http://dbpedia.org/resource/Manhattan,_New_York","Manhatan","http://dbpedia.org/resource/Manhattan,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Mannford","http://dbpedia.org/resource/Mannford,_Oklahoma","Manferd","http://dbpedia.org/resource/Mannford,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Mannford","http://dbpedia.org/resource/Mannford,_Oklahoma","Manford","http://dbpedia.org/resource/Mannford,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Mannford","http://dbpedia.org/resource/Mannford,_Oklahoma","Mannferd","http://dbpedia.org/resource/Mannford,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"Marion","http://dbpedia.org/resource/Marion,_Indiana","Maryon","http://dbpedia.org/resource/Marion,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Marionville","http://dbpedia.org/resource/Marionville,_Missouri","Marionvile","http://dbpedia.org/resource/Marionville,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"Marseilles","http://dbpedia.org/resource/Marseilles,_Illinois","Merseiles","http://dbpedia.org/resource/Marseilles,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Marseilles","http://dbpedia.org/resource/Marseilles,_Illinois","Merseilles","http://dbpedia.org/resource/Marseilles,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Marseilles","http://dbpedia.org/resource/Marseilles,_Illinois","Merselles","http://dbpedia.org/resource/Marseilles,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Marseilles","http://dbpedia.org/resource/Marseilles,_Illinois","Mersiles","http://dbpedia.org/resource/Marseilles,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Marysville","http://dbpedia.org/resource/Marysville,_California","Marrysvile","http://dbpedia.org/resource/Marysville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Marysville","http://dbpedia.org/resource/Marysville,_California","Marrysville","http://dbpedia.org/resource/Marysville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Marysville","http://dbpedia.org/resource/Marysville,_California","Marysvile","http://dbpedia.org/resource/Marysville,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Marysville","http://dbpedia.org/resource/Marysville,_Kansas","Marysvile","http://dbpedia.org/resource/Marysville,_Kansas","Kansas, KS","http://dbpedia.org/resource/Kansas_(state)"
"Mattoon","http://dbpedia.org/resource/Mattoon,_Illinois","Maton","http://dbpedia.org/resource/Mattoon,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Mattoon","http://dbpedia.org/resource/Mattoon,_Illinois","Matton","http://dbpedia.org/resource/Mattoon,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"McAllen","http://dbpedia.org/resource/McAllen,_Texas","MacAlen","http://dbpedia.org/resource/McAllen,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"McAllen","http://dbpedia.org/resource/McAllen,_Texas","MacAllen","http://dbpedia.org/resource/McAllen,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"McAllen","http://dbpedia.org/resource/McAllen,_Texas","McAlen","http://dbpedia.org/resource/McAllen,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"McCloud","http://dbpedia.org/resource/McCloud,_California","MCloud","http://dbpedia.org/resource/McCloud,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"McCloud","http://dbpedia.org/resource/McCloud,_California","MacCloud","http://dbpedia.org/resource/McCloud,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"McMinnville","http://dbpedia.org/resource/McMinnville,_Tennessee","McMinnvile","http://dbpedia.org/resource/McMinnville,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"McMinnville","http://dbpedia.org/resource/McMinnville,_Tennessee","McMinvile","http://dbpedia.org/resource/McMinnville,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"McMinnville","http://dbpedia.org/resource/McMinnville,_Tennessee","McMinville","http://dbpedia.org/resource/McMinnville,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Medfield","http://dbpedia.org/resource/Medfield,_Massachusetts","Medfeild","http://dbpedia.org/resource/Medfield,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Melbourne","http://dbpedia.org/resource/Melbourne,_Florida","Melborn","http://dbpedia.org/resource/Melbourne,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Melbourne","http://dbpedia.org/resource/Melbourne,_Florida","Melborne","http://dbpedia.org/resource/Melbourne,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Melbourne","http://dbpedia.org/resource/Melbourne,_Florida","Melburne","http://dbpedia.org/resource/Melbourne,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Memphis","http://dbpedia.org/resource/Memphis,_Tennessee","Memfis","http://dbpedia.org/resource/Memphis,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Merced","http://dbpedia.org/resource/Merced,_California","Merked","http://dbpedia.org/resource/Merced,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Merced","http://dbpedia.org/resource/Merced,_California","Murced","http://dbpedia.org/resource/Merced,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Meredith","http://dbpedia.org/resource/Meredith,_New_Hampshire","Meridith","http://dbpedia.org/resource/Meredith,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Meriden","http://dbpedia.org/resource/Meriden,_Connecticut","Mariden","http://dbpedia.org/resource/Meriden,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Meriden","http://dbpedia.org/resource/Meriden,_Connecticut","Merriden","http://dbpedia.org/resource/Meriden,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Meriden","http://dbpedia.org/resource/Meriden,_Connecticut","Meryden","http://dbpedia.org/resource/Meriden,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Mesick","http://dbpedia.org/resource/Mesick,_Michigan","Misick","http://dbpedia.org/resource/Mesick,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Metropolis","http://dbpedia.org/resource/Metropolis,_Illinois","Metropalis","http://dbpedia.org/resource/Metropolis,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Miami","http://dbpedia.org/resource/Miami,_Florida","Maimi","http://dbpedia.org/resource/Miami,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Miami","http://dbpedia.org/resource/Miami,_Florida","Miame","http://dbpedia.org/resource/Miami,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Miami","http://dbpedia.org/resource/Miami,_Florida","Myame","http://dbpedia.org/resource/Miami,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Miami","http://dbpedia.org/resource/Miami,_Florida","Myami","http://dbpedia.org/resource/Miami,_Florida","Florida, FL","http://dbpedia.org/resource/Florida_(state)"
"Middletown","http://dbpedia.org/resource/Middletown,_Connecticut","Midletown","http://dbpedia.org/resource/Middletown,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Midlothian","http://dbpedia.org/resource/Midlothian,_Texas","Midlothien","http://dbpedia.org/resource/Midlothian,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Midlothian","http://dbpedia.org/resource/Midlothian,_Texas","Mildthoian","http://dbpedia.org/resource/Midlothian,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Millinocket","http://dbpedia.org/resource/Millinocket,_Maine","Milinocket","http://dbpedia.org/resource/Millinocket,_Maine","Maine, ME","http://dbpedia.org/resource/Maine_(state)"
"Millinocket","http://dbpedia.org/resource/Millinocket,_Maine","Millinoket","http://dbpedia.org/resource/Millinocket,_Maine","Maine, ME","http://dbpedia.org/resource/Maine_(state)"
"Milpitas","http://dbpedia.org/resource/Milpitas,_California","Milepeters","http://dbpedia.org/resource/Milpitas,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Milpitas","http://dbpedia.org/resource/Milpitas,_California","Milepitas","http://dbpedia.org/resource/Milpitas,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Milpitas","http://dbpedia.org/resource/Milpitas,_California","Milipitas","http://dbpedia.org/resource/Milpitas,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Milpitas","http://dbpedia.org/resource/Milpitas,_California","Milipiters","http://dbpedia.org/resource/Milpitas,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Milpitas","http://dbpedia.org/resource/Milpitas,_California","Millipeters","http://dbpedia.org/resource/Milpitas,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Milpitas","http://dbpedia.org/resource/Milpitas,_California","Millipitas","http://dbpedia.org/resource/Milpitas,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Milwaukee","http://dbpedia.org/resource/Milwaukee,_Wisconsin","Milwake","http://dbpedia.org/resource/Milwaukee,_Wisconsin","Wisconsin, WI","http://dbpedia.org/resource/Wisconsin_(state)"
"Milwaukee","http://dbpedia.org/resource/Milwaukee,_Wisconsin","Milwakee","http://dbpedia.org/resource/Milwaukee,_Wisconsin","Wisconsin, WI","http://dbpedia.org/resource/Wisconsin_(state)"
"Minneapolis","http://dbpedia.org/resource/Minneapolis,_Minnesota","Mineapolis","http://dbpedia.org/resource/Minneapolis,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Minneapolis","http://dbpedia.org/resource/Minneapolis,_Minnesota","Minnapolis","http://dbpedia.org/resource/Minneapolis,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Minneapolis","http://dbpedia.org/resource/Minneapolis,_Minnesota","Minneaoplis","http://dbpedia.org/resource/Minneapolis,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Mishawaka","http://dbpedia.org/resource/Mishawaka,_Indiana","Meshawaka","http://dbpedia.org/resource/Mishawaka,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Mishawaka","http://dbpedia.org/resource/Mishawaka,_Indiana","Mishawacka","http://dbpedia.org/resource/Mishawaka,_Indiana","Indiana, IN","http://dbpedia.org/resource/Indiana_(state)"
"Missoula","http://dbpedia.org/resource/Missoula,_Montana","Misoula","http://dbpedia.org/resource/Missoula,_Montana","Montana, MT","http://dbpedia.org/resource/Montana_(state)"
"Missoula","http://dbpedia.org/resource/Missoula,_Montana","Missola","http://dbpedia.org/resource/Missoula,_Montana","Montana, MT","http://dbpedia.org/resource/Montana_(state)"
"Missoula","http://dbpedia.org/resource/Missoula,_Montana","Missula","http://dbpedia.org/resource/Missoula,_Montana","Montana, MT","http://dbpedia.org/resource/Montana_(state)"
"Modesto","http://dbpedia.org/resource/Modesto,_California","Modisto","http://dbpedia.org/resource/Modesto,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Monterey","http://dbpedia.org/resource/Monterey,_California","Montery","http://dbpedia.org/resource/Monterey,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Montgomery","http://dbpedia.org/resource/Montgomery,_Minnesota","Mountgomery","http://dbpedia.org/resource/Montgomery,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Montgomery","http://dbpedia.org/resource/Montgomery,_Alabama","Muntgomery","http://dbpedia.org/resource/Montgomery,_Alabama","Alabama, AL","http://dbpedia.org/resource/Alabama_(state)"
"Montgomery","http://dbpedia.org/resource/Montgomery,_Minnesota","Muntgomery","http://dbpedia.org/resource/Montgomery,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Monticello","http://dbpedia.org/resource/Monticello,_Minnesota","Monticelo","http://dbpedia.org/resource/Monticello,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Morton","http://dbpedia.org/resource/Morton,_Illinois","Morten","http://dbpedia.org/resource/Morton,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Mount Ida","http://dbpedia.org/resource/Mount_Ida,_Arkansas","Mount Idah","http://dbpedia.org/resource/Mount_Ida,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Mount Pleasant","http://dbpedia.org/resource/Mount_Pleasant,_Texas","Mount Plaesent","http://dbpedia.org/resource/Mount_Pleasant,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Mount Pleasant","http://dbpedia.org/resource/Mount_Pleasant,_Texas","Mount Pleasant","http://dbpedia.org/resource/Mount_Pleasant,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Mount Pleasant","http://dbpedia.org/resource/Mount_Pleasant,_Texas","Mount Pleasent","http://dbpedia.org/resource/Mount_Pleasant,_Texas","Texas, TX","http://dbpedia.org/resource/Texas_(state)"
"Mountain View","http://dbpedia.org/resource/Mountain_View,_Arkansas","Mountain Veiw","http://dbpedia.org/resource/Mountain_View,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Muskegon","http://dbpedia.org/resource/Muskegon,_Michigan","Muskigon","http://dbpedia.org/resource/Muskegon,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Myrtle Beach","http://dbpedia.org/resource/Myrtle_Beach,_South_Carolina","Mertle Beach","http://dbpedia.org/resource/Myrtle_Beach,_South_Carolina","South Carolina, SC","http://dbpedia.org/resource/South_Carolina_(state)"
"Naperville","http://dbpedia.org/resource/Naperville,_Illinois","Napervile","http://dbpedia.org/resource/Naperville,_Illinois","Illinois, IL","http://dbpedia.org/resource/Illinois_(state)"
"Nashua","http://dbpedia.org/resource/Nashua,_New_Hampshire","Nashuwa","http://dbpedia.org/resource/Nashua,_New_Hampshire","New Hampshire, NH","http://dbpedia.org/resource/New_Hampshire_(state)"
"Nashville","http://dbpedia.org/resource/Nashville,_Arkansas","Nashvile","http://dbpedia.org/resource/Nashville,_Arkansas","Arkansas, AR","http://dbpedia.org/resource/Arkansas_(state)"
"Nashville","http://dbpedia.org/resource/Nashville,_Georgia","Nashvile","http://dbpedia.org/resource/Nashville,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Nashville","http://dbpedia.org/resource/Nashville,_Tennessee","Nashvile","http://dbpedia.org/resource/Nashville,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Naugatuck","http://dbpedia.org/resource/Naugatuck,_Connecticut","Nagatuck","http://dbpedia.org/resource/Naugatuck,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Naugatuck","http://dbpedia.org/resource/Naugatuck,_Connecticut","Naguatuck","http://dbpedia.org/resource/Naugatuck,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Naugatuck","http://dbpedia.org/resource/Naugatuck,_Connecticut","Nagutuck","http://dbpedia.org/resource/Naugatuck,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Naugatuck","http://dbpedia.org/resource/Naugatuck,_Connecticut","Naugatack","http://dbpedia.org/resource/Naugatuck,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Naugatuck","http://dbpedia.org/resource/Naugatuck,_Connecticut","Naugatauk","http://dbpedia.org/resource/Naugatuck,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Nederland","http://dbpedia.org/resource/Nederland,_Colorado","Nedarland","http://dbpedia.org/resource/Nederland,_Colorado","Colorado, CO","http://dbpedia.org/resource/Colorado_(state)"
"Neosho","http://dbpedia.org/resource/Neosho,_Missouri","Noesho","http://dbpedia.org/resource/Neosho,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"New Britain","http://dbpedia.org/resource/New_Britain,_Connecticut","New Britin","http://dbpedia.org/resource/New_Britain,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"New Brunswick","http://dbpedia.org/resource/New_Brunswick,_New_Jersey","Brenswick","http://dbpedia.org/resource/New_Brunswick,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"New Brunswick","http://dbpedia.org/resource/New_Brunswick,_New_Jersey","Brunswik","http://dbpedia.org/resource/New_Brunswick,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"New Castle","http://dbpedia.org/resource/New_Castle,_Pennsylvania","New Castel","http://dbpedia.org/resource/New_Castle,_Pennsylvania","Pennsylvania, PA","http://dbpedia.org/resource/Pennsylvania_(state)"
"New Haven","http://dbpedia.org/resource/New_Haven,_Connecticut","New Havan","http://dbpedia.org/resource/New_Haven,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"New Haven","http://dbpedia.org/resource/New_Haven,_Connecticut","New Heaven","http://dbpedia.org/resource/New_Haven,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"New Orleans","http://dbpedia.org/resource/New_Orleans,_Louisiana","New Orlaens","http://dbpedia.org/resource/New_Orleans,_Louisiana","Louisiana, LA","http://dbpedia.org/resource/Louisiana_(state)"
"New Rochelle","http://dbpedia.org/resource/New_Rochelle,_New_York","New Rochele","http://dbpedia.org/resource/New_Rochelle,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"New Rochelle","http://dbpedia.org/resource/New_Rochelle,_New_York","New Roshele","http://dbpedia.org/resource/New_Rochelle,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"New Rochelle","http://dbpedia.org/resource/New_Rochelle,_New_York","New Roshelle","http://dbpedia.org/resource/New_Rochelle,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"New Ulm","http://dbpedia.org/resource/New_Ulm,_Minnesota","New Elm","http://dbpedia.org/resource/New_Ulm,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"New York","http://dbpedia.org/resource/New_York,_New_York","New York City","http://dbpedia.org/resource/New_York,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"New York","http://dbpedia.org/resource/New_York,_New_York","New Yurk City","http://dbpedia.org/resource/New_York,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"New York","http://dbpedia.org/resource/New_York,_New_York","nyc","http://dbpedia.org/resource/New_York,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Newark","http://dbpedia.org/resource/Newark,_New_Jersey","Neuark","http://dbpedia.org/resource/Newark,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
"Newberry","http://dbpedia.org/resource/Newberry,_Michigan","Newbury","http://dbpedia.org/resource/Newberry,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Newberry","http://dbpedia.org/resource/Newberry,_Michigan","Nuberry","http://dbpedia.org/resource/Newberry,_Michigan","Michigan, MI","http://dbpedia.org/resource/Michigan_(state)"
"Newburyport","http://dbpedia.org/resource/Newburyport,_Massachusetts","Newberyport","http://dbpedia.org/resource/Newburyport,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Newnan","http://dbpedia.org/resource/Newnan,_Georgia","Newman","http://dbpedia.org/resource/Newnan,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Newnan","http://dbpedia.org/resource/Newnan,_Georgia","Nuuman","http://dbpedia.org/resource/Newnan,_Georgia","Georgia, GA","http://dbpedia.org/resource/Georgia_(U.S._state)"
"Newport","http://dbpedia.org/resource/Newport,_Rhode_Island","Nuuport","http://dbpedia.org/resource/Newport,_Rhode_Island","Rhode Island, RI","http://dbpedia.org/resource/Rhode_Island_(state)"
"Niagara Falls","http://dbpedia.org/resource/Niagara_Falls,_New_York","Niagra Falls","http://dbpedia.org/resource/Niagara_Falls,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Norco","http://dbpedia.org/resource/Norco,_California","Norko","http://dbpedia.org/resource/Norco,_California","California, CA","http://dbpedia.org/resource/California_(state)"
"Norman","http://dbpedia.org/resource/Norman,_Oklahoma","Normann","http://dbpedia.org/resource/Norman,_Oklahoma","Oklahoma, OK","http://dbpedia.org/resource/Oklahoma_(state)"
"North Adams","http://dbpedia.org/resource/North_Adams,_Massachusetts","North Adums","http://dbpedia.org/resource/North_Adams,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"North Loup","http://dbpedia.org/resource/North_Loup,_Nebraska","North Loop","http://dbpedia.org/resource/North_Loup,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"North Platte","http://dbpedia.org/resource/North_Platte,_Nebraska","North Plate","http://dbpedia.org/resource/North_Platte,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"North Tonawanda","http://dbpedia.org/resource/North_Tonawanda,_New_York","North Tonwanda","http://dbpedia.org/resource/North_Tonawanda,_New_York","New York, NY","http://dbpedia.org/resource/New_York_(state)"
"Northampton","http://dbpedia.org/resource/Northampton,_Massachusetts","Northhampton","http://dbpedia.org/resource/Northampton,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Northampton","http://dbpedia.org/resource/Northampton,_Massachusetts","Northhamptown","http://dbpedia.org/resource/Northampton,_Massachusetts","Massachusetts, MA","http://dbpedia.org/resource/Massachusetts_(state)"
"Northfield","http://dbpedia.org/resource/Northfield,_Minnesota","Northfeild","http://dbpedia.org/resource/Northfield,_Minnesota","Minnesota, MN","http://dbpedia.org/resource/Minnesota_(state)"
"Norwich","http://dbpedia.org/resource/Norwich,_Connecticut","Norwhich","http://dbpedia.org/resource/Norwich,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"Norwich","http://dbpedia.org/resource/Norwich,_Connecticut","Norwitch","http://dbpedia.org/resource/Norwich,_Connecticut","Connecticut, CT","http://dbpedia.org/resource/Connecticut_(state)"
"O'Fallon","http://dbpedia.org/resource/O'Fallon,_Missouri","O'Fallen","http://dbpedia.org/resource/O'Fallon,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"O'Fallon","http://dbpedia.org/resource/O'Fallon,_Missouri","Ofallen","http://dbpedia.org/resource/O'Fallon,_Missouri","Missouri, MO","http://dbpedia.org/resource/Missouri_(state)"
"O'Neill","http://dbpedia.org/resource/O'Neill,_Nebraska","O'Neil","http://dbpedia.org/resource/O'Neill,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"O'Neill","http://dbpedia.org/resource/O'Neill,_Nebraska","Oneil","http://dbpedia.org/resource/O'Neill,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"Oak Ridge","http://dbpedia.org/resource/Oak_Ridge,_Tennessee","Oak Rigde","http://dbpedia.org/resource/Oak_Ridge,_Tennessee","Tennessee, TN","http://dbpedia.org/resource/Tennessee_(state)"
"Oakland","http://dbpedia.org/resource/Oakland,_Nebraska","Okeland","http://dbpedia.org/resource/Oakland,_Nebraska","Nebraska, NE","http://dbpedia.org/resource/Nebraska_(state)"
"Ocean City","http://dbpedia.org/resource/Ocean_City,_New_Jersey","Ocaen City","http://dbpedia.org/resource/Ocean_City,_New_Jersey","New Jersey, NJ","http://dbpedia.org/resource/New_Jersey_(state)"
