"musician","musician__URI","genre","genre__URI","instrument","instrument__URI","band","band__URI"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Drum kit","http://dbpedia.org/resource/Drum_kit","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Drum kit","http://dbpedia.org/resource/Drum_kit","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Drum kit","http://dbpedia.org/resource/Drum_kit","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Drum kit","http://dbpedia.org/resource/Drum_kit","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Drum kit","http://dbpedia.org/resource/Drum_kit","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Percussion","http://dbpedia.org/resource/Percussion","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Percussion","http://dbpedia.org/resource/Percussion","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Percussion","http://dbpedia.org/resource/Percussion","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Percussion","http://dbpedia.org/resource/Percussion","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Bluegrass music","http://dbpedia.org/resource/Bluegrass_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Percussion","http://dbpedia.org/resource/Percussion","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Percussion","http://dbpedia.org/resource/Percussion","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Percussion","http://dbpedia.org/resource/Percussion","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Percussion","http://dbpedia.org/resource/Percussion","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Drum Set","http://dbpedia.org/resource/Drum_Set","Aquarium Rescue Unit","http://dbpedia.org/resource/Aquarium_Rescue_Unit"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Drum Set","http://dbpedia.org/resource/Drum_Set","Debashish Bhattacharya","http://dbpedia.org/resource/Debashish_Bhattacharya"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Drum Set","http://dbpedia.org/resource/Drum_Set","Keller Williams","http://dbpedia.org/resource/Keller_Williams"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jam session","http://dbpedia.org/resource/Jam_session","Drum Set","http://dbpedia.org/resource/Drum_Set","Jimmy Herring","http://dbpedia.org/resource/Jimmy_Herring"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum kit","http://dbpedia.org/resource/Drum_kit","Susan Tedeschi","http://dbpedia.org/resource/Susan_Tedeschi"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum kit","http://dbpedia.org/resource/Drum_kit","Jonas Hellborg","http://dbpedia.org/resource/Jonas_Hellborg"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum kit","http://dbpedia.org/resource/Drum_kit","Jonathan Scales","http://dbpedia.org/resource/Jonathan_Scales"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum kit","http://dbpedia.org/resource/Drum_kit","Jazz Is Dead","http://dbpedia.org/resource/Jazz_Is_Dead"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum kit","http://dbpedia.org/resource/Drum_kit","Bela Fleck","http://dbpedia.org/resource/Bela_Fleck"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum kit","http://dbpedia.org/resource/Drum_kit","Phil Lesh & Friends","http://dbpedia.org/resource/Phil_Lesh_&_Friends"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Susan Tedeschi","http://dbpedia.org/resource/Susan_Tedeschi"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Jonas Hellborg","http://dbpedia.org/resource/Jonas_Hellborg"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Jonathan Scales","http://dbpedia.org/resource/Jonathan_Scales"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Jazz Is Dead","http://dbpedia.org/resource/Jazz_Is_Dead"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Bela Fleck","http://dbpedia.org/resource/Bela_Fleck"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Percussion","http://dbpedia.org/resource/Percussion","Phil Lesh & Friends","http://dbpedia.org/resource/Phil_Lesh_&_Friends"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Susan Tedeschi","http://dbpedia.org/resource/Susan_Tedeschi"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Jonas Hellborg","http://dbpedia.org/resource/Jonas_Hellborg"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Jonathan Scales","http://dbpedia.org/resource/Jonathan_Scales"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Jazz Is Dead","http://dbpedia.org/resource/Jazz_Is_Dead"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Bela Fleck","http://dbpedia.org/resource/Bela_Fleck"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Blues","http://dbpedia.org/resource/Blues","Drum Set","http://dbpedia.org/resource/Drum_Set","Phil Lesh & Friends","http://dbpedia.org/resource/Phil_Lesh_&_Friends"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Susan Tedeschi","http://dbpedia.org/resource/Susan_Tedeschi"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Jonas Hellborg","http://dbpedia.org/resource/Jonas_Hellborg"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Jonathan Scales","http://dbpedia.org/resource/Jonathan_Scales"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Jazz Is Dead","http://dbpedia.org/resource/Jazz_Is_Dead"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Bela Fleck","http://dbpedia.org/resource/Bela_Fleck"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum kit","http://dbpedia.org/resource/Drum_kit","Phil Lesh & Friends","http://dbpedia.org/resource/Phil_Lesh_&_Friends"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Susan Tedeschi","http://dbpedia.org/resource/Susan_Tedeschi"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Jonas Hellborg","http://dbpedia.org/resource/Jonas_Hellborg"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Jonathan Scales","http://dbpedia.org/resource/Jonathan_Scales"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Jazz Is Dead","http://dbpedia.org/resource/Jazz_Is_Dead"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Bela Fleck","http://dbpedia.org/resource/Bela_Fleck"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Percussion","http://dbpedia.org/resource/Percussion","Phil Lesh & Friends","http://dbpedia.org/resource/Phil_Lesh_&_Friends"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Susan Tedeschi","http://dbpedia.org/resource/Susan_Tedeschi"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Jonas Hellborg","http://dbpedia.org/resource/Jonas_Hellborg"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Jonathan Scales","http://dbpedia.org/resource/Jonathan_Scales"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Jazz Is Dead","http://dbpedia.org/resource/Jazz_Is_Dead"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Bela Fleck","http://dbpedia.org/resource/Bela_Fleck"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Jazz","http://dbpedia.org/resource/Jazz","Drum Set","http://dbpedia.org/resource/Drum_Set","Phil Lesh & Friends","http://dbpedia.org/resource/Phil_Lesh_&_Friends"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Susan Tedeschi","http://dbpedia.org/resource/Susan_Tedeschi"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Jonas Hellborg","http://dbpedia.org/resource/Jonas_Hellborg"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Jonathan Scales","http://dbpedia.org/resource/Jonathan_Scales"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Jazz Is Dead","http://dbpedia.org/resource/Jazz_Is_Dead"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Bela Fleck","http://dbpedia.org/resource/Bela_Fleck"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum kit","http://dbpedia.org/resource/Drum_kit","Phil Lesh & Friends","http://dbpedia.org/resource/Phil_Lesh_&_Friends"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Susan Tedeschi","http://dbpedia.org/resource/Susan_Tedeschi"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Jonas Hellborg","http://dbpedia.org/resource/Jonas_Hellborg"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Jonathan Scales","http://dbpedia.org/resource/Jonathan_Scales"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Jazz Is Dead","http://dbpedia.org/resource/Jazz_Is_Dead"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Bela Fleck","http://dbpedia.org/resource/Bela_Fleck"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Percussion","http://dbpedia.org/resource/Percussion","Phil Lesh & Friends","http://dbpedia.org/resource/Phil_Lesh_&_Friends"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Shawn Lane","http://dbpedia.org/resource/Shawn_Lane"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Susan Tedeschi","http://dbpedia.org/resource/Susan_Tedeschi"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Jonas Hellborg","http://dbpedia.org/resource/Jonas_Hellborg"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Jonathan Scales","http://dbpedia.org/resource/Jonathan_Scales"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Jazz Is Dead","http://dbpedia.org/resource/Jazz_Is_Dead"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Bela Fleck","http://dbpedia.org/resource/Bela_Fleck"
"Jeff Sipe","http://dbpedia.org/resource/Jeff_Sipe","Rock music","http://dbpedia.org/resource/Rock_music","Drum Set","http://dbpedia.org/resource/Drum_Set","Phil Lesh & Friends","http://dbpedia.org/resource/Phil_Lesh_&_Friends"
