"name","name__URI","birthDate","birthPlace","birthPlace__URI","region","region__URI","country","country__URI"
"Charles Smith","http://dbpedia.org/resource/Charles_Smith_(actor)","1920-09-13","Flint","http://dbpedia.org/resource/Flint,_Michigan","Genesee County, Michigan","http://dbpedia.org/resource/Genesee_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Steve Millerr","http://dbpedia.org/resource/Steve_Miller_(American_football)","1943-08-26","Jefferson","http://dbpedia.org/resource/Jefferson,_Iowa","Greene County, Iowa","http://dbpedia.org/resource/Greene_County,_Iowa","United States","http://dbpedia.org/resource/United_States"
"John Hensonn","http://dbpedia.org/resource/John_Henson_(basketball)","1990-12-28","Greensboro","http://dbpedia.org/resource/Greensboro,_North_Carolina","Guilford County, North Carolina","http://dbpedia.org/resource/Guilford_County,_North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Henry Williamss","http://dbpedia.org/resource/Henry_Williams_(American_football)","1956-12-02","Greensboro","http://dbpedia.org/resource/Greensboro,_Alabama","Hale County, Alabama","http://dbpedia.org/resource/Hale_County,_Alabama","United States","http://dbpedia.org/resource/United_States"
"A. J. Johnsonn","http://dbpedia.org/resource/A._J._Johnson_(linebacker)","1991-12-24","Gainesville","http://dbpedia.org/resource/Gainesville,_Georgia","Hall County, Georgia","http://dbpedia.org/resource/Hall_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"John Kingg","http://dbpedia.org/resource/John_King_(country_singer)","1988-12-30","Gainesville","http://dbpedia.org/resource/Gainesville,_Georgia","Hall County, Georgia","http://dbpedia.org/resource/Hall_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Jodyy Davis","http://dbpedia.org/resource/Jody_Davis_(baseball)","1956-11-12","Gainesville","http://dbpedia.org/resource/Gainesville,_Georgia","Hall County, Georgia","http://dbpedia.org/resource/Hall_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"George Evanss","http://dbpedia.org/resource/George_Evans_(American_politician)","1797-01-12","Hallowell","http://dbpedia.org/resource/Hallowell,_Maine","Kennebec County, Maine","http://dbpedia.org/resource/Kennebec_County,_Maine","United States","http://dbpedia.org/resource/United_States"
"Jack Daviss","http://dbpedia.org/resource/Jack_Davis_(guard,_born_1933)","1933-02-19","Heavener","http://dbpedia.org/resource/Heavener,_Oklahoma","Le Flore County, Oklahoma","http://dbpedia.org/resource/Le_Flore_County,_Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Marccus Robinson","http://dbpedia.org/resource/Marcus_Robinson_(American_football)","1975-02-27","Fort Valley","http://dbpedia.org/resource/Fort_Valley,_Georgia","Peach County, Georgia","http://dbpedia.org/resource/Peach_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Johhn Hancock","http://dbpedia.org/resource/John_Hancock_(actor)","1941-03-04","Hazen","http://dbpedia.org/resource/Hazen,_Arkansas","Prairie County, Arkansas","http://dbpedia.org/resource/Prairie_County,_Arkansas","United States","http://dbpedia.org/resource/United_States"
"Bill Schwartzz","http://dbpedia.org/resource/Bill_Schwartz_(catcher)","1864-04-03","Jamestown","http://dbpedia.org/resource/Jamestown,_Kentucky","Russell County, Kentucky","http://dbpedia.org/resource/Russell_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Russ Freemann","http://dbpedia.org/resource/Russ_Freeman_(guitarist)","1960-02-11","Galveston","http://dbpedia.org/resource/Galveston,_Texas","Texas","http://dbpedia.org/resource/Texas","United States","http://dbpedia.org/resource/United_States"
"Charles Collins","http://dbpedia.org/resource/Charles_Collins_(actor)","1904-01-07","Frederick","http://dbpedia.org/resource/Frederick,_Oklahoma","Tillman County, Oklahoma","http://dbpedia.org/resource/Tillman_County,_Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Dan Millerr","http://dbpedia.org/resource/Dan_Miller_(Florida_politician)","1942-05-30","Highland Park","http://dbpedia.org/resource/Highland_Park,_Michigan","Wayne County, Michigan","http://dbpedia.org/resource/Wayne_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Carolyn Brownn","http://dbpedia.org/resource/Carolyn_Brown_(choreographer)","1927-09-26","Fitchburg","http://dbpedia.org/resource/Fitchburg,_Massachusetts","Worcester County, Massachusetts","http://dbpedia.org/resource/Worcester_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Andrew  Miller","http://dbpedia.org/resource/Andrew_Miller_(baseball)","1985-05-21","Gainesville","http://dbpedia.org/resource/Gainesville,_Florida","Florida","http://dbpedia.org/resource/Florida","United States","http://dbpedia.org/resource/United_States"
"George Lambert","http://dbpedia.org/resource/George_Lambert_(pentathlete)","1928-09-01","Hampton","http://dbpedia.org/resource/Hampton,_Iowa","Iowa","http://dbpedia.org/resource/Iowa","United States","http://dbpedia.org/resource/United_States"
"Ross Daviss","http://dbpedia.org/resource/Ross_Davis_(baseball)","1918-07-28","Greenville","http://dbpedia.org/resource/Greenville,_Mississippi","Mississippi","http://dbpedia.org/resource/Mississippi","United States","http://dbpedia.org/resource/United_States"
"Alan Campbeell","http://dbpedia.org/resource/Alan_Campbell_(actor)","1957-04-22","Homestead","http://dbpedia.org/resource/Homestead,_Florida","Miami-Dade County, Florida","http://dbpedia.org/resource/Miami-Dade_County,_Florida","United States","http://dbpedia.org/resource/United_States"
"Ryan McIntoshh","http://dbpedia.org/resource/Ryan_McIntosh_(soccer)","1983-03-19","Hollywood","http://dbpedia.org/resource/Hollywood,_Florida","Florida","http://dbpedia.org/resource/Florida","United States","http://dbpedia.org/resource/United_States"
"Steve Miller","http://dbpedia.org/resource/Steve_Miller_(American_football)","1943-08-26","Jefferson","http://dbpedia.org/resource/Jefferson,_Iowa","Iowa","http://dbpedia.org/resource/Iowa","United States","http://dbpedia.org/resource/United_States"
"Daniel Eaton","http://dbpedia.org/resource/Daniel_Eaton_(cyclist)","1993-07-04","Flagstaff","http://dbpedia.org/resource/Flagstaff,_Arizona","Arizona","http://dbpedia.org/resource/Arizona","United States","http://dbpedia.org/resource/United_States"
"Robert Joness","http://dbpedia.org/resource/Robert_Jones_(Michigan_politician)","1944-04-22","Jeffersonville","http://dbpedia.org/resource/Jeffersonville,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"John Johnsonn","http://dbpedia.org/resource/John_Johnson_(linebacker)","1968-05-08","LaGrange","http://dbpedia.org/resource/LaGrange,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"George Douglass","http://dbpedia.org/resource/George_Douglas_(actor)","1903-08-07","Macon","http://dbpedia.org/resource/Macon,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Leon Williams","http://dbpedia.org/resource/Leon_Williams_(baseball)","1905-12-02","Macon","http://dbpedia.org/resource/Macon,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"Richard Shhelton","http://dbpedia.org/resource/Richard_Shelton_(American_football)","1966-01-02","Marietta","http://dbpedia.org/resource/Marietta,_Georgia","Georgia (U.S. state)","http://dbpedia.org/resource/Georgia_(U.S._state)","United States","http://dbpedia.org/resource/United_States"
"David Westt","http://dbpedia.org/resource/David_West_(baseball)","1964-09-01","Memphis","http://dbpedia.org/resource/Memphis,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Michael O'Brienn","http://dbpedia.org/resource/Michael_O'Brien_(photographer)","1950-06-27","Memphis","http://dbpedia.org/resource/Memphis,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Thomas Johnsonn","http://dbpedia.org/resource/Thomas_Johnson_(American_football)","1981-06-24","Memphis","http://dbpedia.org/resource/Memphis,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Marvinn Williams","http://dbpedia.org/resource/Marvin_Williams_(basketball,_born_1993)","1993-08-28","Memphis","http://dbpedia.org/resource/Memphis,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Chris Woodss","http://dbpedia.org/resource/Chris_Woods_(musician)","1925-12-25","Memphis","http://dbpedia.org/resource/Memphis,_Tennessee","Tennessee","http://dbpedia.org/resource/Tennessee","United States","http://dbpedia.org/resource/United_States"
"Chris Cook","http://dbpedia.org/resource/Chris_Cook_(American_football)","1987-02-15","Lynchburg","http://dbpedia.org/resource/Lynchburg,_Virginia","Virginia","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"Justin Simmons","http://dbpedia.org/resource/Justin_Simmons_(American_football)","1993-11-19","Manassas","http://dbpedia.org/resource/Manassas,_Virginia","Virginia","http://dbpedia.org/resource/Virginia","United States","http://dbpedia.org/resource/United_States"
"Graham Phillipss","http://dbpedia.org/resource/Graham_Phillips_(actor)","1993-04-14","Laguna Beach","http://dbpedia.org/resource/Laguna_Beach,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Jim Warrenn","http://dbpedia.org/resource/Jim_Warren_(artist)","1949-11-24","Long Beach","http://dbpedia.org/resource/Long_Beach,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Jack Anderson","http://dbpedia.org/resource/Jack_Anderson_(columnist)","1922-10-19","Long Beach","http://dbpedia.org/resource/Long_Beach,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Ron Johnsonn","http://dbpedia.org/resource/Ron_Johnson_(baseball)","1956-03-23","Long Beach","http://dbpedia.org/resource/Long_Beach,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Don Thompson","http://dbpedia.org/resource/Don_Thompson_(producer,_playwright)","1956-10-19","Long Beach","http://dbpedia.org/resource/Long_Beach,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Ralph Andersonn","http://dbpedia.org/resource/Ralph_Anderson_(American_football)","1936-10-29","Long Beach","http://dbpedia.org/resource/Long_Beach,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Jeff Carlsonn","http://dbpedia.org/resource/Jeff_Carlson_(American_football)","1966-04-23","Long Beach","http://dbpedia.org/resource/Long_Beach,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Bruce Fraser","http://dbpedia.org/resource/Bruce_Fraser_(basketball)","1964-12-18","Long Beach","http://dbpedia.org/resource/Long_Beach,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Houston","http://dbpedia.org/resource/Houston_(actress)","1969-03-24","Long Beach","http://dbpedia.org/resource/Long_Beach,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Joe Rosee","http://dbpedia.org/resource/Joe_Rose_(American_football)","1957-06-24","Marysville","http://dbpedia.org/resource/Marysville,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Jim Messinaa","http://dbpedia.org/resource/Jim_Messina_(musician)","1947-12-05","Maywood","http://dbpedia.org/resource/Maywood,_California","California","http://dbpedia.org/resource/California","United States","http://dbpedia.org/resource/United_States"
"Martin Lewis","http://dbpedia.org/resource/Martin_Lewis_(basketball)","1975-04-28","Liberal","http://dbpedia.org/resource/Liberal,_Kansas","Kansas","http://dbpedia.org/resource/Kansas","United States","http://dbpedia.org/resource/United_States"
"Samuel McKeee","http://dbpedia.org/resource/Samuel_McKee_(1832)","1832-11-10","Lancaster","http://dbpedia.org/resource/Lancaster,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"Joel Parkerr","http://dbpedia.org/resource/Joel_Parker_(American_football)","1952-04-23","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"John Edwards","http://dbpedia.org/resource/John_Edwards_(racing_driver)","1991-03-11","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"George Croghan","http://dbpedia.org/resource/George_Croghan_(soldier)","1791-11-15","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"Dean Wellss","http://dbpedia.org/resource/Dean_Wells_(American_football)","1970-07-20","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"John Marshall","http://dbpedia.org/resource/John_Marshall_(Kentucky)","1856-05-24","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"Bill Whitee","http://dbpedia.org/resource/Bill_White_(pitcher)","1978-11-20","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Kentucky","http://dbpedia.org/resource/Kentucky","United States","http://dbpedia.org/resource/United_States"
"Stephen Joness","http://dbpedia.org/resource/Stephen_Jones_(attorney)","1940-07-01","Lafayette","http://dbpedia.org/resource/Lafayette,_Louisiana","Louisiana","http://dbpedia.org/resource/Louisiana","United States","http://dbpedia.org/resource/United_States"
"Reggie Williamss","http://dbpedia.org/resource/Reggie_Williams_(Canadian_football)","1983-07-23","Lake Charles","http://dbpedia.org/resource/Lake_Charles,_Louisiana","Louisiana","http://dbpedia.org/resource/Louisiana","United States","http://dbpedia.org/resource/United_States"
"Edward Phelps","http://dbpedia.org/resource/Edward_Phelps_(mayor)","1861-01-05","Laurel","http://dbpedia.org/resource/Laurel,_Maryland","Maryland","http://dbpedia.org/resource/Maryland","United States","http://dbpedia.org/resource/United_States"
"Bob Danniels","http://dbpedia.org/resource/Bob_Daniels_(ice_hockey)","1959-03-13","Livonia","http://dbpedia.org/resource/Livonia,_Michigan","Michigan","http://dbpedia.org/resource/Michigan","United States","http://dbpedia.org/resource/United_States"
"Paul Young","http://dbpedia.org/resource/Paul_Young_(American_football)","1908-12-07","Melrose","http://dbpedia.org/resource/Melrose,_Minnesota","Minnesota","http://dbpedia.org/resource/Minnesota","United States","http://dbpedia.org/resource/United_States"
"Jeff Stone","http://dbpedia.org/resource/Jeff_Stone_(baseball)","1960-12-26","Kennett","http://dbpedia.org/resource/Kennett,_Missouri","Missouri","http://dbpedia.org/resource/Missouri","United States","http://dbpedia.org/resource/United_States"
"Al Smith","http://dbpedia.org/resource/Al_Smith_(outfielder)","1928-02-07","Kirkwood","http://dbpedia.org/resource/Kirkwood,_Missouri","Missouri","http://dbpedia.org/resource/Missouri","United States","http://dbpedia.org/resource/United_States"
"Craig Stevens","http://dbpedia.org/resource/Craig_Stevens_(actor)","1918-07-08","Liberty","http://dbpedia.org/resource/Liberty,_Missouri","Missouri","http://dbpedia.org/resource/Missouri","United States","http://dbpedia.org/resource/United_States"
"GGary Hudson","http://dbpedia.org/resource/Gary_Hudson_(basketball)","1949-08-29","McCook","http://dbpedia.org/resource/McCook,_Nebraska","Nebraska","http://dbpedia.org/resource/Nebraska","United States","http://dbpedia.org/resource/United_States"
"Kathy Sullivan","http://dbpedia.org/resource/Kathy_Sullivan_(American_politician)","1954-06-21","Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire","New Hampshire","http://dbpedia.org/resource/New_Hampshire","United States","http://dbpedia.org/resource/United_States"
"Mike Flanagann","http://dbpedia.org/resource/Mike_Flanagan_(baseball)","1951-12-16","Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire","New Hampshire","http://dbpedia.org/resource/New_Hampshire","United States","http://dbpedia.org/resource/United_States"
"Ken Woodd","http://dbpedia.org/resource/Ken_Wood_(baseball)","1924-07-01","Lincolnton","http://dbpedia.org/resource/Lincolnton,_North_Carolina","North Carolina","http://dbpedia.org/resource/North_Carolina","United States","http://dbpedia.org/resource/United_States"
"Bobby Carpenterr","http://dbpedia.org/resource/Bobby_Carpenter_(American_football)","1983-08-01","Lancaster","http://dbpedia.org/resource/Lancaster,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"James Hyde","http://dbpedia.org/resource/James_Hyde_(actor)","1962-10-09","Lancaster","http://dbpedia.org/resource/Lancaster,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Jason Wilson","http://dbpedia.org/resource/Jason_Wilson_(politician)","1968-08-12","Martins Ferry","http://dbpedia.org/resource/Martins_Ferry,_Ohio","Ohio","http://dbpedia.org/resource/Ohio","United States","http://dbpedia.org/resource/United_States"
"Charles Thompson","http://dbpedia.org/resource/Charles_Thompson_(American_football)","1968-05-28","Lawton","http://dbpedia.org/resource/Lawton,_Oklahoma","Oklahoma","http://dbpedia.org/resource/Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Ian Williams","http://dbpedia.org/resource/Ian_Williams_(musician)","1970-08-31","Johnstown","http://dbpedia.org/resource/Johnstown,_Pennsylvania","Pennsylvania","http://dbpedia.org/resource/Pennsylvania","United States","http://dbpedia.org/resource/United_States"
"Chris Brownn","http://dbpedia.org/resource/Chris_Brown_(American_football_coach)","1974-07-03","Liberal","http://dbpedia.org/resource/Liberal,_Kansas","Seward County, Kansas","http://dbpedia.org/resource/Seward_County,_Kansas","United States","http://dbpedia.org/resource/United_States"
"George Douglas","http://dbpedia.org/resource/George_Douglas_(actor)","1903-08-07","Macon","http://dbpedia.org/resource/Macon,_Georgia","Bibb County, Georgia","http://dbpedia.org/resource/Bibb_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Doug Joness","http://dbpedia.org/resource/Doug_Jones_(baseball)","1957-06-24","Lebanon","http://dbpedia.org/resource/Lebanon,_Indiana","Boone County, Indiana","http://dbpedia.org/resource/Boone_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"Jerry Johnsoon","http://dbpedia.org/resource/Jerry_Johnson_(running_back)","1894-03-22","Linn Grove","http://dbpedia.org/resource/Linn_Grove,_Iowa","Buena Vista County, Iowa","http://dbpedia.org/resource/Buena_Vista_County,_Iowa","United States","http://dbpedia.org/resource/United_States"
"Reggie Williamss","http://dbpedia.org/resource/Reggie_Williams_(Canadian_football)","1983-07-23","Lake Charles","http://dbpedia.org/resource/Lake_Charles,_Louisiana","Calcasieu Parish, Louisiana","http://dbpedia.org/resource/Calcasieu_Parish,_Louisiana","United States","http://dbpedia.org/resource/United_States"
"Douglas Millerr","http://dbpedia.org/resource/Douglas_Miller_(musician)","1949-12-31","Johnstown","http://dbpedia.org/resource/Johnstown,_Pennsylvania","Cambria County, Pennsylvania","http://dbpedia.org/resource/Cambria_County,_Pennsylvania","United States","http://dbpedia.org/resource/United_States"
"Michael Joness","http://dbpedia.org/resource/Michael_Jones_(entrepreneur)","1975-08-13","Lake Oswego","http://dbpedia.org/resource/Lake_Oswego,_Oregon","Clackamas County, Oregon","http://dbpedia.org/resource/Clackamas_County,_Oregon","United States","http://dbpedia.org/resource/United_States"
"William Wynne","http://dbpedia.org/resource/William_Wynne_(athlete)","1990-01-30","Marietta","http://dbpedia.org/resource/Marietta,_Georgia","Cobb County, Georgia","http://dbpedia.org/resource/Cobb_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Robert Wright","http://dbpedia.org/resource/Robert_Wright_(journalist)","1957-01-15","Lawton","http://dbpedia.org/resource/Lawton,_Oklahoma","Comanche County, Oklahoma","http://dbpedia.org/resource/Comanche_County,_Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Charles Thompson","http://dbpedia.org/resource/Charles_Thompson_(American_football)","1968-05-28","Lawton","http://dbpedia.org/resource/Lawton,_Oklahoma","Comanche County, Oklahoma","http://dbpedia.org/resource/Comanche_County,_Oklahoma","United States","http://dbpedia.org/resource/United_States"
"Jack Comptonn","http://dbpedia.org/resource/Jack_Compton_(baseball)","1882-03-09","Lancaster","http://dbpedia.org/resource/Lancaster,_Ohio","Fairfield County, Ohio","http://dbpedia.org/resource/Fairfield_County,_Ohio","United States","http://dbpedia.org/resource/United_States"
"Samuel McKeee","http://dbpedia.org/resource/Samuel_McKee_(1832)","1832-11-10","Lancaster","http://dbpedia.org/resource/Lancaster,_Kentucky","Garrard County, Kentucky","http://dbpedia.org/resource/Garrard_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Jeff King","http://dbpedia.org/resource/Jeff_King_(baseball)","1964-12-26","Marion","http://dbpedia.org/resource/Marion,_Indiana","Grant County, Indiana","http://dbpedia.org/resource/Grant_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"Troy Davvis","http://dbpedia.org/resource/Troy_Davis_(linebacker)","1991-01-06","Lawrenceville","http://dbpedia.org/resource/Lawrenceville,_Georgia","Gwinnett County, Georgia","http://dbpedia.org/resource/Gwinnett_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Daniel Miller","http://dbpedia.org/resource/Daniel_Miller_(basketball)","1991-07-01","Loganville","http://dbpedia.org/resource/Loganville,_Georgia","Gwinnett County, Georgia","http://dbpedia.org/resource/Gwinnett_County,_Georgia","United States","http://dbpedia.org/resource/United_States"
"Chris Pappass","http://dbpedia.org/resource/Chris_Pappas_(politician)","1980-06-04","Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire","Hillsborough County, New Hampshire","http://dbpedia.org/resource/Hillsborough_County,_New_Hampshire","United States","http://dbpedia.org/resource/United_States"
"Jack Abbbott","http://dbpedia.org/resource/Jack_Abbott_(coach)","1873-02-06","Manchester","http://dbpedia.org/resource/Manchester,_New_Hampshire","Hillsborough County, New Hampshire","http://dbpedia.org/resource/Hillsborough_County,_New_Hampshire","United States","http://dbpedia.org/resource/United_States"
"Alan Curtis","http://dbpedia.org/resource/Alan_Curtis_(harpsichordist)","1934-11-17","Mason","http://dbpedia.org/resource/Mason,_Michigan","Ingham County, Michigan","http://dbpedia.org/resource/Ingham_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Jack Conwayy","http://dbpedia.org/resource/Jack_Conway_(politician)","1969-07-05","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Jefferson County, Kentucky","http://dbpedia.org/resource/Jefferson_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"John Edwardss","http://dbpedia.org/resource/John_Edwards_(Arkansas_politician)","1815-10-24","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Jefferson County, Kentucky","http://dbpedia.org/resource/Jefferson_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"David Schrammm","http://dbpedia.org/resource/David_Schramm_(actor)","1946-08-14","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Jefferson County, Kentucky","http://dbpedia.org/resource/Jefferson_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Ron Thoompson","http://dbpedia.org/resource/Ron_Thompson_(actor)","1941-01-31","Louisville","http://dbpedia.org/resource/Louisville,_Kentucky","Jefferson County, Kentucky","http://dbpedia.org/resource/Jefferson_County,_Kentucky","United States","http://dbpedia.org/resource/United_States"
"Lou Brockk","http://dbpedia.org/resource/Lou_Brock_(producer)","1892-08-21","Kalamazoo","http://dbpedia.org/resource/Kalamazoo,_Michigan","Kalamazoo County, Michigan","http://dbpedia.org/resource/Kalamazoo_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Jordan BBlack","http://dbpedia.org/resource/Jordan_Black_(actor)","1970-11-09","Kankakee","http://dbpedia.org/resource/Kankakee,_Illinois","Kankakee County, Illinois","http://dbpedia.org/resource/Kankakee_County,_Illinois","United States","http://dbpedia.org/resource/United_States"
"Patriciia Brown","http://dbpedia.org/resource/Patricia_Brown_(engineer)","1928-10-01","Lafayette","http://dbpedia.org/resource/Lafayette,_Louisiana","Lafayette Parish, Louisiana","http://dbpedia.org/resource/Lafayette_Parish,_Louisiana","United States","http://dbpedia.org/resource/United_States"
"Dave Campbell","http://dbpedia.org/resource/Dave_Campbell_(infielder)","1942-01-14","Manistee","http://dbpedia.org/resource/Manistee,_Michigan","Manistee County, Michigan","http://dbpedia.org/resource/Manistee_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"James Loguee","http://dbpedia.org/resource/James_Logue_(ice_hockey)","1939-03-25","Melrose","http://dbpedia.org/resource/Melrose,_Massachusetts","Middlesex County, Massachusetts","http://dbpedia.org/resource/Middlesex_County,_Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Bob Daviss","http://dbpedia.org/resource/Bob_Davis_(quarterback)","1945-09-15","Long Branch","http://dbpedia.org/resource/Long_Branch,_New_Jersey","Monmouth County, New Jersey","http://dbpedia.org/resource/Monmouth_County,_New_Jersey","United States","http://dbpedia.org/resource/United_States"
"Brett Williams (American football))","http://dbpedia.org/resource/Brett_Williams_(offensive_lineman)","1980-05-02","Kissimmee","http://dbpedia.org/resource/Kissimmee,_Florida","Osceola County, Florida","http://dbpedia.org/resource/Osceola_County,_Florida","United States","http://dbpedia.org/resource/United_States"
"Wally Grantt","http://dbpedia.org/resource/Wally_Grant_(ice_hockey)","1927-12-08","Leonidas","http://dbpedia.org/resource/Leonidas,_Minnesota","St. Louis County, Minnesota","http://dbpedia.org/resource/St._Louis_County,_Minnesota","United States","http://dbpedia.org/resource/United_States"
"Bill Davidsonn","http://dbpedia.org/resource/Bill_Davidson_(baseball)","1884-05-10","Lafayette","http://dbpedia.org/resource/Lafayette,_Indiana","Tippecanoe County, Indiana","http://dbpedia.org/resource/Tippecanoe_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"George Smithh","http://dbpedia.org/resource/George_Smith_(American_football_coach)","1948-04-23","Lafayette","http://dbpedia.org/resource/Lafayette,_Indiana","Tippecanoe County, Indiana","http://dbpedia.org/resource/Tippecanoe_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"Chris Conradd","http://dbpedia.org/resource/Chris_Conrad_(author)","1953-03-10","Lafayette","http://dbpedia.org/resource/Lafayette,_Indiana","Tippecanoe County, Indiana","http://dbpedia.org/resource/Tippecanoe_County,_Indiana","United States","http://dbpedia.org/resource/United_States"
"Bob Danielss","http://dbpedia.org/resource/Bob_Daniels_(ice_hockey)","1959-03-13","Livonia","http://dbpedia.org/resource/Livonia,_Michigan","Wayne County, Michigan","http://dbpedia.org/resource/Wayne_County,_Michigan","United States","http://dbpedia.org/resource/United_States"
"Jack Mitcheell","http://dbpedia.org/resource/Jack_Mitchell_(photographer)","1925-09-13","Key West","http://dbpedia.org/resource/Key_West,_Florida","Florida","http://dbpedia.org/resource/Florida","United States","http://dbpedia.org/resource/United_States"
"Scott  Adams","http://dbpedia.org/resource/Scott_Adams_(American_football)","1966-09-28","Lake City","http://dbpedia.org/resource/Lake_City,_Florida","Florida","http://dbpedia.org/resource/Florida","United States","http://dbpedia.org/resource/United_States"
"Chris Conrad","http://dbpedia.org/resource/Chris_Conrad_(author)","1953-03-10","Lafayette","http://dbpedia.org/resource/Lafayette,_Indiana","Indiana","http://dbpedia.org/resource/Indiana","United States","http://dbpedia.org/resource/United_States"
"Johhn Grady","http://dbpedia.org/resource/John_Grady_(baseball)","1860-06-18","Lowell","http://dbpedia.org/resource/Lowell,_Massachusetts","Massachusetts","http://dbpedia.org/resource/Massachusetts","United States","http://dbpedia.org/resource/United_States"
"Sylvia","http://dbpedia.org/resource/Sylvia_(singer)","1956-12-09","Kokomo","http://dbpedia.org/resource/Kokomo,_Indiana","Indiana","http://dbpedia.org/resource/Indiana","United States","http://dbpedia.org/resource/United_States"
