"publisher","publisher__URI","videogame","videogame__URI","genre","genre__URI","platform","platform__URI","releaseDate"
"Telltale Games","http://dbpedia.org/resource/Telltale_Games","The Walking Dead (video game)","http://dbpedia.org/resource/The_Walking_Dead_(video_game)","Graphic adventure game","http://dbpedia.org/resource/Graphic_adventure_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1925-04-12"
"505 Games","http://dbpedia.org/resource/505_Games","Brunswick Pro Bowling","http://dbpedia.org/resource/Brunswick_Pro_Bowling","Sports","http://dbpedia.org/resource/Sports","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1921-09-07"
"Focus Home Interactive","http://dbpedia.org/resource/Focus_Home_Interactive","Contrast (video game))","http://dbpedia.org/resource/Contrast_(video_game)","Puzzle game","http://dbpedia.org/resource/Puzzle_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"Electronic Arts","http://dbpedia.org/resource/Electronic_Arts","Plants vs. Zombies: Garden Warfaree","http://dbpedia.org/resource/Plants_vs._Zombies:_Garden_Warfare","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1927-06-14"
"Electronic Arts","http://dbpedia.org/resource/Electronic_Arts","Plants vs. Zombies: Garden Warfare 22","http://dbpedia.org/resource/Plants_vs._Zombies:_Garden_Warfare_2","Third-person shooter","http://dbpedia.org/resource/Third-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1925-02-16"
"Image & Form","http://dbpedia.org/resource/Image_&_Form","SteamWorld Heistt","http://dbpedia.org/resource/SteamWorld_Heist","Turn-based strategy","http://dbpedia.org/resource/Turn-based_strategy","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1930-09-16"
"EA Sports","http://dbpedia.org/resource/EA_Sports","NBA Live 155","http://dbpedia.org/resource/NBA_Live_15","Sports game","http://dbpedia.org/resource/Sports_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-10-14"
"EA Sports","http://dbpedia.org/resource/EA_Sports","Madden NFL 155","http://dbpedia.org/resource/Madden_NFL_15","Sports video game","http://dbpedia.org/resource/Sports_video_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-08-14"
"2K Games","http://dbpedia.org/resource/2K_Games","Borderrlands 2","http://dbpedia.org/resource/Borderlands_2","First-person shooter","http://dbpedia.org/resource/First-person_shooter","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1930-05-14"
"Focus Home Interactive","http://dbpedia.org/resource/Focus_Home_Interactive","Contrast (video game))","http://dbpedia.org/resource/Contrast_(video_game)","Platform game","http://dbpedia.org/resource/Platform_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-11-13"
"Atlus","http://dbpedia.org/resource/Atlus","Citizens of Earth","http://dbpedia.org/resource/Citizens_of_Earth","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1922-01-15"
"Electronic Arts","http://dbpedia.org/resource/Electronic_Arts","Plants vs. Zombies: Garden Warfare 2","http://dbpedia.org/resource/Plants_vs._Zombies:_Garden_Warfare_2","Tower defense","http://dbpedia.org/resource/Tower_defense","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1925-02-16"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Super Star Warss","http://dbpedia.org/resource/Super_Star_Wars","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-11-15"
"JVC","http://dbpedia.org/resource/JVC","Super Star Warss","http://dbpedia.org/resource/Super_Star_Wars","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-11-15"
"THQ","http://dbpedia.org/resource/THQ","WWE All Stars","http://dbpedia.org/resource/WWE_All_Stars","Fighting game","http://dbpedia.org/resource/Fighting_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-11"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","BBen 10: Omniverse (video game)","http://dbpedia.org/resource/Ben_10:_Omniverse_(video_game)","Fighting game","http://dbpedia.org/resource/Fighting_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-11-12"
"Arc System Works","http://dbpedia.org/resource/Arc_System_Works","BlazBlue: Clone Phantasmaa","http://dbpedia.org/resource/BlazBlue:_Clone_Phantasma","Fighting game","http://dbpedia.org/resource/Fighting_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1921-08-12"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 10: Omniverse 22","http://dbpedia.org/resource/Ben_10:_Omniverse_2","Fighting game","http://dbpedia.org/resource/Fighting_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1922-11-13"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventuree","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1924-09-13"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventuree","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-09-13"
"Two Tribes B.V.","http://dbpedia.org/resource/Two_Tribes_B.V.","Toki Tori","http://dbpedia.org/resource/Toki_Tori","Puzzle video game","http://dbpedia.org/resource/Puzzle_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2001-09-12"
"The Learning Company","http://dbpedia.org/resource/The_Learning_Company","The Oregon Trail (video game)","http://dbpedia.org/resource/The_Oregon_Trail_(video_game)","Simulation","http://dbpedia.org/resource/Simulation","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1971-12-03"
"Gameloft","http://dbpedia.org/resource/Gameloft","The Oregon Trail (video game))","http://dbpedia.org/resource/The_Oregon_Trail_(video_game)","Simulation","http://dbpedia.org/resource/Simulation","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1971-12-03"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Cars 2 (viideo game)","http://dbpedia.org/resource/Cars_2_(video_game)","Racing game","http://dbpedia.org/resource/Racing_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1923-06-11"
"THQ","http://dbpedia.org/resource/THQ","Cars 2 (video game))","http://dbpedia.org/resource/Cars_2_(video_game)","Racing game","http://dbpedia.org/resource/Racing_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1923-06-11"
"Atlus","http://dbpedia.org/resource/Atlus","Shin Megami TTensei: Devil Survivor 2","http://dbpedia.org/resource/Shin_Megami_Tensei:_Devil_Survivor_2","Tactical role-playing game","http://dbpedia.org/resource/Tactical_role-playing_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1928-02-11"
"Examu","http://dbpedia.org/resource/Examu","Apron of Magic","http://dbpedia.org/resource/Apron_of_Magic","Cooking","http://dbpedia.org/resource/Cooking","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1928-01-15"
"Genius Sonority","http://dbpedia.org/resource/Genius_Sonority","The Denpa Men:  They Came By Wave","http://dbpedia.org/resource/The_Denpa_Men:_They_Came_By_Wave","Role-playing game","http://dbpedia.org/resource/Role-playing_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1927-09-12"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Combat of Giants: Dinosaurs 3D","http://dbpedia.org/resource/Combat_of_Giants:_Dinosaurs_3D","Role-playing game","http://dbpedia.org/resource/Role-playing_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1931-03-11"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Rise of the Guardians: The Video Gamee","http://dbpedia.org/resource/Rise_of_the_Guardians:_The_Video_Game","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1923-11-12"
"Disney Interactive Studios","http://dbpedia.org/resource/Disney_Interactive_Studios","Disney Infiniity","http://dbpedia.org/resource/Disney_Infinity","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1923-08-13"
"Image & Form","http://dbpedia.org/resource/Image_&_Form","SteamWorld Heistt","http://dbpedia.org/resource/SteamWorld_Heist","Action-adventure game","http://dbpedia.org/resource/Action-adventure_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-09-16"
"Natsume (company)","http://dbpedia.org/resource/Natsume_(company)","Harvest Mooon 3 GBC","http://dbpedia.org/resource/Harvest_Moon_3_GBC","Simulation game","http://dbpedia.org/resource/Simulation_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2000-09-29"
"Nintendo Australia","http://dbpedia.org/resource/Nintendo_Australia","Harvest Moon 3 GBCC","http://dbpedia.org/resource/Harvest_Moon_3_GBC","Simulation game","http://dbpedia.org/resource/Simulation_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2000-09-29"
"Square Enix","http://dbpedia.org/resource/Square_Enix","Bust-a-Move Universee","http://dbpedia.org/resource/Bust-a-Move_Universe","Puzzle game","http://dbpedia.org/resource/Puzzle_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1927-03-11"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 10: Omniverse 22","http://dbpedia.org/resource/Ben_10:_Omniverse_2","Beat 'em up","http://dbpedia.org/resource/Beat_'em_up","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1922-11-13"
"Daisuke Amaya","http://dbpedia.org/resource/Daisuke_Amaya","Ikachan","http://dbpedia.org/resource/Ikachan","Metroidvania","http://dbpedia.org/resource/Metroidvania","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2000-06-23"
"Image & Form","http://dbpedia.org/resource/Image_&_Form","SteamWorld Heist","http://dbpedia.org/resource/SteamWorld_Heist","Turn-based strategy","http://dbpedia.org/resource/Turn-based_strategy","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-09-16"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Raving Rabbids: Travel in Time","http://dbpedia.org/resource/Raving_Rabbids:_Travel_in_Time","Party game","http://dbpedia.org/resource/Party_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-10"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Raving Rabbids: Travel in Timee","http://dbpedia.org/resource/Raving_Rabbids:_Travel_in_Time","Party game","http://dbpedia.org/resource/Party_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1931-03-11"
"Microsoft Studios","http://dbpedia.org/resource/Microsoft_Studios","Marvel Pinballl","http://dbpedia.org/resource/Marvel_Pinball","Pinball","http://dbpedia.org/resource/Pinball","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1928-06-12"
"Konami","http://dbpedia.org/resource/Konami","Pro Evolution Soccer 2011 3D","http://dbpedia.org/resource/Pro_Evolution_Soccer_2011_3D","Sports game","http://dbpedia.org/resource/Sports_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-03-11"
"THQ","http://dbpedia.org/resource/THQ","WWE All Starss","http://dbpedia.org/resource/WWE_All_Stars","Sports game","http://dbpedia.org/resource/Sports_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-11"
"EA Sports","http://dbpedia.org/resource/EA_Sports","FIFA 14","http://dbpedia.org/resource/FIFA_14","Sports game","http://dbpedia.org/resource/Sports_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1924-09-13"
"Konami","http://dbpedia.org/resource/Konami","Pro EEvolution Soccer 2013","http://dbpedia.org/resource/Pro_Evolution_Soccer_2013","Sports game","http://dbpedia.org/resource/Sports_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1926-10-12"
"EA Sports","http://dbpedia.org/resource/EA_Sports","Madden NFL Football","http://dbpedia.org/resource/Madden_NFL_Football","Sports game","http://dbpedia.org/resource/Sports_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-03-11"
"Atlus","http://dbpedia.org/resource/Atlus","Etrian Odyssey IV: Legends of the Titann","http://dbpedia.org/resource/Etrian_Odyssey_IV:_Legends_of_the_Titan","Dungeon crawler","http://dbpedia.org/resource/Dungeon_crawler","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1926-02-12"
"Konami","http://dbpedia.org/resource/Konami","Frogger 3DD","http://dbpedia.org/resource/Frogger_3D","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1922-09-11"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventuree","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1924-09-13"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventuree","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-09-13"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 110: Omniverse (video game)","http://dbpedia.org/resource/Ben_10:_Omniverse_(video_game)","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-11-12"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Mighty No. 99","http://dbpedia.org/resource/Mighty_No._9","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1924-06-16"
"Arc System Works","http://dbpedia.org/resource/Arc_System_Works","Bit.Trip Beat","http://dbpedia.org/resource/Bit.Trip_Beat","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1928-04-09"
"Jaleco","http://dbpedia.org/resource/Jaleco","Ninja JaJaMaru-kunn","http://dbpedia.org/resource/Ninja_JaJaMaru-kun","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1921-09-06"
"Jaleco","http://dbpedia.org/resource/Jaleco","Ninja JaJaMaru-kkun","http://dbpedia.org/resource/Ninja_JaJaMaru-kun","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1985-11-15"
"Hamster Corporation","http://dbpedia.org/resource/Hamster_Corporation","Ninja JaJaMaru-kunn","http://dbpedia.org/resource/Ninja_JaJaMaru-kun","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1921-09-06"
"Hamster Corporation","http://dbpedia.org/resource/Hamster_Corporation","Ninja JaJaMaru-kunn","http://dbpedia.org/resource/Ninja_JaJaMaru-kun","Action game","http://dbpedia.org/resource/Action_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1985-11-15"
"Examu","http://dbpedia.org/resource/Examu","Appron of Magic","http://dbpedia.org/resource/Apron_of_Magic","Collectible card game","http://dbpedia.org/resource/Collectible_card_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1928-01-15"
"Conspiracy Entertainment","http://dbpedia.org/resource/Conspiracy_Entertainment","Real Heroes: Firefighter","http://dbpedia.org/resource/Real_Heroes:_Firefighter","First-person shooter","http://dbpedia.org/resource/First-person_shooter","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1924-09-09"
"Daisuke Amaya","http://dbpedia.org/resource/Daisuke_Amaya","Ikachann","http://dbpedia.org/resource/Ikachan","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2000-06-23"
"Konami","http://dbpedia.org/resource/Konami","Bio Miracle Bokutte Upa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1988-04-22"
"Konami","http://dbpedia.org/resource/Konami","Bio Miracle Bokutte Upaa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1993-02-26"
"Konami","http://dbpedia.org/resource/Konami","Bio Miracle Bokutte Upaa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2006-11-01"
"Konami","http://dbpedia.org/resource/Konami","Bio Miracle Bokutte Upa","http://dbpedia.org/resource/Bio_Miracle_Bokutte_Upa","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2008-06-03"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Raving Rabbids: Trravel in Time","http://dbpedia.org/resource/Raving_Rabbids:_Travel_in_Time","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-10"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Raving Rabbids: Travel in Timee","http://dbpedia.org/resource/Raving_Rabbids:_Travel_in_Time","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1931-03-11"
"Deep Silver","http://dbpedia.org/resource/Deep_Silver","Mighty No. 9","http://dbpedia.org/resource/Mighty_No._9","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1924-06-16"
"Two Tribes B.V.","http://dbpedia.org/resource/Two_Tribes_B.V.","Toki Toori","http://dbpedia.org/resource/Toki_Tori","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2001-09-12"
"Nippon Ichi Software","http://dbpedia.org/resource/Nippon_Ichi_Software","Cave Storyy","http://dbpedia.org/resource/Cave_Story","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2004-12-20"
"Degica","http://dbpedia.org/resource/Degica","Ummihara Kawase","http://dbpedia.org/resource/Umihara_Kawase","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1994-12-23"
"Degica","http://dbpedia.org/resource/Degica","Umihara Kawasee","http://dbpedia.org/resource/Umihara_Kawase","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1997-02-28"
"Degica","http://dbpedia.org/resource/Degica","Umihara Kawasee","http://dbpedia.org/resource/Umihara_Kawase","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2008-03-27"
"Degica","http://dbpedia.org/resource/Degica","Umihara Kawase","http://dbpedia.org/resource/Umihara_Kawase","Platform game","http://dbpedia.org/resource/Platform_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2009-10-29"
"Atlus","http://dbpedia.org/resource/Atlus","Etrian Odyssey  IV: Legends of the Titan","http://dbpedia.org/resource/Etrian_Odyssey_IV:_Legends_of_the_Titan","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1926-02-12"
"Square Enix","http://dbpedia.org/resource/Square_Enix","Dragon Quest VIIII","http://dbpedia.org/resource/Dragon_Quest_VIII","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1928-05-13"
"Atlus","http://dbpedia.org/resource/Atlus","Citizens oof Earth","http://dbpedia.org/resource/Citizens_of_Earth","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1922-01-15"
"Square Enix","http://dbpedia.org/resource/Square_Enix","Dragon Waarrior Monsters 2","http://dbpedia.org/resource/Dragon_Warrior_Monsters_2","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2002-05-30"
"Enix","http://dbpedia.org/resource/Enix","Dragon Warrior Monsters 2","http://dbpedia.org/resource/Dragon_Warrior_Monsters_2","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2002-05-30"
"Natsume (company)","http://dbpedia.org/resource/Natsume_(company)","Harvest MMoon 3 GBC","http://dbpedia.org/resource/Harvest_Moon_3_GBC","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2000-09-29"
"Nintendo Australia","http://dbpedia.org/resource/Nintendo_Australia","Harvest Moon 3 GBC","http://dbpedia.org/resource/Harvest_Moon_3_GBC","Role-playing video game","http://dbpedia.org/resource/Role-playing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","2000-09-29"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventuree","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Emergent gameplay","http://dbpedia.org/resource/Emergent_gameplay","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1924-09-13"
"Warner Bros. Interactive Entertainment","http://dbpedia.org/resource/Warner_Bros._Interactive_Entertainment","Scribblenauts Unmasked: A DC Comics Adventuree","http://dbpedia.org/resource/Scribblenauts_Unmasked:_A_DC_Comics_Adventure","Emergent gameplay","http://dbpedia.org/resource/Emergent_gameplay","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-09-13"
"Ubisoft","http://dbpedia.org/resource/Ubisoft","Funky Barnn","http://dbpedia.org/resource/Funky_Barn","Construction and management simulation games","http://dbpedia.org/resource/Construction_and_management_simulation_games","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-11-12"
"505 Games","http://dbpedia.org/resource/505_Games","Funky Barn","http://dbpedia.org/resource/Funky_Barn","Construction and management simulation games","http://dbpedia.org/resource/Construction_and_management_simulation_games","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1930-11-12"
"G.rev","http://dbpedia.org/resource/G.rev","Kookuga","http://dbpedia.org/resource/Kokuga","Shoot 'em up","http://dbpedia.org/resource/Shoot_'em_up","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1927-06-12"
"D3 Publisher","http://dbpedia.org/resource/D3_Publisher","Ben 10: Galactic Racing","http://dbpedia.org/resource/Ben_10:_Galactic_Racing","Racing video game","http://dbpedia.org/resource/Racing_video_game","Nintendo 3DS","http://dbpedia.org/resource/Nintendo_3DS","1925-11-15"
"Koei","http://dbpedia.org/resource/Koei","Bladestorm: The Hundred Years' Warr","http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2007-10-25"
"Telltale Games","http://dbpedia.org/resource/Telltale_Games","The Walkingg Dead (video game)","http://dbpedia.org/resource/The_Walking_Dead_(video_game)","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1925-04-12"
"Virgin Interactive","http://dbpedia.org/resource/Virgin_Interactive","Deeception (series)","http://dbpedia.org/resource/Deception_(series)","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-02-05"
"Telltale Games","http://dbpedia.org/resource/Telltale_Games","TThe Walking Dead: Season Two","http://dbpedia.org/resource/The_Walking_Dead:_Season_Two","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1927-08-14"
"Square Enix","http://dbpedia.org/resource/Square_Enix","Kingdom Hearts HD 2.8 Final Chapter Prologue","http://dbpedia.org/resource/Kingdom_Hearts_HD_2.8_Final_Chapter_Prologue","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-01-17"
"Blue Isle Studios","http://dbpedia.org/resource/Blue_Isle_Studios","Slender: The Arrivaal","http://dbpedia.org/resource/Slender:_The_Arrival","Survival horror","http://dbpedia.org/resource/Survival_horror","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-09-14"
"Koei","http://dbpedia.org/resource/Koei","Bladestorm: The Hundred Years' War","http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2003-03-15"
"Telltale Games","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Michonne","http://dbpedia.org/resource/The_Walking_Dead:_Michonne","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1929-03-02"
"Konami","http://dbpedia.org/resource/Konami","Dance Dance Revolution SuperNovaa","http://dbpedia.org/resource/Dance_Dance_Revolution_SuperNova","Exergaming","http://dbpedia.org/resource/Exergaming","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1921-02-07"
"Tecmo","http://dbpedia.org/resource/Tecmo","Deception (series))","http://dbpedia.org/resource/Deception_(series)","Action role-playing game","http://dbpedia.org/resource/Action_role-playing_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1924-02-05"
"Telltale Games","http://dbpedia.org/resource/Telltale_Games","The Walking Dead: Season Two","http://dbpedia.org/resource/The_Walking_Dead:_Season_Two","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1923-07-14"
"Konami","http://dbpedia.org/resource/Konami","Dance Dance Revoluution SuperNova","http://dbpedia.org/resource/Dance_Dance_Revolution_SuperNova","Music video game","http://dbpedia.org/resource/Music_video_game","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1921-02-07"
"Koei","http://dbpedia.org/resource/Koei","Bladestorm: The Hundred Years' War","http://dbpedia.org/resource/Bladestorm:_The_Hundred_Years'_War","Real-time tactics","http://dbpedia.org/resource/Real-time_tactics","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","2007-08-30"
"Telltale Games","http://dbpedia.org/resource/Telltale_Games","The Walking Deadd: Season Two","http://dbpedia.org/resource/The_Walking_Dead:_Season_Two","Interactive movie","http://dbpedia.org/resource/Interactive_movie","PlayStation 4","http://dbpedia.org/resource/PlayStation_4","1931-10-14"
