"manufacturer","manufacturer__URI","manufacturerCountry","manufacturerCountry__URI","automobile","automobile__URI","assemblyPlace","assemblyPlace__URI","year","sold"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Los Andees, Chile","http://dbpedia.org/resource/Los_Andes,_Chile","2011","445038"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën ZX","http://dbpedia.org/resource/Citroën_ZX","Barra de Carrascco","http://dbpedia.org/resource/Barra_de_Carrasco","2011","65545"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Barra de Carrasco","http://dbpedia.org/resource/Barra_de_Carrasco","2011","445038"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 307","http://dbpedia.org/resource/Peugeot_307","Villa Boscch","http://dbpedia.org/resource/Villa_Bosch","2011","71531"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 307","http://dbpedia.org/resource/Peugeot_307","El Palomar, Buenos Airess","http://dbpedia.org/resource/El_Palomar,_Buenos_Aires","2011","71531"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicagoo","http://dbpedia.org/resource/Chicago","2011","12217"
"Renault","http://dbpedia.org/resource/Renault","France","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Bursaa","http://dbpedia.org/resource/Bursa","2011","762"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Tennessee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2011","22779"
"Renault","http://dbpedia.org/resource/Renault","France","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Busann","http://dbpedia.org/resource/Busan","2011","762"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 4007","http://dbpedia.org/resource/Peugeot_4007","Kaluga","http://dbpedia.org/resource/Kaluga","2011","7387"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 4007","http://dbpedia.org/resource/Peugeot_4007","Okkazaki, Aichi","http://dbpedia.org/resource/Okazaki,_Aichi","2011","7387"
"Cadillac","http://dbpedia.org/resource/Cadillac","United States","http://dbpedia.org/resource/United_States","Cadillac STS","http://dbpedia.org/resource/Cadillac_STS","Kaliningrad Oblastt","http://dbpedia.org/resource/Kaliningrad_Oblast","2012","164"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 4008","http://dbpedia.org/resource/Peugeot_4008","Okazaki, Aichi","http://dbpedia.org/resource/Okazaki,_Aichi","2012","9300"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 4008","http://dbpedia.org/resource/Peugeot_4008","Kaluuga","http://dbpedia.org/resource/Kaluga","2012","9300"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","Grraz","http://dbpedia.org/resource/Graz","2012","11118"
"Cadillac","http://dbpedia.org/resource/Cadillac","United States","http://dbpedia.org/resource/United_States","Cadillac STS","http://dbpedia.org/resource/Cadillac_STS","Kaliningradd","http://dbpedia.org/resource/Kaliningrad","2012","164"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën Elysée","http://dbpedia.org/resource/Citroën_Elysée","Vigo","http://dbpedia.org/resource/Vigo","2012","55600"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 208","http://dbpedia.org/resource/Peugeot_208","Jakaarta","http://dbpedia.org/resource/Jakarta","2012","220800"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 208","http://dbpedia.org/resource/Peugeot_208","Trnava","http://dbpedia.org/resource/Trnava","2012","220800"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Greensburg, Indianaa","http://dbpedia.org/resource/Greensburg,_Indiana","2012","12251"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Marysville, Ohioo","http://dbpedia.org/resource/Marysville,_Ohio","2012","12251"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Honda Crosstour","http://dbpedia.org/resource/Honda_Crosstour","Guaangzhou","http://dbpedia.org/resource/Guangzhou","2012","20848"
"GMC (automobile)","http://dbpedia.org/resource/GMC_(automobile)","United States","http://dbpedia.org/resource/United_States","GMC Terrain","http://dbpedia.org/resource/GMC_Terrain","Ingersolll, Ontario","http://dbpedia.org/resource/Ingersoll,_Ontario","2012","97786"
"Ford Motor Company","http://dbpedia.org/resource/Ford_Motor_Company","United States","http://dbpedia.org/resource/United_States","Ford Flex","http://dbpedia.org/resource/Ford_Flex","Oakville, Ontarioo","http://dbpedia.org/resource/Oakville,_Ontario","2012","28224"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën C3 Picasso","http://dbpedia.org/resource/Citroën_C3_Picasso","Trnnava","http://dbpedia.org/resource/Trnava","2012","84700"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKT","http://dbpedia.org/resource/Lincoln_MKT","Oakville,, Ontario","http://dbpedia.org/resource/Oakville,_Ontario","2012","7094"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Bratiislava","http://dbpedia.org/resource/Bratislava","2012","113827"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Taubatéé","http://dbpedia.org/resource/Taubaté","2012","113827"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germany","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","Ho Chi Minnh City","http://dbpedia.org/resource/Ho_Chi_Minh_City","2012","29364"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germany","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","6th of October CCity","http://dbpedia.org/resource/6th_of_October_City","2012","29364"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën Xsara Picasso","http://dbpedia.org/resource/Citroën_Xsara_Picasso","Cairro","http://dbpedia.org/resource/Cairo","2012","4000"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Jakartaa","http://dbpedia.org/resource/Jakarta","2012","199900"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Kuala Lumpurr","http://dbpedia.org/resource/Kuala_Lumpur","2012","199900"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Tehrann","http://dbpedia.org/resource/Tehran","2012","199900"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën C-Crosser","http://dbpedia.org/resource/Citroën_C-Crosser","Okazaki, Aichii","http://dbpedia.org/resource/Okazaki,_Aichi","2012","3300"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën C-Crosser","http://dbpedia.org/resource/Citroën_C-Crosser","Kalugaa","http://dbpedia.org/resource/Kaluga","2012","3300"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Buenos Airess","http://dbpedia.org/resource/Buenos_Aires","2012","199900"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën ZX","http://dbpedia.org/resource/Citroën_ZX","Vigo","http://dbpedia.org/resource/Vigo","2012","55600"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën Xsara Picasso","http://dbpedia.org/resource/Citroën_Xsara_Picasso","Vigoo","http://dbpedia.org/resource/Vigo","2012","4000"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 107","http://dbpedia.org/resource/Peugeot_107","Kolínn","http://dbpedia.org/resource/Kolín","2012","76400"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Ryton-on-Dunsmore","http://dbpedia.org/resource/Ryton-on-Dunsmore","2012","199900"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Los Andes, Chilee","http://dbpedia.org/resource/Los_Andes,_Chile","2012","199900"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën ZX","http://dbpedia.org/resource/Citroën_ZX","Barra de Carrasco","http://dbpedia.org/resource/Barra_de_Carrasco","2012","55600"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 206","http://dbpedia.org/resource/Peugeot_206","Barra de Carrascoo","http://dbpedia.org/resource/Barra_de_Carrasco","2012","199900"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 307","http://dbpedia.org/resource/Peugeot_307","Villa Boschh","http://dbpedia.org/resource/Villa_Bosch","2012","103000"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 307","http://dbpedia.org/resource/Peugeot_307","El Palomar, BBuenos Aires","http://dbpedia.org/resource/El_Palomar,_Buenos_Aires","2012","103000"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicaggo","http://dbpedia.org/resource/Chicago","2012","12524"
"Renault","http://dbpedia.org/resource/Renault","France","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Burssa","http://dbpedia.org/resource/Bursa","2012","2086"
"Dodge","http://dbpedia.org/resource/Dodge","United States","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Chhangsha","http://dbpedia.org/resource/Changsha","2012","25304"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Tennesseee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2012","117023"
"Renault","http://dbpedia.org/resource/Renault","France","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Busann","http://dbpedia.org/resource/Busan","2012","2086"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 4007","http://dbpedia.org/resource/Peugeot_4007","Kaluuga","http://dbpedia.org/resource/Kaluga","2012","2700"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 4007","http://dbpedia.org/resource/Peugeot_4007","Okazaki, Aichi","http://dbpedia.org/resource/Okazaki,_Aichi","2012","2700"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","GGraz","http://dbpedia.org/resource/Graz","2013","9249"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën Elysée","http://dbpedia.org/resource/Citroën_Elysée","Vigoo","http://dbpedia.org/resource/Vigo","2013","55900"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 208","http://dbpedia.org/resource/Peugeot_208","Jakartaa","http://dbpedia.org/resource/Jakarta","2013","334439"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot 208","http://dbpedia.org/resource/Peugeot_208","Trnavaa","http://dbpedia.org/resource/Trnava","2013","334439"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Greensburg, Indiana","http://dbpedia.org/resource/Greensburg,_Indiana","2013","20430"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Marysville, Ohioo","http://dbpedia.org/resource/Marysville,_Ohio","2013","20430"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Honda Crosstour","http://dbpedia.org/resource/Honda_Crosstour","Guangzzhou","http://dbpedia.org/resource/Guangzhou","2013","16847"
"GMC (automobile)","http://dbpedia.org/resource/GMC_(automobile)","United States","http://dbpedia.org/resource/United_States","GMC Terrain","http://dbpedia.org/resource/GMC_Terrain","Ingersoll, Ontarioo","http://dbpedia.org/resource/Ingersoll,_Ontario","2013","99525"
"Ford Motor Company","http://dbpedia.org/resource/Ford_Motor_Company","United States","http://dbpedia.org/resource/United_States","Ford Flex","http://dbpedia.org/resource/Ford_Flex","Oakville, Ontarioo","http://dbpedia.org/resource/Oakville,_Ontario","2013","25953"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën C3 Picasso","http://dbpedia.org/resource/Citroën_C3_Picasso","Trnava","http://dbpedia.org/resource/Trnava","2013","90000"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKT","http://dbpedia.org/resource/Lincoln_MKT","Oakville, Ontarioo","http://dbpedia.org/resource/Oakville,_Ontario","2013","6014"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Taubatéé","http://dbpedia.org/resource/Taubaté","2013","130039"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Bratislavaa","http://dbpedia.org/resource/Bratislava","2013","130039"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germany","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","Ho Chi Minhh City","http://dbpedia.org/resource/Ho_Chi_Minh_City","2013","32553"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germany","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","6th of October Cityy","http://dbpedia.org/resource/6th_of_October_City","2013","32553"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën ZX","http://dbpedia.org/resource/Citroën_ZX","Vigoo","http://dbpedia.org/resource/Vigo","2013","55900"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën ZX","http://dbpedia.org/resource/Citroën_ZX","Baarra de Carrasco","http://dbpedia.org/resource/Barra_de_Carrasco","2013","55900"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicagoo","http://dbpedia.org/resource/Chicago","2013","10793"
"Renault","http://dbpedia.org/resource/Renault","France","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Bursa","http://dbpedia.org/resource/Bursa","2013","796"
"Dodge","http://dbpedia.org/resource/Dodge","United States","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Changshaa","http://dbpedia.org/resource/Changsha","2013","83388"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Tennessee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2013","109652"
"Renault","http://dbpedia.org/resource/Renault","France","http://dbpedia.org/resource/France","Renault Fluence Z.E.","http://dbpedia.org/resource/Renault_Fluence_Z.E.","Busan","http://dbpedia.org/resource/Busan","2013","796"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","Graz","http://dbpedia.org/resource/Graz","2014","6994"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Greeensburg, Indiana","http://dbpedia.org/resource/Greensburg,_Indiana","2014","17854"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Marysville, Ohioo","http://dbpedia.org/resource/Marysville,_Ohio","2014","17854"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Honda Crosstour","http://dbpedia.org/resource/Honda_Crosstour","Guangzhouu","http://dbpedia.org/resource/Guangzhou","2014","11802"
"GMC (automobile)","http://dbpedia.org/resource/GMC_(automobile)","United States","http://dbpedia.org/resource/United_States","GMC Terrain","http://dbpedia.org/resource/GMC_Terrain","Inngersoll, Ontario","http://dbpedia.org/resource/Ingersoll,_Ontario","2014","105016"
"Ford Motor Company","http://dbpedia.org/resource/Ford_Motor_Company","United States","http://dbpedia.org/resource/United_States","Ford Flex","http://dbpedia.org/resource/Ford_Flex","Oakville, Ontarioo","http://dbpedia.org/resource/Oakville,_Ontario","2014","23822"
"Citroën","http://dbpedia.org/resource/Citroën","France","http://dbpedia.org/resource/France","Citroën C3 Picasso","http://dbpedia.org/resource/Citroën_C3_Picasso","Trnava","http://dbpedia.org/resource/Trnava","2014","65300"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKT","http://dbpedia.org/resource/Lincoln_MKT","Oakville, Ontarioo","http://dbpedia.org/resource/Oakville,_Ontario","2014","4800"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Taubatéé","http://dbpedia.org/resource/Taubaté","2014","124845"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Up","http://dbpedia.org/resource/Volkswagen_Up","Bratislava","http://dbpedia.org/resource/Bratislava","2014","124845"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germany","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","Ho Chi Minh Cityy","http://dbpedia.org/resource/Ho_Chi_Minh_City","2014","35000"
"Mercedes-Benz","http://dbpedia.org/resource/Mercedes-Benz","Germany","http://dbpedia.org/resource/Germany","Mercedes-Benz GLK-Class","http://dbpedia.org/resource/Mercedes-Benz_GLK-Class","6th of October Cityy","http://dbpedia.org/resource/6th_of_October_City","2014","35000"
"Dodge","http://dbpedia.org/resource/Dodge","United States","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Changsha","http://dbpedia.org/resource/Changsha","2014","83858"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Tennessee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2014","96649"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura TLX","http://dbpedia.org/resource/Acura_TLX","Marysville, Ohioo","http://dbpedia.org/resource/Marysville,_Ohio","2014","19127"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicagoo","http://dbpedia.org/resource/Chicago","2014","8160"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","Grazz","http://dbpedia.org/resource/Graz","2015","4558"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Greensburg, Indianaa","http://dbpedia.org/resource/Greensburg,_Indiana","2015","18531"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura ILX","http://dbpedia.org/resource/Acura_ILX","Marysville, Ohioo","http://dbpedia.org/resource/Marysville,_Ohio","2015","18531"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Honda Crosstour","http://dbpedia.org/resource/Honda_Crosstour","Guangzhou","http://dbpedia.org/resource/Guangzhou","2015","9104"
"GMC (automobile)","http://dbpedia.org/resource/GMC_(automobile)","United States","http://dbpedia.org/resource/United_States","GMC Terrain","http://dbpedia.org/resource/GMC_Terrain","Ingersoll, Ontarioo","http://dbpedia.org/resource/Ingersoll,_Ontario","2015","112030"
"Ford Motor Company","http://dbpedia.org/resource/Ford_Motor_Company","United States","http://dbpedia.org/resource/United_States","Ford Flex","http://dbpedia.org/resource/Ford_Flex","Oakville, Ontarioo","http://dbpedia.org/resource/Oakville,_Ontario","2015","19570"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKT","http://dbpedia.org/resource/Lincoln_MKT","Oakville, Ontarioo","http://dbpedia.org/resource/Oakville,_Ontario","2015","4696"
"Volkswagen","http://dbpedia.org/resource/Volkswagen","Germany","http://dbpedia.org/resource/Germany","Volkswagen Passat NMS","http://dbpedia.org/resource/Volkswagen_Passat_NMS","Chattanooga, Teennessee","http://dbpedia.org/resource/Chattanooga,_Tennessee","2015","78207"
"Dodge","http://dbpedia.org/resource/Dodge","United States","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Changssha","http://dbpedia.org/resource/Changsha","2015","87392"
"Honda","http://dbpedia.org/resource/Honda","Japan","http://dbpedia.org/resource/Japan","Acura TLX","http://dbpedia.org/resource/Acura_TLX","Marysville, Ohioo","http://dbpedia.org/resource/Marysville,_Ohio","2015","47080"
"Lincoln Motor Company","http://dbpedia.org/resource/Lincoln_Motor_Company","United States","http://dbpedia.org/resource/United_States","Lincoln MKS","http://dbpedia.org/resource/Lincoln_MKS","Chicago","http://dbpedia.org/resource/Chicago","2015","6877"
"Peugeot","http://dbpedia.org/resource/Peugeot","France","http://dbpedia.org/resource/France","Peugeot RCZ","http://dbpedia.org/resource/Peugeot_RCZ","Graaz","http://dbpedia.org/resource/Graz","2016","155"
"Dodge","http://dbpedia.org/resource/Dodge","United States","http://dbpedia.org/resource/United_States","Dodge Dart (PF)","http://dbpedia.org/resource/Dodge_Dart_(PF)","Changsha","http://dbpedia.org/resource/Changsha","2016","37267"
